売上№,売上日,得意先ｺｰﾄﾞ,得意先名,現場名,売上分類,行№,,,,,,,,,,,,
84803,180729,77,株式会社関防                                    ,吉岡商店　様                                    ,電気,1,,,,,,,,,,,,
84754,180728,15,泉州防災株式会社                                ,ライオンズマンション紀伊                        ,防災,1,,,,,,,,,,,,
84753,180727,15,泉州防災株式会社                                ,りんくうエルガビル                              ,防災,1,,,,,,,,,,,,
84798,180727,555,社会福祉法人　一会                              ,介護老人保健施設ローズ                          ,防災,1,,,,,,,,,,,,
84777,180727,751,岡野消防設備株式会社                            ,政所小学校跡地　ダンスホール                    ,防災,1,,,,,,,,,,,,
84789,180726,45,株式会社アイワライフネット                      ,川地　宏之様　一戸建                            ,防災,1,,,,,,,,,,,,
84790,180726,45,株式会社アイワライフネット                      ,サンハウス　106号室                             ,防災,1,,,,,,,,,,,,
84794,180726,432,国土建設株式会社                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
84747,180726,437,株式会社　関口建設                              ,ヒダカヤ黒田店様                                ,防災,1,,,,,,,,,,,,
84819,180726,582,やすらぎの郷　メゾンドシンフォニー              ,業務用ヒートポンプ給湯器修理                    ,電気,1,,,,,,,,,,,,
84752,180724,15,泉州防災株式会社                                ,イオンモール日根野店                            ,防災,1,,,,,,,,,,,,
84807,180724,38,伸和電設株式会社                                ,三菱電機　応援                                  ,電気,1,,,,,,,,,,,,
84808,180724,38,伸和電設株式会社                                ,三菱電機　矢田工場　応援                        ,電気,1,,,,,,,,,,,,
84811,180724,48,有限会社レインボーシステムズ                    ,ワールドプラザ南海　電球交換                    ,電気,1,,,,,,,,,,,,
84816,180724,180,株式会社成祐設備工業                            ,グランドハイツサンルート                        ,電気,1,,,,,,,,,,,,
84751,180723,15,泉州防災株式会社                                ,イオンモール日根野店                            ,防災,1,,,,,,,,,,,,
84873,180723,15,泉州防災株式会社                                ,イオンモール日根野                              ,防災,1,,,,,,,,,,,,
84833,180723,180,株式会社成祐設備工業                            ,栄谷現場                                        ,電気,1,,,,,,,,,,,,
84738,180723,635,和歌山市防火管理者連絡協議会                    ,プリンター・スモーク発生機納品                  ,電気,1,,,,,,,,,,,,
84748,180721,574,三菱電機ライフサービス株式会社                  ,薗部アパート                                    ,防災,1,,,,,,,,,,,,
84793,180721,574,三菱電機ライフサービス株式会社                  ,薗部アパート　消防設備保守点検                  ,防災,1,,,,,,,,,,,,
84857,180721,616,メディカルメイト株式会社                        ,医療法人回生会宝塚病院アンギオ室改修工事        ,防災,1,,,,,,,,,,,,
84703,180720,38,伸和電設株式会社                                ,三井化学様　応援                                ,防災,1,,,,,,,,,,,,
84730,180720,38,伸和電設株式会社                                ,白元アース　応援                                ,電気,1,,,,,,,,,,,,
85400,180720,38,伸和電設株式会社                                ,見積番号：244                                   ,電気,1,,,,,,,,,,,,
84718,180720,45,株式会社アイワライフネット                      ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
84719,180720,48,有限会社レインボーシステムズ                    ,エクロールプラザ　電球交換                      ,電気,1,,,,,,,,,,,,
84720,180720,48,有限会社レインボーシステムズ                    ,ダイヤモンドプラザ　電球交換                    ,電気,1,,,,,,,,,,,,
84721,180720,48,有限会社レインボーシステムズ                    ,ルミエールプラザ　電球交換                      ,電気,1,,,,,,,,,,,,
84827,180720,144,和綿株式会社                                    ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
84728,180720,344,株式会社遠藤照明                                ,ホテル　エピカリス                              ,電気,1,,,,,,,,,,,,
84734,180720,378,積和不動産関西株式会社                          ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
84729,180720,381,リビングショップ和歌山有限会社                  ,ホテル　エピカリス                              ,電気,1,,,,,,,,,,,,
84735,180720,438,株式会社　大野建設                              ,㈱オーエ本社　事務所                            ,防災,1,,,,,,,,,,,,
84741,180720,624,株式会社アックスプラニング                      ,KING OF KING 関目高殿店                         ,防災,1,,,,,,,,,,,,
84750,180719,15,泉州防災株式会社                                ,ライオンズマンション十番丁                      ,防災,1,,,,,,,,,,,,
84743,180719,202,ルイージインズ株式会社                          ,北尾様邸　エアコン取替工事                      ,電気,1,,,,,,,,,,,,
84739,180719,391,　　岡本                                        ,エアコン清掃                                    ,電気,1,,,,,,,,,,,,
84742,180719,728,平井電気                                        ,ノバカネイチ豊中                                ,防災,1,,,,,,,,,,,,
84861,180718,42,小笠原電気株式会社                              ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
84693,180718,45,株式会社アイワライフネット                      ,ヒルパレス四季壱号館　203号室                   ,防災,1,,,,,,,,,,,,
84694,180718,45,株式会社アイワライフネット                      ,ハイカムール　202号室                           ,防災,1,,,,,,,,,,,,
84706,180718,126,株式会社狩谷電気店                              ,堺市立日高少年自然の家分                        ,防災,1,,,,,,,,,,,,
84746,180718,290,ファーストⅡ                                    ,誘導灯取替工事                                  ,防災,1,,,,,,,,,,,,
84763,180718,393,米田電気設備                                    ,西区九条　木造長屋改装工事                      ,防災,1,,,,,,,,,,,,
84783,180718,751,岡野消防設備株式会社                            ,123緑橋店                                       ,防災,1,,,,,,,,,,,,
84784,180718,751,岡野消防設備株式会社                            ,123交野店                                       ,防災,1,,,,,,,,,,,,
84713,180718,881,株式会社赤土建設                                ,瀧本様邸                                        ,電気,1,,,,,,,,,,,,
84715,180717,38,伸和電設株式会社                                ,白元アース　自動火災設備工事                    ,防災,1,,,,,,,,,,,,
84690,180717,45,株式会社アイワライフネット                      ,ジョイフル松島                                  ,防災,1,,,,,,,,,,,,
84692,180717,45,株式会社アイワライフネット                      ,リバートーン                                    ,防災,1,,,,,,,,,,,,
84731,180715,134,日本ビルサービス株式会社                        ,朝日プラザ中之島                                ,防災,1,,,,,,,,,,,,
84679,180714,2,朝日プラザ中之島管理組合                        ,粉末ABC消火器10型                               ,防災,1,,,,,,,,,,,,
84771,180714,437,株式会社　関口建設                              ,尾高工作所                                      ,電気,1,,,,,,,,,,,,
84782,180713,751,岡野消防設備株式会社                            ,123博多店                                       ,防災,1,,,,,,,,,,,,
84712,180712,19,身体障害者授産施設小倉園                        ,コンセントタップ                                ,電気,1,,,,,,,,,,,,
84688,180712,45,株式会社アイワライフネット                      ,グリーンフル鳴神                                ,防災,1,,,,,,,,,,,,
84689,180712,45,株式会社アイワライフネット                      ,粟ハイツ　1F                                    ,防災,1,,,,,,,,,,,,
84700,180712,126,株式会社狩谷電気店                              ,民宿いわさき                                    ,防災,1,,,,,,,,,,,,
84732,180712,215,リコージャパン株式会社                          ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
84704,180712,867,株式会社エステック                              ,スマイル鍼灸接骨院                              ,防災,1,,,,,,,,,,,,
84801,180712,881,株式会社赤土建設                                ,猪原様邸                                        ,電気,1,,,,,,,,,,,,
84786,180711,15,泉州防災株式会社                                ,りんくうプレミアムアウトレット                  ,防災,1,,,,,,,,,,,,
84707,180711,38,伸和電設株式会社                                ,スカイマスター（ガソリン込）                    ,電気,1,,,,,,,,,,,,
84733,180711,65,崇教真光 紀の川準道場                           ,消防設備保守点検（機器点検）                    ,防災,1,,,,,,,,,,,,
84705,180711,237,株式会社キナン                                  ,岩出　泊様邸　エアコン取付工事                  ,電気,1,,,,,,,,,,,,
84776,180711,751,岡野消防設備株式会社                            ,123鶴橋店                                       ,防災,1,,,,,,,,,,,,
84686,180709,45,株式会社アイワライフネット                      ,木もれ日館　303号室                             ,防災,1,,,,,,,,,,,,
84795,180709,138,北畑不動産株式会社                              ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
84758,180709,291,株式会社　ドゥ・オペレーション                  ,ホテル　アイリス                                ,電気,1,,,,,,,,,,,,
84714,180709,881,株式会社赤土建設                                ,上中様邸                                        ,電気,1,,,,,,,,,,,,
84687,180706,45,株式会社アイワライフネット                      ,出水野上一戸建                                  ,防災,1,,,,,,,,,,,,
84695,180706,152,有限会社いわでん                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
84779,180706,751,岡野消防設備株式会社                            ,123岡崎店                                       ,防災,1,,,,,,,,,,,,
84716,180706,763,株式会社ＭＡＲＵＥＩ                            ,平松運送様                                      ,電気,1,,,,,,,,,,,,
84701,180706,899,廣見家具株式会社                                ,インテリアひろみ様                              ,防災,1,,,,,,,,,,,,
84685,180705,45,株式会社アイワライフネット                      ,和歌山Part1マンション　206号室                  ,防災,1,,,,,,,,,,,,
84736,180705,396,大和リビング株式会社　和歌山営業所              ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
84759,180705,776,インテリア有紗                                  ,ハーモニー吹田                                  ,防災,1,,,,,,,,,,,,
84722,180704,48,有限会社レインボーシステムズ                    ,ダイヤモンドプラザ　４階　「みやこ」            ,電気,1,,,,,,,,,,,,
84675,180704,131,小川電機株式会社　和歌山営業所                  ,FP-80                                           ,電気,1,,,,,,,,,,,,
84773,180704,751,岡野消防設備株式会社                            ,123＋Ｎ岡山本店                                 ,防災,1,,,,,,,,,,,,
84778,180704,751,岡野消防設備株式会社                            ,NESTA RESORT KOBE                               ,防災,1,,,,,,,,,,,,
84744,180703,39,有限会社マイクリエイト                          ,ネオフィス堺筋本町(ファーストストーン)          ,防災,1,,,,,,,,,,,,
84745,180703,141,株式会社オーティーエル                          ,東大阪美容室                                    ,防災,1,,,,,,,,,,,,
84772,180702,15,泉州防災株式会社                                ,りんくうプレミアムアウトレット                  ,防災,1,,,,,,,,,,,,
84680,180702,45,株式会社アイワライフネット                      ,フォーシーズン和歌山Ⅲ　205号室                 ,防災,1,,,,,,,,,,,,
84780,180702,751,岡野消防設備株式会社                            ,123新三田店                                     ,防災,1,,,,,,,,,,,,
84672,180630,15,泉州防災株式会社                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
84683,180630,45,株式会社アイワライフネット                      ,リベラルパレス塩屋                              ,防災,1,,,,,,,,,,,,
84850,180630,120,柳生設備株式会社                                ,田辺郵便局　現調                                ,電気,1,,,,,,,,,,,,
84764,180630,141,株式会社オーティーエル                          ,大正区三軒家テナントビル　応援                  ,電気,1,,,,,,,,,,,,
84677,180630,207,ニッタン株式会社　和歌山営業所                  ,メゾン葵　避難器具取付工事                      ,防災,1,,,,,,,,,,,,
84678,180630,259,アサカワリフォーム株式会社                      ,ＭＪプラザ「アイリス」空調工事                  ,電気,1,,,,,,,,,,,,
84651,180630,751,岡野消防設備株式会社                            ,NESTA RESORT KOBE                               ,防災,1,,,,,,,,,,,,
84656,180630,751,岡野消防設備株式会社                            ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
84666,180630,751,岡野消防設備株式会社                            ,123岡崎店                                       ,防災,1,,,,,,,,,,,,
84668,180629,15,泉州防災株式会社                                ,イオンモールりんくう泉南                        ,防災,1,,,,,,,,,,,,
84669,180629,15,泉州防災株式会社                                ,ライオンズマンションRS布施屋                    ,防災,1,,,,,,,,,,,,
84765,180629,437,株式会社　関口建設                              ,ヒダカヤ和歌浦店                                ,電気,1,,,,,,,,,,,,
84698,180629,578,中矢電設                                        ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
84671,180628,15,泉州防災株式会社                                ,りんくうプレミアムアウトレット                  ,防災,1,,,,,,,,,,,,
84681,180628,45,株式会社アイワライフネット                      ,ブエナビスタ岩出ノース　301号室                 ,防災,1,,,,,,,,,,,,
84682,180628,45,株式会社アイワライフネット                      ,サンハイツセプテ                                ,防災,1,,,,,,,,,,,,
84663,180628,751,岡野消防設備株式会社                            ,メゾン日月                                      ,防災,1,,,,,,,,,,,,
84658,180627,141,株式会社オーティーエル                          ,東大阪　近江加工                                ,電気,1,,,,,,,,,,,,
84664,180627,751,岡野消防設備株式会社                            ,日ノ出屋                                        ,防災,1,,,,,,,,,,,,
84709,180626,19,身体障害者授産施設小倉園                        ,事務所　ＬＡＮ調査及び修理                      ,電気,1,,,,,,,,,,,,
84726,180626,36,有限会社紀州エンジニアリング                    ,朝日楼　自動火災報知設備工事                    ,防災,1,,,,,,,,,,,,
84699,180626,126,株式会社狩谷電気店                              ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
84657,180626,132,大橋建具店                                      ,大橋様邸                                        ,電気,1,,,,,,,,,,,,
84670,180626,751,岡野消防設備株式会社                            ,123有田店                                       ,防災,1,,,,,,,,,,,,
84770,180626,861,ヒダカヤ黒田店                                  ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
84653,180625,27,有限会社南和酒店                                ,ラピッド蛍光灯　FLR110HDA                       ,電気,1,,,,,,,,,,,,
84661,180625,616,メディカルメイト株式会社                        ,阪和記念病院                                    ,防災,1,,,,,,,,,,,,
84662,180625,751,岡野消防設備株式会社                            ,スロット123松原店                               ,防災,1,,,,,,,,,,,,
84659,180624,754,西城商事                                        ,株式会社島精機製作所                            ,防災,1,,,,,,,,,,,,
84717,180623,34,有限会社高田産業                                ,中谷病院                                        ,防災,1,,,,,,,,,,,,
84708,180623,38,伸和電設株式会社                                ,三菱電機㈱3工場                                 ,防災,1,,,,,,,,,,,,
84635,180623,419,綜合警備保障株式会社                            ,パームシティ　大阪王将                          ,防災,1,,,,,,,,,,,,
84650,180623,751,岡野消防設備株式会社                            ,123+N大阪本店                                   ,防災,1,,,,,,,,,,,,
84684,180622,45,株式会社アイワライフネット                      ,マスターズエル延時16　220号室                   ,防災,1,,,,,,,,,,,,
84710,180621,19,身体障害者授産施設小倉園                        ,ＬＡＮ及びコンセント増設工事                    ,電気,1,,,,,,,,,,,,
84696,180621,38,伸和電設株式会社                                ,三菱電機冷熱応用システム㈱ 矢田工場             ,防災,1,,,,,,,,,,,,
84639,180621,419,綜合警備保障株式会社                            ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
84647,180621,751,岡野消防設備株式会社                            ,123南昭和町店                                   ,防災,1,,,,,,,,,,,,
84667,180621,751,岡野消防設備株式会社                            ,123春木ラパーク店                               ,防災,1,,,,,,,,,,,,
84697,180620,19,身体障害者授産施設小倉園                        ,消防設備保守点検（機器点検）                    ,防災,1,,,,,,,,,,,,
84591,180620,35,株式会社葵消防設備                              ,納品                                            ,防災,1,,,,,,,,,,,,
84627,180620,45,株式会社アイワライフネット                      ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
84633,180620,48,有限会社レインボーシステムズ                    ,ＭＪビル　電球交換                              ,電気,1,,,,,,,,,,,,
84590,180620,318,浜地１級建築設計事務所                          ,田鶴小学校                                      ,電気,1,,,,,,,,,,,,
84630,180620,378,積和不動産関西株式会社                          ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
84648,180620,751,岡野消防設備株式会社                            ,123交野店                                       ,防災,1,,,,,,,,,,,,
84631,180620,814,ヒデイ建設株式会社                              ,建築設備定期点検                                ,防災,1,,,,,,,,,,,,
84711,180619,19,身体障害者授産施設小倉園                        ,ルームエアコン2台及び換気扇取付工事             ,電気,1,,,,,,,,,,,,
84624,180619,45,株式会社アイワライフネット                      ,グリーンフル中島　207号室                       ,防災,1,,,,,,,,,,,,
84625,180619,45,株式会社アイワライフネット                      ,グリーンフルパレ　105号室                       ,防災,1,,,,,,,,,,,,
84641,180619,197,パーラーゴリラ                                  ,消防設備保守点検（総合・防火対象物）            ,防災,1,,,,,,,,,,,,
84606,180618,48,有限会社レインボーシステムズ                    ,ワールドプラザ南海　電球交換                    ,電気,1,,,,,,,,,,,,
84838,180618,363,ＩＳＥ設計工房                                  ,柏木様邸                                        ,電気,1,,,,,,,,,,,,
84640,180618,909,有限会社　虹                                    ,ケアセンター虹                                  ,防災,1,,,,,,,,,,,,
84610,180617,38,伸和電設株式会社                                ,スカイマスター（ガソリン込）                    ,電気,1,,,,,,,,,,,,
84589,180615,112,積和不動産関西株式会社                          ,フレグランス曽屋                                ,防災,1,,,,,,,,,,,,
84587,180615,872,和歌山電工株式会社                              ,差動式スポット型感知器2種(DSC-2)                ,防災,1,,,,,,,,,,,,
84609,180615,881,株式会社赤土建設                                ,猪原様邸                                        ,電気,1,,,,,,,,,,,,
84602,180614,107,ヒダカヤ＆業務スーパー海南店                    ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
84637,180614,108,ヒダカヤ＆業務スーパー貴志川店                  ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
84665,180614,751,岡野消防設備株式会社                            ,NESTA RESORT KOBE                               ,防災,1,,,,,,,,,,,,
84621,180613,38,伸和電設株式会社                                ,三菱電機　３工場                                ,防災,1,,,,,,,,,,,,
84645,180611,15,泉州防災株式会社                                ,ライオンズマンション和歌山                      ,防災,1,,,,,,,,,,,,
84603,180611,98,古川電設株式会社                                ,御坊リサイクルセンター                          ,防災,1,,,,,,,,,,,,
84579,180611,118,株式会社たけでん                                ,注番：DDF10289                                  ,防災,1,,,,,,,,,,,,
84580,180611,118,株式会社たけでん                                ,注番：DDF10296                                  ,防災,1,,,,,,,,,,,,
84649,180611,751,岡野消防設備株式会社                            ,清児の湯分　納品                                ,防災,1,,,,,,,,,,,,
84655,180610,751,岡野消防設備株式会社                            ,123博多店                                       ,防災,1,,,,,,,,,,,,
84604,180609,3,株式会社 アストライン                           ,株式会社アストライン　有本営業所                ,防災,1,,,,,,,,,,,,
84620,180609,38,伸和電設株式会社                                ,三菱電機　３Ａ工場                              ,防災,1,,,,,,,,,,,,
84628,180609,112,積和不動産関西株式会社                          ,フレグランス打田                                ,防災,1,,,,,,,,,,,,
84600,180609,582,やすらぎの郷　メゾンドシンフォニー              ,受水槽ボールタップ取替                          ,電気,1,,,,,,,,,,,,
84725,180609,668,ルミエール　デイサービスセンター                ,ウォシュレット（TCF6541AKJ）                    ,電気,1,,,,,,,,,,,,
84611,180608,45,株式会社アイワライフネット                      ,宝寿ビル　1A室                                  ,防災,1,,,,,,,,,,,,
84613,180608,45,株式会社アイワライフネット                      ,ハイツ彩光　Ｂ棟　206号室                       ,防災,1,,,,,,,,,,,,
84676,180608,751,岡野消防設備株式会社                            ,ゲットゲット原店                                ,防災,1,,,,,,,,,,,,
84646,180607,15,泉州防災株式会社                                ,複合装置アダプター                              ,防災,1,,,,,,,,,,,,
84623,180607,38,伸和電設株式会社                                ,見積番号：237                                   ,防災,1,,,,,,,,,,,,
84612,180607,45,株式会社アイワライフネット                      ,ひらたパークハイツ　607号室                     ,防災,1,,,,,,,,,,,,
84598,180607,48,有限会社レインボーシステムズ                    ,ワールドプラザ南海　4階　「リノン」             ,電気,1,,,,,,,,,,,,
84660,180607,141,株式会社オーティーエル                          ,京橋ダンスホール                                ,防災,1,,,,,,,,,,,,
84599,180607,148,坂田電工                                        ,応援                                            ,電気,1,,,,,,,,,,,,
84636,180607,419,綜合警備保障株式会社                            ,消火器処分費                                    ,防災,1,,,,,,,,,,,,
84724,180607,433,医療法人三光会　かがやきくらぶ                  ,太陽ソーラー本体取替工事                        ,電気,1,,,,,,,,,,,,
84601,180607,582,やすらぎの郷　メゾンドシンフォニー              ,厨房トイレ手洗い器                              ,電気,1,,,,,,,,,,,,
84596,180606,280,中筋電気商会                                    ,㈲鈴木布帛                                      ,防災,1,,,,,,,,,,,,
84643,180606,290,ファーストⅡ                                    ,消防設備保守点検（総合・防火対象物点検）        ,防災,1,,,,,,,,,,,,
84644,180604,150,ファースト                                      ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
84608,180604,257,駒澤電気工事                                    ,かつらぎ総合文化会館                            ,防災,1,,,,,,,,,,,,
84583,180604,844,社会福祉法人　一梅会                            ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
84652,180601,279,オリエントホームズ株式会社                      ,吉岡商店                                        ,防災,1,,,,,,,,,,,,
84642,180601,657,株式会社プラス                                  ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
84559,180531,2,朝日プラザ中之島管理組合                        ,4階　消火栓ボックス取替工事                     ,防災,1,,,,,,,,,,,,
84531,180531,15,泉州防災株式会社                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
84555,180531,15,泉州防災株式会社                                ,堺市民芸術文化ホール                            ,防災,1,,,,,,,,,,,,
84549,180531,199,株式会社アイセン                                ,株式会社アイセン様本社社屋                      ,電気,1,,,,,,,,,,,,
84550,180531,199,株式会社アイセン                                ,ＩＨクッキングヒーター                          ,電気,1,,,,,,,,,,,,
84552,180531,199,株式会社アイセン                                ,株式会社アイセン様本社社屋                      ,電気,1,,,,,,,,,,,,
84634,180531,207,ニッタン株式会社　和歌山営業所                  ,メゾン葵　機器取付工事                          ,防災,1,,,,,,,,,,,,
84569,180531,259,アサカワリフォーム株式会社                      ,MJﾌﾟﾗｻﾞ　照明及び誘導灯取替工事                 ,電気,1,,,,,,,,,,,,
