売上№,売上日,得意先ｺｰﾄﾞ,得意先名,現場名,売上分類,行№,,,,,,,,,,,,
82785,170121,45,株式会社アイワライフネット                      ,グリーンフルカマダ　102号室                     ,防災,1,,,,,,,,,,,,
82786,170121,45,株式会社アイワライフネット                      ,うぐいすの家　205号室                           ,防災,1,,,,,,,,,,,,
82799,170121,48,有限会社レインボーシステムズ                    ,パルビル　電球交換                              ,電気,1,,,,,,,,,,,,
82700,170121,751,岡野消防設備株式会社                            ,スロットスタジオ松原店                          ,防災,1,,,,,,,,,,,,
82701,170121,751,岡野消防設備株式会社                            ,123交野店　駐車場                               ,防災,1,,,,,,,,,,,,
82702,170121,751,岡野消防設備株式会社                            ,123緑橋店                                       ,防災,1,,,,,,,,,,,,
82695,170120,20,和歌山県知事　仁坂吉伸                          ,東牟婁振興局健康福祉部串本支所                  ,防災,1,,,,,,,,,,,,
82670,170120,35,株式会社葵消防設備                              ,萬波　ＭＡＮＰＡ ＲＥＳＯＲＴ                   ,防災,1,,,,,,,,,,,,
82676,170120,35,株式会社葵消防設備                              ,萬波　ＭＡＮＰＡ ＲＥＳＯＲＴ 本体工事          ,防災,1,,,,,,,,,,,,
82696,170120,45,株式会社アイワライフネット                      ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
82691,170120,152,有限会社いわでん                                ,認定こども園　愛徳幼稚園新築工事                ,防災,1,,,,,,,,,,,,
82697,170120,292,中谷電気工事株式会社                            ,泉穴師神社自火報改修工事                        ,防災,1,,,,,,,,,,,,
82664,170120,378,積和不動産関西株式会社                          ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
82748,170120,751,岡野消防設備株式会社                            ,大庫洋紙㈱                                      ,防災,1,,,,,,,,,,,,
82688,170120,890,株式会社タカノ建設                              ,はまだ産婦人科                                  ,防災,1,,,,,,,,,,,,
82685,170119,663,アバローム紀の国                                ,906号室　感知器取替工事                         ,防災,1,,,,,,,,,,,,
82747,170119,751,岡野消防設備株式会社                            ,ドン.キホーテ次郎丸店                           ,防災,1,,,,,,,,,,,,
82708,170118,15,泉州防災株式会社                                ,岸和田競輪場・ｻｲｸﾙ会館・ｸﾗﾌﾞﾊｳｽ                 ,防災,1,,,,,,,,,,,,
82860,170118,751,岡野消防設備株式会社                            ,伊藤忠ロジスティクス                            ,防災,1,,,,,,,,,,,,
82718,170117,141,株式会社オーティーエル                          ,(仮称)城東区永田4丁目共同住宅新築工事           ,防災,1,,,,,,,,,,,,
82684,170117,433,医療法人三光会　かがやきくらぶ                  ,受信機バッテリー（取替費込）                    ,防災,1,,,,,,,,,,,,
82706,170117,628,興紀消防メンテナンス                            ,粉末ＡＢＣ消火器１０型                          ,防災,1,,,,,,,,,,,,
82673,170117,974,紀洋電化                                        ,木村ビル（麺や一心）                            ,防災,1,,,,,,,,,,,,
82722,170116,47,ビジネスイン南海                                ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
82713,170116,975,グループホームたかお                            ,グループホームたかお　様                        ,防災,1,,,,,,,,,,,,
82714,170116,976,デイサービスセンターたかお                      ,デイサービスセンターたかお　様                  ,防災,1,,,,,,,,,,,,
82689,170114,292,中谷電気工事株式会社                            ,丹生都比売神社                                  ,防災,1,,,,,,,,,,,,
82692,170114,582,やすらぎの郷　メゾンドシンフォニー              ,メゾンドシンフォニー様                          ,電気,1,,,,,,,,,,,,
82665,170113,396,大和リビング株式会社　和歌山営業所              ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
82682,170112,152,有限会社いわでん                                ,鈴村マンション                                  ,防災,1,,,,,,,,,,,,
82678,170112,433,医療法人三光会　かがやきくらぶ                  ,浴室オペレーター交換工事                        ,電気,1,,,,,,,,,,,,
82703,170112,751,岡野消防設備株式会社                            ,上六シネマ                                      ,防災,1,,,,,,,,,,,,
82704,170112,751,岡野消防設備株式会社                            ,防排煙設備非常用ﾊﾞｯﾃﾘｰ　24V0.45Ah               ,防災,1,,,,,,,,,,,,
82730,170111,15,泉州防災株式会社                                ,りんくうエルガビル                              ,防災,1,,,,,,,,,,,,
82668,170111,45,株式会社アイワライフネット                      ,セレーナきい　401号室                           ,防災,1,,,,,,,,,,,,
82693,170111,48,有限会社レインボーシステムズ                    ,ワールドプラザ南海　電球交換                    ,電気,1,,,,,,,,,,,,
82694,170111,48,有限会社レインボーシステムズ                    ,ダイヤモンドプラザ　３階　「中途半端」          ,電気,1,,,,,,,,,,,,
82683,170111,60,有限会社梶本無線商会                            ,住金                                            ,防災,1,,,,,,,,,,,,
82687,170110,36,有限会社紀州エンジニアリング                    ,湯川小学校消防用設備改修工事                    ,防災,1,,,,,,,,,,,,
82699,170110,546,株式会社江川組                                  ,和歌山ＭＩＯテナント                            ,電気,1,,,,,,,,,,,,
82739,170110,751,岡野消防設備株式会社                            ,123初島店                                       ,防災,1,,,,,,,,,,,,
82728,170109,15,泉州防災株式会社                                ,ライオンズマンション関戸                        ,防災,1,,,,,,,,,,,,
82681,170107,38,伸和電設株式会社                                ,三菱電機　1工場・2工場                          ,防災,1,,,,,,,,,,,,
82709,170106,15,泉州防災株式会社                                ,ＭＥＧＡドン・キホーテ紀の川                    ,防災,1,,,,,,,,,,,,
82635,161229,15,泉州防災株式会社                                ,堺市民芸術文化ホール建設工事　応援              ,防災,1,,,,,,,,,,,,
82641,161229,15,泉州防災株式会社                                ,㈱真秀コールドフーズ(仮称)佐川町工場            ,防災,1,,,,,,,,,,,,
82653,161229,167,建築工房アドミック                              ,高島ビル2階3階                                  ,防災,1,,,,,,,,,,,,
82659,161229,751,岡野消防設備株式会社                            ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
82657,161228,751,岡野消防設備株式会社                            ,ホームズ寝屋川店                                ,防災,1,,,,,,,,,,,,
82666,161228,882,ビジネスホテルかなや                            ,粉末ABC消火器10型(蓄圧式)                       ,防災,1,,,,,,,,,,,,
82690,161227,27,有限会社南和酒店                                ,酒かめ水漏れ修理                                ,電気,1,,,,,,,,,,,,
82686,161227,36,有限会社紀州エンジニアリング                    ,有田総合庁舎自動火災報知設備取替工事            ,防災,1,,,,,,,,,,,,
82622,161227,595,ニッタン株式会社　関西支社                      ,NESTA RESORT KOBE                               ,防災,1,,,,,,,,,,,,
82857,161227,751,岡野消防設備株式会社                            ,123三木店　駐車場棟                             ,防災,1,,,,,,,,,,,,
82743,161226,547,株式会社ミヤザワ建設                            ,ローソン芦屋新浜町店                            ,電気,1,,,,,,,,,,,,
82656,161226,751,岡野消防設備株式会社                            ,NESTA RESORT KOBE                               ,防災,1,,,,,,,,,,,,
82617,161225,40,三洋マリン建設株式会社                          ,ＮＭソルト第三工場建屋建設工事の内              ,防災,1,,,,,,,,,,,,
82663,161224,135,天理教　箕島分教会                              ,消防設備保守点検（総合）                        ,防災,1,,,,,,,,,,,,
82648,161224,437,株式会社　関口建設                              ,ヒダカヤ貴志川店                                ,電気,1,,,,,,,,,,,,
82745,161224,751,岡野消防設備株式会社                            ,永楽福祉会　5物件                               ,防災,1,,,,,,,,,,,,
82680,161224,972,株式会社スズキ自販和歌山                        ,スズキアリーナかつらぎ営業所　様                ,防災,1,,,,,,,,,,,,
82712,161223,751,岡野消防設備株式会社                            ,123緑橋店                                       ,防災,1,,,,,,,,,,,,
82637,161222,15,泉州防災株式会社                                ,ライオンズマンション和歌山三木町                ,防災,1,,,,,,,,,,,,
82638,161222,15,泉州防災株式会社                                ,プリマード東岸和田                              ,防災,1,,,,,,,,,,,,
82705,161222,607,シンワシステムズ                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
82719,161221,21,有限会社友里園                                  ,有料老人ホームひだまり                          ,防災,1,,,,,,,,,,,,
82781,161221,38,伸和電設株式会社                                ,三菱電機冷熱応用システム㈱ 矢田工場             ,防災,1,,,,,,,,,,,,
82660,161221,751,岡野消防設備株式会社                            ,大庫洋紙㈱本社                                  ,防災,1,,,,,,,,,,,,
82611,161220,38,伸和電設株式会社                                ,見積番号：172                                   ,防災,1,,,,,,,,,,,,
82612,161220,38,伸和電設株式会社                                ,見積番号：171                                   ,防災,1,,,,,,,,,,,,
82613,161220,38,伸和電設株式会社                                ,見積番号：173                                   ,防災,1,,,,,,,,,,,,
82615,161220,38,伸和電設株式会社                                ,三菱電機㈱冷熱システム製作所                    ,防災,1,,,,,,,,,,,,
82574,161220,45,株式会社アイワライフネット                      ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
82608,161220,48,有限会社レインボーシステムズ                    ,ダイヤモンドプラザ　電球交換                    ,電気,1,,,,,,,,,,,,
82609,161220,48,有限会社レインボーシステムズ                    ,パルビル　電球交換                              ,電気,1,,,,,,,,,,,,
82586,161220,131,小川電機株式会社　和歌山営業所                  ,加工費                                          ,電気,1,,,,,,,,,,,,
82587,161220,131,小川電機株式会社　和歌山営業所                  ,値引き                                          ,電気,1,,,,,,,,,,,,
82644,161220,203,紀州住機建設株式会社                            ,粉末ABC消火器10型                               ,防災,1,,,,,,,,,,,,
82573,161220,292,中谷電気工事株式会社                            ,消火器格納ＢＯＸ                                ,防災,1,,,,,,,,,,,,
82584,161220,292,中谷電気工事株式会社                            ,スーパーねごろ                                  ,防災,1,,,,,,,,,,,,
82585,161220,292,中谷電気工事株式会社                            ,株式会社渡辺                                    ,防災,1,,,,,,,,,,,,
82569,161220,378,積和不動産関西株式会社                          ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
82623,161220,546,株式会社江川組                                  ,和歌山ＭＩＯテナント                            ,防災,1,,,,,,,,,,,,
82606,161220,578,中矢電設                                        ,関西空港　第2ターミナルテナント                 ,防災,1,,,,,,,,,,,,
82619,161220,969,岡本　和子                                      ,給排水衛生設備工事（増減分）                    ,電気,1,,,,,,,,,,,,
82580,161219,42,小笠原電気株式会社                              ,和歌山県ＪＡ共済ビル                            ,防災,1,,,,,,,,,,,,
82610,161219,419,綜合警備保障株式会社                            ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
82624,161219,751,岡野消防設備株式会社                            ,Ｐ＆Ｇビル旧社屋                                ,防災,1,,,,,,,,,,,,
82667,161219,882,ビジネスホテルかなや                            ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
82607,161217,36,有限会社紀州エンジニアリング                    ,御坊警察宿舎                                    ,防災,1,,,,,,,,,,,,
82565,161217,45,株式会社アイワライフネット                      ,グリーンプラザ　118号室                         ,防災,1,,,,,,,,,,,,
82566,161217,45,株式会社アイワライフネット                      ,サンハウス　208号室                             ,防災,1,,,,,,,,,,,,
82594,161217,60,有限会社梶本無線商会                            ,歯科医師会館　ＬＥＤ照明取替工事                ,電気,1,,,,,,,,,,,,
82679,161217,972,株式会社スズキ自販和歌山                        ,スズキアリーナ城南店　様                        ,防災,1,,,,,,,,,,,,
82579,161216,76,株式会社キンエイクリエイト                      ,ベル6型（ニッタン）                             ,防災,1,,,,,,,,,,,,
82652,161216,141,株式会社オーティーエル                          ,Dali　美容院                                    ,防災,1,,,,,,,,,,,,
82595,161216,292,中谷電気工事株式会社                            ,音響ベル6型　BD-6-24-11                         ,防災,1,,,,,,,,,,,,
82630,161216,751,岡野消防設備株式会社                            ,123ライト春木駅前店                             ,防災,1,,,,,,,,,,,,
82564,161216,952,カンナ荘                                        ,誤報に伴う感知器取替工事（材工共）              ,防災,1,,,,,,,,,,,,
82591,161215,148,坂田電工                                        ,森ノ宮現場　応援（吉川）                        ,電気,1,,,,,,,,,,,,
82592,161215,148,坂田電工                                        ,大阪駅前第4ビル　応援（吉川）                   ,電気,1,,,,,,,,,,,,
82581,161215,972,株式会社スズキ自販和歌山                        ,スズキアリーナ国体道路店　様                    ,防災,1,,,,,,,,,,,,
82578,161214,76,株式会社キンエイクリエイト                      ,消防設備保守点検（総合）                        ,防災,1,,,,,,,,,,,,
82645,161214,203,紀州住機建設株式会社                            ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
82583,161214,625,株式会社コーセイテック                          ,㈱八田工場新築工事                              ,防災,1,,,,,,,,,,,,
82590,161214,625,株式会社コーセイテック                          ,㈱マルキ化粧合板工場新築工事                    ,防災,1,,,,,,,,,,,,
82598,161214,678,日章電設                                        ,白寿荘　排煙機　テスト                          ,防災,1,,,,,,,,,,,,
82572,161213,45,株式会社アイワライフネット                      ,フリューゲル21                                  ,防災,1,,,,,,,,,,,,
82620,161213,419,綜合警備保障株式会社                            ,和歌山日産自動車㈱                              ,防災,1,,,,,,,,,,,,
82631,161213,751,岡野消防設備株式会社                            ,123はりまや橋店                                 ,防災,1,,,,,,,,,,,,
82561,161210,45,株式会社アイワライフネット                      ,ガーデンハイツ田園　216号室                     ,防災,1,,,,,,,,,,,,
82629,161209,751,岡野消防設備株式会社                            ,123スロット八尾店                               ,防災,1,,,,,,,,,,,,
82662,161209,844,社会福祉法人　一梅会                            ,消防設備保守点検（機器点検）                    ,防災,1,,,,,,,,,,,,
82562,161208,45,株式会社アイワライフネット                      ,尾崎住宅Ａ南棟（２戸１）　北                    ,防災,1,,,,,,,,,,,,
82576,161208,138,北畑不動産株式会社                              ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
82646,161208,705,株式会社　春台設備                              ,岸和田徳州会病院                                ,防災,1,,,,,,,,,,,,
82599,161207,27,有限会社南和酒店                                ,外部階段照明取替工事                            ,電気,1,,,,,,,,,,,,
82559,161207,45,株式会社アイワライフネット                      ,紀ノ川コーポ　301号室                           ,防災,1,,,,,,,,,,,,
82560,161207,45,株式会社アイワライフネット                      ,グリーンフル中島　107号室                       ,防災,1,,,,,,,,,,,,
82642,161207,259,アサカワリフォーム株式会社                      ,ダイヤモンドプラザ3階                           ,電気,1,,,,,,,,,,,,
82626,161207,751,岡野消防設備株式会社                            ,123田辺店                                       ,防災,1,,,,,,,,,,,,
82636,161206,15,泉州防災株式会社                                ,イオンモールりんくう泉南                        ,防災,1,,,,,,,,,,,,
82552,161206,126,株式会社狩谷電気店                              ,平賀　和歌山工場・倉庫                          ,防災,1,,,,,,,,,,,,
82627,161206,751,岡野消防設備株式会社                            ,123泉佐野店                                     ,防災,1,,,,,,,,,,,,
82628,161206,751,岡野消防設備株式会社                            ,123スロット松原店                               ,防災,1,,,,,,,,,,,,
82538,161206,969,岡本　和子                                      ,新築工事に伴う機械設備工事                      ,電気,1,,,,,,,,,,,,
82658,161205,438,株式会社　大野建設                              ,オーエ本社・新倉庫・オーエース・                ,防災,1,,,,,,,,,,,,
82625,161205,751,岡野消防設備株式会社                            ,合同会社バドリーム                              ,防災,1,,,,,,,,,,,,
82640,161203,15,泉州防災株式会社                                ,エルガビル　消防設備保守点検に伴う修理          ,防災,1,,,,,,,,,,,,
82647,161203,291,株式会社　ドゥ・オペレーション                  ,ホテル　ジュエルエレガンス東大阪                ,電気,1,,,,,,,,,,,,
82616,161202,38,伸和電設株式会社                                ,三菱電機㈱冷熱システム製作所                    ,防災,1,,,,,,,,,,,,
82553,161202,138,北畑不動産株式会社                              ,六十谷ビル　消防設備保守点検                    ,防災,1,,,,,,,,,,,,
82651,161202,141,株式会社オーティーエル                          ,Hair&make Croix堂島                             ,防災,1,,,,,,,,,,,,
82589,161202,433,医療法人三光会　かがやきくらぶ                  ,ＬＥＤ照明取替工事                              ,電気,1,,,,,,,,,,,,
82643,161202,583,常伸建設                                        ,山東様邸                                        ,電気,1,,,,,,,,,,,,
82655,161202,751,岡野消防設備株式会社                            ,春宮住宅                                        ,防災,1,,,,,,,,,,,,
82518,161130,15,泉州防災株式会社                                ,堺市民芸術文化ホール建設工事　応援              ,防災,1,,,,,,,,,,,,
82639,161130,15,泉州防災株式会社                                ,ラウンドワン半田店                              ,防災,1,,,,,,,,,,,,
82602,161130,26,有限会社和歌浦電業                              ,憩いの郷紀三井寺                                ,防災,1,,,,,,,,,,,,
82537,161130,207,ニッタン株式会社　和歌山営業所                  ,特別養護老人ホームやまぼうし新築工事            ,防災,1,,,,,,,,,,,,
82588,161130,237,株式会社キナン                                  ,TAISEIロジテック　京奈和道路工事                ,電気,1,,,,,,,,,,,,
82604,161130,578,中矢電設                                        ,関西空港交通㈱空港運行事業所                    ,防災,1,,,,,,,,,,,,
82549,161130,628,興紀消防メンテナンス                            ,作業服ジャンパー（冬）Ｌ                        ,防災,1,,,,,,,,,,,,
82529,161130,751,岡野消防設備株式会社                            ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
82593,161130,758,株式会社阪口設備工業                            ,なんぶ小児科                                    ,防災,1,,,,,,,,,,,,
82546,161130,785,桑野建設                                        ,住吉区刈田居宅　工事                            ,電気,1,,,,,,,,,,,,
83739,161130,785,桑野建設                                        ,八尾市　某所　空調設備工事                      ,電気,1,,,,,,,,,,,,
82554,161129,488,株式会社市川ビル                                ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
82521,161128,751,岡野消防設備株式会社                            ,123岡崎店                                       ,防災,1,,,,,,,,,,,,
82649,161128,776,インテリア有紗                                  ,ミドリヤ　いなえ                                ,防災,1,,,,,,,,,,,,
82575,161128,972,株式会社スズキ自販和歌山                        ,スズキアリーナ国体道路店　様                    ,防災,1,,,,,,,,,,,,
82614,161127,38,伸和電設株式会社                                ,三菱電機㈱　消防設備保守点検                    ,防災,1,,,,,,,,,,,,
82558,161127,45,株式会社アイワライフネット                      ,小松原南方一戸建                                ,防災,1,,,,,,,,,,,,
82532,161126,15,泉州防災株式会社                                ,ライオンズマンション和歌山関戸                  ,防災,1,,,,,,,,,,,,
82536,161126,15,泉州防災株式会社                                ,りんくうプレミアムアウトレット                  ,防災,1,,,,,,,,,,,,
82600,161126,292,中谷電気工事株式会社                            ,県立那賀高校体育館卓球場                        ,防災,1,,,,,,,,,,,,
82508,161125,15,泉州防災株式会社                                ,ライオンズマンション和歌山船戸                  ,防災,1,,,,,,,,,,,,
82633,161125,15,泉州防災株式会社                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
82567,161125,35,株式会社葵消防設備                              ,作業服(冬服)ジャンバー　Ｌ                      ,防災,1,,,,,,,,,,,,
82563,161125,40,三洋マリン建設株式会社                          ,ＮＭソルト第三工場建屋建設工事の内              ,防災,1,,,,,,,,,,,,
82515,161125,141,株式会社オーティーエル                          ,クラブエコウォーター　銀座                      ,防災,1,,,,,,,,,,,,
82601,161125,292,中谷電気工事株式会社                            ,鍋谷峠トンネル                                  ,防災,1,,,,,,,,,,,,
82551,161124,152,有限会社いわでん                                ,㈱和歌山式典　貴志川ホール                      ,防災,1,,,,,,,,,,,,
82507,161122,15,泉州防災株式会社                                ,イオンモールりんくう泉南                        ,防災,1,,,,,,,,,,,,
82557,161122,45,株式会社アイワライフネット                      ,ロイヤルコーポ前田　304号室                     ,防災,1,,,,,,,,,,,,
82603,161121,48,有限会社レインボーシステムズ                    ,エクロールプラザ　電球交換                      ,電気,1,,,,,,,,,,,,
82503,161121,419,綜合警備保障株式会社                            ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
82550,161121,874,自遊会　園部デイサービスセンター                ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
82462,161120,45,株式会社アイワライフネット                      ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
82504,161120,374,平林電気工業所                                  ,キングライン危険物倉庫                          ,電気,1,,,,,,,,,,,,
82505,161120,374,平林電気工業所                                  ,関戸個人宅給水管ラッキング工事                  ,電気,1,,,,,,,,,,,,
82502,161120,378,積和不動産関西株式会社                          ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
82475,161120,433,医療法人三光会　かがやきくらぶ                  ,浴室内サーモスタッド取替工事                    ,防災,1,,,,,,,,,,,,
82487,161120,546,株式会社江川組                                  ,キングライン                                    ,防災,1,,,,,,,,,,,,
82488,161120,546,株式会社江川組                                  ,キングライン                                    ,防災,1,,,,,,,,,,,,
82490,161120,578,中矢電設                                        ,関西空港交通㈱新社屋建設計画(整備場)            ,防災,1,,,,,,,,,,,,
82491,161120,692,医療法人三光会　クリニック三木                  ,金具取付（3箇所）                               ,防災,1,,,,,,,,,,,,
82482,161120,933,大和ハウス工業株式会社                          ,大橋アパート                                    ,防災,1,,,,,,,,,,,,
82571,161120,933,大和ハウス工業株式会社                          ,大橋アパート                                    ,電気,1,,,,,,,,,,,,
82496,161120,958,山本　智基                                      ,山本様邸　新築に伴う電気・給排水設備工事        ,電気,1,,,,,,,,,,,,
82634,161119,15,泉州防災株式会社                                ,りんくうプレミアムアウトレット                  ,防災,1,,,,,,,,,,,,
82650,161119,616,メディカルメイト株式会社                        ,大阪医療センターMRI室改修設備工事               ,防災,1,,,,,,,,,,,,
82506,161118,15,泉州防災株式会社                                ,ライオンズマンション和歌山紀伊                  ,防災,1,,,,,,,,,,,,
82495,161118,42,小笠原電気株式会社                              ,和歌山県ＪＡ共済ビル（１階ＲＩＺＡＰ）          ,防災,1,,,,,,,,,,,,
82463,161118,45,株式会社アイワライフネット                      ,シャルム西ノ庄Ⅲ　102号室                       ,防災,1,,,,,,,,,,,,
82493,161118,48,有限会社レインボーシステムズ                    ,ダイヤモンドプラザ　電球交換                    ,電気,1,,,,,,,,,,,,
82494,161118,48,有限会社レインボーシステムズ                    ,ダイヤモンドプラザ　３階　３０３号室            ,電気,1,,,,,,,,,,,,
82525,161118,751,岡野消防設備株式会社                            ,ホームズ尼崎店                                  ,防災,1,,,,,,,,,,,,
82466,161117,3,株式会社 アストライン                           ,アストライン本社                                ,防災,1,,,,,,,,,,,,
82486,161117,19,身体障害者授産施設小倉園                        ,エアコンアース工事                              ,防災,1,,,,,,,,,,,,
82481,161117,48,有限会社レインボーシステムズ                    ,ワールドプラザ南海　電球交換                    ,電気,1,,,,,,,,,,,,
82501,161117,483,株式会社アクセス                                ,アクセス学園　海南本社                          ,電気,1,,,,,,,,,,,,
82527,161117,751,岡野消防設備株式会社                            ,123初島店                                       ,防災,1,,,,,,,,,,,,
82467,161117,950,浅井建設株式会社                                ,ピュアネス野崎                                  ,防災,1,,,,,,,,,,,,
82460,161117,957,東署管内給油取扱所協議会                        ,訓練用水消火器                                  ,防災,1,,,,,,,,,,,,
82464,161116,45,株式会社アイワライフネット                      ,サンハイツセプテ　103号室                       ,防災,1,,,,,,,,,,,,
82500,161116,483,株式会社アクセス                                ,アクセス総合学院　吉備校                        ,電気,1,,,,,,,,,,,,
82534,161116,834,株式会社ユニトラ                                ,関目高殿幸栄ビル(3階ファロス関目高殿店)         ,防災,1,,,,,,,,,,,,
82535,161116,834,株式会社ユニトラ                                ,ローレル元町ビルディング                        ,防災,1,,,,,,,,,,,,
82526,161115,751,岡野消防設備株式会社                            ,春宮住宅10棟                                    ,防災,1,,,,,,,,,,,,
82513,161114,259,アサカワリフォーム株式会社                      ,ワールドプラザ南海　5階クラブハウス             ,電気,1,,,,,,,,,,,,
82577,161114,640,太田ビル                                        ,太田ビル様                                      ,防災,1,,,,,,,,,,,,
82632,161113,15,泉州防災株式会社                                ,イオンモール日根野・ジョーシン日根野            ,防災,1,,,,,,,,,,,,
82492,161112,692,医療法人三光会　クリニック三木                  ,床金物（への字）                                ,防災,1,,,,,,,,,,,,
82523,161112,751,岡野消防設備株式会社                            ,大庫洋紙                                        ,防災,1,,,,,,,,,,,,
82517,161112,968,原電機株式会社                                  ,160949-2                                        ,防災,1,,,,,,,,,,,,
82520,161111,15,泉州防災株式会社                                ,りんくうプレミアムアウトレット                  ,防災,1,,,,,,,,,,,,
82435,161111,45,株式会社アイワライフネット                      ,グリーンフル西川　206号室                       ,防災,1,,,,,,,,,,,,
82522,161111,751,岡野消防設備株式会社                            ,123ファースト八尾店                             ,防災,1,,,,,,,,,,,,
82489,161110,36,有限会社紀州エンジニアリング                    ,北河岸宿舎                                      ,防災,1,,,,,,,,,,,,
82511,161109,15,泉州防災株式会社                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
82597,161109,237,株式会社キナン                                  ,TAISEIロジテック　京奈和道路工事                ,電気,1,,,,,,,,,,,,
82524,161109,751,岡野消防設備株式会社                            ,アルザ（南海ＣＩＴＹ・持田医院）                ,防災,1,,,,,,,,,,,,
82528,161109,751,岡野消防設備株式会社                            ,ナンカイ工業㈱第5工場改装工事                   ,防災,1,,,,,,,,,,,,
82510,161108,15,泉州防災株式会社                                ,イオンモールりんくう泉南                        ,防災,1,,,,,,,,,,,,
82429,161108,45,株式会社アイワライフネット                      ,四番丁ハイム　201号室                           ,防災,1,,,,,,,,,,,,
82751,161107,15,泉州防災株式会社                                ,イオンモールりんくう泉南                        ,防災,1,,,,,,,,,,,,
82480,161107,48,有限会社レインボーシステムズ                    ,パルビル　電球交換                              ,電気,1,,,,,,,,,,,,
82447,161107,191,アルプデンキ                                    ,辻整形外科                                      ,防災,1,,,,,,,,,,,,
