売上№,売上日,得意先ｺｰﾄﾞ,得意先名,現場名,売上分類,行№,,,,,,,,,,,,
87700,200925,15,泉州防災株式会社                                ,りんくうプレミアムアウトレット                  ,防災,1,,,,,,,,,,,,
87678,200925,38,伸和電設株式会社                                ,三菱電機㈱　４工場１階　脱脂乾燥炉              ,防災,1,,,,,,,,,,,,
87537,200925,505,神樂防災株式会社                                ,現場応援費                                      ,防災,1,,,,,,,,,,,,
87613,200925,834,株式会社ユニトラ                                ,オーク堂島ビル５階　ＳＴＯＮＥＳ堂島            ,防災,1,,,,,,,,,,,,
87599,200924,15,泉州防災株式会社                                ,りんくうプレミアムアウトレット                  ,防災,1,,,,,,,,,,,,
87600,200924,15,泉州防災株式会社                                ,りんくうプレミアムアウトレット                  ,防災,1,,,,,,,,,,,,
87610,200924,410,岡本電気                                        ,智辯学園                                        ,電気,1,,,,,,,,,,,,
87598,200923,15,泉州防災株式会社                                ,りんくうプレミアムアウトレット                  ,防災,1,,,,,,,,,,,,
87631,200923,207,ニッタン株式会社　和歌山営業所                  ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
87715,200923,396,大和リビング株式会社　和歌山営業所              ,フィオーレ野崎Ⅱ　203号室                       ,電気,1,,,,,,,,,,,,
87661,200923,518,和歌山電工株式会社                              ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
87644,200923,634,有限会社ファーストサービス                      ,銀座7丁目大塚家具内装工事                       ,防災,1,,,,,,,,,,,,
87583,200923,751,岡野消防設備株式会社                            ,123論田店                                       ,防災,1,,,,,,,,,,,,
87584,200923,751,岡野消防設備株式会社                            ,123阿南店                                       ,防災,1,,,,,,,,,,,,
87662,200923,763,株式会社ＭＡＲＵＥＩ                            ,久木様邸                                        ,電気,1,,,,,,,,,,,,
87567,200920,38,伸和電設株式会社                                ,三菱電機　消防設備保守点検（総合点検）          ,防災,1,,,,,,,,,,,,
87568,200920,38,伸和電設株式会社                                ,三菱電機㈱車庫                                  ,電気,1,,,,,,,,,,,,
87569,200920,38,伸和電設株式会社                                ,三菱電機㈱　６工場４階                          ,防災,1,,,,,,,,,,,,
87565,200920,45,株式会社アイワライフネット                      ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
87573,200920,60,有限会社梶本無線商会                            ,住金エアウォーター                              ,電気,1,,,,,,,,,,,,
87576,200920,378,積水ハウス不動産関西株式会社                    ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
87578,200920,539,株式会社昭和工機                                ,BFGホルダー兼用化配管工事                       ,電気,1,,,,,,,,,,,,
87817,200920,816,有限会社プランニング                            ,凍結予防ヒーター出張修理                        ,防災,1,,,,,,,,,,,,
87651,200919,578,中矢電設                                        ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
87611,200919,764,大和ハウスリフォーム株式会社                    ,樋口萬太郎様ガス給湯器取替工事                  ,防災,1,,,,,,,,,,,,
87698,200918,15,泉州防災株式会社                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
87564,200918,45,株式会社アイワライフネット                      ,グリーンフル堂西Ⅱ　101号室                     ,防災,1,,,,,,,,,,,,
87634,200918,112,積水ハウス不動産関西株式会社                    ,フレグランスイチロー　消火器交換                ,防災,1,,,,,,,,,,,,
87647,200918,494,新栄電気株式会社                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
87601,200917,419,綜合警備保障株式会社                            ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
87566,200917,578,中矢電設                                        ,納品                                            ,防災,1,,,,,,,,,,,,
87581,200917,751,岡野消防設備株式会社                            ,123博多店                                       ,防災,1,,,,,,,,,,,,
87596,200916,15,泉州防災株式会社                                ,イオンモールりんくう泉南                        ,防災,1,,,,,,,,,,,,
87738,200916,42,小笠原電気株式会社                              ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
87591,200916,751,岡野消防設備株式会社                            ,123＋Nはりまや橋店　地下1階喫煙ﾌﾞｰｽ             ,防災,1,,,,,,,,,,,,
87981,200916,853,ぶっとく幼稚園                                  ,ぶっとく幼稚園様・常楽寺様                      ,防災,1,,,,,,,,,,,,
87612,200915,42,小笠原電気株式会社                              ,有田川町防災倉庫                                ,防災,1,,,,,,,,,,,,
87558,200915,152,有限会社いわでん                                ,湯浅町　自動火災報知設備　移報接点工事          ,防災,1,,,,,,,,,,,,
87549,200915,292,中谷電気工事株式会社                            ,和歌山県立医科大学医薬看共同研究施設            ,防災,1,,,,,,,,,,,,
87587,200915,751,岡野消防設備株式会社                            ,123南昭和店　立体駐車場4階(NO26ｴﾘｱ)             ,防災,1,,,,,,,,,,,,
87590,200915,751,岡野消防設備株式会社                            ,123長吉店                                       ,防災,1,,,,,,,,,,,,
87593,200912,15,泉州防災株式会社                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
87686,200912,36,有限会社紀州エンジニアリング                    ,ハイツウエヒラ                                  ,防災,1,,,,,,,,,,,,
87793,200912,138,北畑不動産株式会社                              ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
87645,200912,751,岡野消防設備株式会社                            ,納品                                            ,防災,1,,,,,,,,,,,,
87597,200911,15,泉州防災株式会社                                ,ＭＥＧＡドン・キホーテ紀の川店                  ,防災,1,,,,,,,,,,,,
87523,200911,45,株式会社アイワライフネット                      ,グリーンヒル舩木　208号室                       ,防災,1,,,,,,,,,,,,
87589,200911,751,岡野消防設備株式会社                            ,ＣＩＴＹ！ＷＡＫＡＹＡＭＡ                      ,防災,1,,,,,,,,,,,,
87552,200910,140,有限会社三笠屋                                  ,タムラビル　消防設備保守点検（総合点検）        ,防災,1,,,,,,,,,,,,
87550,200910,354,松本電気工事                                    ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
87588,200910,751,岡野消防設備株式会社                            ,ラッキー１ＢＡＮ宝塚店                          ,防災,1,,,,,,,,,,,,
87557,200910,763,株式会社ＭＡＲＵＥＩ                            ,岡持様室外機撤去再取付工事                      ,電気,1,,,,,,,,,,,,
87628,200909,15,泉州防災株式会社                                ,りんくうプレミアムアウトレット                  ,防災,1,,,,,,,,,,,,
87504,200909,128,小川電機株式会社　御坊営業所                    ,株式会社　轟                                    ,防災,1,,,,,,,,,,,,
87505,200909,652,小川電機株式会社　貝塚営業所                    ,春日町グループホーム改修工事                    ,防災,1,,,,,,,,,,,,
87506,200909,652,小川電機株式会社　貝塚営業所                    ,東大阪グループホーム新築工事                    ,防災,1,,,,,,,,,,,,
87507,200909,652,小川電機株式会社　貝塚営業所                    ,東大阪市就労施設リノベーション                  ,防災,1,,,,,,,,,,,,
87524,200908,45,株式会社アイワライフネット                      ,アネックスN　101号室                            ,防災,1,,,,,,,,,,,,
87551,200908,140,有限会社三笠屋                                  ,ナビオミカサ　消防設備保守点検(総合点検)        ,防災,1,,,,,,,,,,,,
87510,200908,292,中谷電気工事株式会社                            ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
87536,200908,749,有限会社エム建設                                ,堀田様邸                                        ,電気,1,,,,,,,,,,,,
87614,200907,207,ニッタン株式会社　和歌山営業所                  ,ＮＴＴ和歌山京橋ビル６階機械室外３ヵ所          ,防災,1,,,,,,,,,,,,
87620,200907,A55,株式会社　小薮設備                              ,パチンコフジ打田店                              ,電気,1,,,,,,,,,,,,
87544,200905,38,伸和電設株式会社                                ,三菱電機㈱１Ｌ工場                              ,防災,1,,,,,,,,,,,,
87571,200905,60,有限会社梶本無線商会                            ,ステーキハウス富士                              ,電気,1,,,,,,,,,,,,
87532,200905,586,浅井                                            ,２８エアコン取替工事                            ,電気,1,,,,,,,,,,,,
87629,200904,15,泉州防災株式会社                                ,りんくうプレミアムアウトレット                  ,防災,1,,,,,,,,,,,,
87659,200904,36,有限会社紀州エンジニアリング                    ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
87626,200903,15,泉州防災株式会社                                ,りんくうプレミアムアウトレット                  ,防災,1,,,,,,,,,,,,
87530,200903,48,有限会社レインボーシステムズ                    ,ワールドプラザ南海　電球交換                    ,電気,1,,,,,,,,,,,,
87531,200903,48,有限会社レインボーシステムズ                    ,ダイヤモンドプラザ「リアン」                    ,電気,1,,,,,,,,,,,,
87572,200903,60,有限会社梶本無線商会                            ,圓光寺                                          ,電気,1,,,,,,,,,,,,
87625,200903,259,アサカワリフォーム株式会社                      ,パルビル１階　｢魚の華｣                          ,防災,1,,,,,,,,,,,,
87648,200903,392,有限会社ジェイイーエス                          ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
87594,200902,15,泉州防災株式会社                                ,ライオンズマンション塩屋                        ,防災,1,,,,,,,,,,,,
87595,200902,15,泉州防災株式会社                                ,ライオンズマンション関戸　603号室               ,防災,1,,,,,,,,,,,,
87609,200902,42,小笠原電気株式会社                              ,木下建設マンション                              ,防災,1,,,,,,,,,,,,
87521,200902,45,株式会社アイワライフネット                      ,グリーンフル吉村　105号室                       ,防災,1,,,,,,,,,,,,
87522,200902,45,株式会社アイワライフネット                      ,グリーンフン湯川　105号室                       ,防災,1,,,,,,,,,,,,
87577,200902,56,　岡本電気                                      ,まる豊                                          ,防災,1,,,,,,,,,,,,
87534,200902,152,有限会社いわでん                                ,日本生命　有田支店                              ,防災,1,,,,,,,,,,,,
87500,200902,518,和歌山電工株式会社                              ,納品                                            ,防災,1,,,,,,,,,,,,
87538,200902,578,中矢電設                                        ,納品                                            ,防災,1,,,,,,,,,,,,
87541,200902,841,有限会社フィッシング・モリタ                    ,誤報調査及び結線直し                            ,防災,1,,,,,,,,,,,,
87654,200902,845,社会福祉法人　一梅会                            ,消防設備保守点検（機器点検）                    ,防災,1,,,,,,,,,,,,
87763,200901,39,有限会社マイクリエイト                          ,グランドルーム夕陽ヶ丘 ３０１号室               ,防災,1,,,,,,,,,,,,
87527,200901,48,有限会社レインボーシステムズ                    ,エクロールプラザ　電球交換                      ,電気,1,,,,,,,,,,,,
87533,200901,152,有限会社いわでん                                ,アバンドール泉佐野                              ,防災,1,,,,,,,,,,,,
87513,200901,663,アバローム紀の国                                ,816号室　誤報感知器取替工事                     ,防災,1,,,,,,,,,,,,
87514,200901,663,アバローム紀の国                                ,10階バックヤードEV前　誘導灯取替工事            ,電気,1,,,,,,,,,,,,
87515,200901,663,アバローム紀の国                                ,11階バックヤード側南側階段前                    ,電気,1,,,,,,,,,,,,
87452,200831,15,泉州防災株式会社                                ,りんくうプレミアムアウトレット                  ,防災,1,,,,,,,,,,,,
87471,200831,15,泉州防災株式会社                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
87546,200831,36,有限会社紀州エンジニアリング                    ,旭化成和歌山工場                                ,防災,1,,,,,,,,,,,,
87488,200831,112,積水ハウス不動産関西株式会社                    ,タウニィ美園                                    ,防災,1,,,,,,,,,,,,
87487,200831,207,ニッタン株式会社　和歌山営業所                  ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
87494,200831,259,アサカワリフォーム株式会社                      ,ダイヤモンドプラザ3階｢ローズ｣                   ,電気,1,,,,,,,,,,,,
87418,200831,418,　　近藤                                        ,22ｴｱｺﾝ取替(材工共)                              ,電気,1,,,,,,,,,,,,
87461,200831,751,岡野消防設備株式会社                            ,コーナン　足立扇店                              ,防災,1,,,,,,,,,,,,
87467,200831,751,岡野消防設備株式会社                            ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
87492,200831,751,岡野消防設備株式会社                            ,123田辺店                                       ,防災,1,,,,,,,,,,,,
87478,200829,333,久米　和義                                      ,ウォシュレット取替工事                          ,管,1,,,,,,,,,,,,
87485,200829,616,メディカルメイト株式会社                        ,新宮医療センター                                ,電気,1,,,,,,,,,,,,
87525,200828,132,大橋建具店                                      ,納品                                            ,電気,1,,,,,,,,,,,,
87735,200828,646,株式会社スターボシステム                        ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
87493,200828,751,岡野消防設備株式会社                            ,123浜野店                                       ,電気,1,,,,,,,,,,,,
87472,200827,15,泉州防災株式会社                                ,りんくうプレミアムアウトレット                  ,防災,1,,,,,,,,,,,,
87529,200827,48,有限会社レインボーシステムズ                    ,パルビル　電球交換                              ,電気,1,,,,,,,,,,,,
87657,200827,403,鈴木電機                                        ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
87477,200826,728,平井電気                                        ,平野歯科　総合盤移設                            ,防災,1,,,,,,,,,,,,
87499,200826,853,ぶっとく幼稚園                                  ,ベル及び発信機移設工事                          ,防災,1,,,,,,,,,,,,
87548,200825,38,伸和電設株式会社                                ,三菱電機㈱車庫建替計画                          ,防災,1,,,,,,,,,,,,
87528,200825,48,有限会社レインボーシステムズ                    ,ダイヤモンドプラザ　電球交換                    ,電気,1,,,,,,,,,,,,
87484,200825,423,　　　　下村                                    ,ソワサントゥヴァレ　302号室                     ,電気,1,,,,,,,,,,,,
87463,200825,505,神樂防災株式会社                                ,現場応援費                                      ,防災,1,,,,,,,,,,,,
87519,200824,45,株式会社アイワライフネット                      ,シティーガーデン水栖　203号室                   ,防災,1,,,,,,,,,,,,
87555,200824,668,ルミエール　デイサービスセンター                ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
87554,200824,692,医療法人三光会　クリニック三木                  ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
87455,200824,751,岡野消防設備株式会社                            ,北野田ビル                                      ,防災,1,,,,,,,,,,,,
87475,200824,803,和歌山トヨタ自動車株式会社                      ,消防設備保守点検（機器点検）                    ,防災,1,,,,,,,,,,,,
87658,200824,956,ライフサイズ野崎                                ,ライフサイズ野崎 様                             ,防災,1,,,,,,,,,,,,
87516,200823,292,中谷電気工事株式会社                            ,かつらぎ警察署                                  ,電気,1,,,,,,,,,,,,
87627,200822,15,泉州防災株式会社                                ,りんくうプレミアムアウトレット                  ,防災,1,,,,,,,,,,,,
87520,200822,45,株式会社アイワライフネット                      ,石井ビル　305号室                               ,防災,1,,,,,,,,,,,,
87559,200822,279,オリエントホームズ株式会社                      ,森本歯科医院様                                  ,電気,1,,,,,,,,,,,,
87454,200822,396,大和リビング株式会社　和歌山営業所              ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
87445,200821,15,泉州防災株式会社                                ,ライオンズマンションリバーサイド布施屋          ,防災,1,,,,,,,,,,,,
87545,200821,36,有限会社紀州エンジニアリング                    ,ホテルセントラル                                ,防災,1,,,,,,,,,,,,
87517,200821,292,中谷電気工事株式会社                            ,松岡織物                                        ,電気,1,,,,,,,,,,,,
87447,200821,704,株式会岸化学　　和歌山支店                      ,御社                                            ,防災,1,,,,,,,,,,,,
87392,200820,45,株式会社アイワライフネット                      ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
87421,200820,48,有限会社レインボーシステムズ                    ,ﾜｰﾙﾄﾞﾌﾟﾗｻﾞ南海　104号室                         ,電気,1,,,,,,,,,,,,
87412,200820,60,有限会社梶本無線商会                            ,法専寺                                          ,防災,1,,,,,,,,,,,,
87429,200820,292,中谷電気工事株式会社                            ,和歌山県立医科大学医薬看共同研究施設            ,防災,1,,,,,,,,,,,,
87440,200820,378,積水ハウス不動産関西株式会社                    ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
87441,200820,546,株式会社江川組                                  ,キングライン　湊倉庫                            ,電気,1,,,,,,,,,,,,
87547,200820,630,株式会社山翔建設                                ,㈱紀州ライフコーディネートサービス本社          ,電気,1,,,,,,,,,,,,
87390,200819,45,株式会社アイワライフネット                      ,キューブN　A棟　305                             ,防災,1,,,,,,,,,,,,
87428,200819,292,中谷電気工事株式会社                            ,ＪＡかわかみマルい選果場                        ,防災,1,,,,,,,,,,,,
87462,200819,751,岡野消防設備株式会社                            ,ラッキー１ＢＡＮ明石店                          ,防災,1,,,,,,,,,,,,
87482,200819,816,有限会社プランニング                            ,エアコン取付工事                                ,電気,1,,,,,,,,,,,,
87423,200818,48,有限会社レインボーシステムズ                    ,ﾜｰﾙﾄﾞﾌﾟﾗｻﾞ南海　103号室                         ,電気,1,,,,,,,,,,,,
87409,200818,152,有限会社いわでん                                ,ダイワパレス向之芝　感知器取替                  ,防災,1,,,,,,,,,,,,
87396,200818,354,松本電気工事                                    ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
87448,200817,15,泉州防災株式会社                                ,りんくうプレミアムアウトレット                  ,防災,1,,,,,,,,,,,,
87451,200815,15,泉州防災株式会社                                ,りんくうプレミアムアウトレット                  ,防災,1,,,,,,,,,,,,
87479,200815,728,平井電気                                        ,ドトールなんさん通り店                          ,防災,1,,,,,,,,,,,,
87439,200812,19,身体障害者授産施設小倉園                        ,ｴｱｺﾝ取替工事                                    ,電気,1,,,,,,,,,,,,
87374,200811,45,株式会社アイワライフネット                      ,マスターズ・エル延時16　515号室                 ,防災,1,,,,,,,,,,,,
87375,200811,45,株式会社アイワライフネット                      ,ハイツウイング　108号室                         ,防災,1,,,,,,,,,,,,
87369,200811,581,福林電気                                        ,差動式ｽﾎﾟｯﾄ型感知器２種                         ,防災,1,,,,,,,,,,,,
87436,200810,48,有限会社レインボーシステムズ                    ,ﾜｰﾙﾄﾞﾌﾟﾗｻﾞ南海　ﾔﾏﾄﾅﾃﾞｼｺ                        ,電気,1,,,,,,,,,,,,
87570,200810,132,大橋建具店                                      ,機材配線及びＴＶ･照明器具取替工事               ,電気,1,,,,,,,,,,,,
87435,200807,60,有限会社梶本無線商会                            ,川上様邸                                        ,電気,1,,,,,,,,,,,,
87433,200807,132,大橋建具店                                      ,家具組込用ｺﾝｾﾝﾄｾｯﾄ作製工事                      ,電気,1,,,,,,,,,,,,
87443,200807,555,社会福祉法人　一会                              ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
87481,200807,705,株式会社　春台設備                              ,村上様邸　浄水器取付工事                        ,管,1,,,,,,,,,,,,
