売上№,売上日,得意先ｺｰﾄﾞ,得意先名,現場名,売上分類,行№,,,,,,,,,,,,
73473,100419,326,株式会社サイワテック                            ,JR和歌山駅改修追加工事　100％                   ,防災,1,,,,,,,,,,,,
73476,100419,363,ＩＳＥ設計工房                                  ,増田内科様                                      ,電気,1,,,,,,,,,,,,
73485,100419,374,平林電気工業所                                  ,和田胃腸科様　ｸｰﾗｰのﾌｧﾝﾓｰﾀｰ交換                 ,電気,1,,,,,,,,,,,,
73463,100416,53,紀北防災                                        ,誘導灯球　FPL6W                                 ,防災,1,,,,,,,,,,,,
73461,100416,60,有限会社梶本無線商会                            ,住金ステンレス配管応援                          ,電気,1,,,,,,,,,,,,
73462,100416,291,株式会社　ドゥ・オペレーション                  ,ホテルシルフ様 いらっしゃい店番取替             ,電気,1,,,,,,,,,,,,
73457,100415,15,泉州防災株式会社                                ,塩屋123　消防設備点検後改修                     ,防災,1,,,,,,,,,,,,
73455,100415,35,葵消防設備                                      ,光電式ｽﾎﾟｯﾄ型煙感知器（ﾍﾞｰｽ共） 2KH3            ,防災,1,,,,,,,,,,,,
73456,100415,35,葵消防設備                                      ,P型1級露出発信機（BOX共）ﾆｯﾀﾝ                   ,防災,1,,,,,,,,,,,,
73458,100415,45,株式会社アイワライフネット                      ,タウンハイツ                                    ,防災,1,,,,,,,,,,,,
73459,100415,45,株式会社アイワライフネット                      ,ｶｰｻｸﾞﾗﾝｾﾞ　４型消火器                           ,防災,1,,,,,,,,,,,,
73452,100415,48,有限会社レインボーシステムズ                    ,4月6日　エクロールプラザ電球交換                ,電気,1,,,,,,,,,,,,
73453,100415,48,有限会社レインボーシステムズ                    ,4月6日　ダイヤモンドプラザ電球等交換            ,電気,1,,,,,,,,,,,,
73454,100415,48,有限会社レインボーシステムズ                    ,4月6日 パルビル　電球交換                       ,電気,1,,,,,,,,,,,,
73451,100415,61,山本電気株式会社                                ,くら寿司岩出店                                  ,防災,1,,,,,,,,,,,,
73450,100415,71,小川電機株式会社　伊都営業所                    ,山本商事　カメラ調整                            ,電気,1,,,,,,,,,,,,
73460,100415,118,株式会社たけでん                                ,注番：DEB-1524                                  ,防災,1,,,,,,,,,,,,
73446,100414,35,葵消防設備                                      ,差動式ｽﾎﾟｯﾄ型感知器２種                         ,防災,1,,,,,,,,,,,,
73445,100414,45,株式会社アイワライフネット                      ,住宅警報器（4月14日）                           ,防災,1,,,,,,,,,,,,
73449,100414,71,小川電機株式会社　伊都営業所                    ,五条中学校　校舎（C棟）                         ,防災,1,,,,,,,,,,,,
73447,100414,118,株式会社たけでん                                ,注番：DEB-1525                                  ,防災,1,,,,,,,,,,,,
73448,100414,118,株式会社たけでん                                ,注番：DEB-1526                                  ,防災,1,,,,,,,,,,,,
73441,100413,53,紀北防災                                        ,差動式ｽﾎﾟｯﾄ型熱感知器                           ,防災,1,,,,,,,,,,,,
73442,100413,71,小川電機株式会社　伊都営業所                    ,岩出市庁舎耐震工事に伴う                        ,防災,1,,,,,,,,,,,,
73444,100413,71,小川電機株式会社　伊都営業所                    ,中谷電気工事様                                  ,防災,1,,,,,,,,,,,,
73443,100413,128,小川電機株式会社　御坊営業所                    ,JA紀州中央　加工場　改修工事                    ,防災,1,,,,,,,,,,,,
73440,100412,45,株式会社アイワライフネット                      ,ﾗﾌｫｰﾚ壱番館　住宅用火災警報器取付費             ,防災,1,,,,,,,,,,,,
73437,100412,60,有限会社梶本無線商会                            ,ステーキ割烹　富士                              ,防災,1,,,,,,,,,,,,
73439,100412,378,積和不動産関西株式会社                          ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
73466,100410,384,一橋庵                                          ,本館　消防設備保守点検                          ,防災,1,,,,,,,,,,,,
73467,100410,384,一橋庵                                          ,別館　消防設備保守点検                          ,防災,1,,,,,,,,,,,,
73468,100410,384,一橋庵                                          ,別館　消防設備保守点検に伴う修理                ,防災,1,,,,,,,,,,,,
73435,100409,45,株式会社アイワライフネット                      ,ｱﾍﾞﾆｭｰ野　はしご使用法表示板                    ,防災,1,,,,,,,,,,,,
73436,100409,45,株式会社アイワライフネット                      ,ｸﾞﾘｰﾝﾌﾙ今中　消火器4型                          ,防災,1,,,,,,,,,,,,
73433,100408,221,有限会社泰洋電機                                ,国民宿舎　紀州路みなべ様                        ,防災,1,,,,,,,,,,,,
73431,100407,71,小川電機株式会社　伊都営業所                    ,中谷電気工事株式会社様分                        ,防災,1,,,,,,,,,,,,
73432,100407,171,堀口整形外科病院                                ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
73425,100406,15,泉州防災株式会社                                ,ときめきｸﾞﾙｰﾌﾟﾎｰﾑ　平面図作成                   ,防災,1,,,,,,,,,,,,
73426,100406,15,泉州防災株式会社                                ,ｸﾞﾙｰﾌﾟﾎｰﾑ　平面図作成費                         ,防災,1,,,,,,,,,,,,
73421,100406,45,株式会社アイワライフネット                      ,住宅警報器（4月6日）                            ,防災,1,,,,,,,,,,,,
73427,100406,45,株式会社アイワライフネット                      ,ｾｼﾞｭｰﾙ・N　４型消火器                           ,防災,1,,,,,,,,,,,,
73428,100406,45,株式会社アイワライフネット                      ,メゾン・ドリーム                                ,防災,1,,,,,,,,,,,,
73424,100406,53,紀北防災                                        ,BV9913　加熱試験器                              ,防災,1,,,,,,,,,,,,
73430,100406,126,株式会社狩谷電気店                              ,堺市立日高少年自然の家　消防設備保守点検        ,防災,1,,,,,,,,,,,,
73422,100406,354,松本電気工事                                    ,五西月小学校　幹線取替工事                      ,防災,1,,,,,,,,,,,,
73423,100405,45,株式会社アイワライフネット                      ,住宅警報器（4月5日）                            ,防災,1,,,,,,,,,,,,
73412,100330,326,株式会社サイワテック                            ,JR和歌山駅改修工事                              ,防災,1,,,,,,,,,,,,
73413,100330,326,株式会社サイワテック                            ,JR和歌山駅改修工事                              ,防災,1,,,,,,,,,,,,
73407,100329,62,リバーサイドマンション管理組合                  ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
73410,100329,376,法蔵寺                                          ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
73401,100325,15,泉州防災株式会社                                ,ﾗｲｵﾝｽﾞﾏﾝｼｮﾝ中松江　消防設備点検                 ,防災,1,,,,,,,,,,,,
73406,100325,15,泉州防災株式会社                                ,パチンコ1・2・3塩屋店　消防設備点検             ,防災,1,,,,,,,,,,,,
73414,100325,15,泉州防災株式会社                                ,南大江小学区外19施設　消防用設備等修繕          ,防災,1,,,,,,,,,,,,
73416,100325,15,泉州防災株式会社                                ,泉佐野ｱｳﾄﾚｯﾄ1610                                ,防災,1,,,,,,,,,,,,
73417,100325,15,泉州防災株式会社                                ,泉佐野ｱｳﾄﾚｯﾄ（ｸﾞﾙﾒﾌｰﾄﾞｺｰﾄ）                     ,防災,1,,,,,,,,,,,,
73418,100325,15,泉州防災株式会社                                ,豊中123店新築工事に係る自動火災報知設備         ,防災,1,,,,,,,,,,,,
73415,100325,379,株式会社エリアテック                            ,榎本小学校外17施設　消防用設備等修繕            ,防災,1,,,,,,,,,,,,
73404,100320,15,泉州防災株式会社                                ,LMﾘﾊﾞｰｻｲﾄﾞ布施屋　消火器表示板                  ,防災,1,,,,,,,,,,,,
73388,100320,26,有限会社和歌浦電業                              ,大阪ﾄﾞﾗﾑ　感知器取付                            ,防災,1,,,,,,,,,,,,
73402,100320,27,有限会社南和酒店                                ,ﾋﾞｰﾑ級取替                                      ,電気,1,,,,,,,,,,,,
73391,100320,38,伸和電設株式会社                                ,写真撮影                                        ,防災,1,,,,,,,,,,,,
73386,100320,49,株式会社堀田組                                  ,6工場4階電工室内消火設備撤去                    ,防災,1,,,,,,,,,,,,
73365,100320,53,紀北防災                                        ,おもと園様                                      ,防災,1,,,,,,,,,,,,
73366,100320,53,紀北防災                                        ,古江見いこいの家　消防設備保守点検              ,防災,1,,,,,,,,,,,,
73383,100320,60,有限会社梶本無線商会                            ,住金ｽﾃﾝﾚｽ分ｶﾒﾗ工事                              ,電気,1,,,,,,,,,,,,
73384,100320,61,山本電気株式会社                                ,タイヤ館　和歌山北店                            ,防災,1,,,,,,,,,,,,
73438,100320,85,有限会社フジテック                              ,松源本部　誘導灯電球交換                        ,防災,1,,,,,,,,,,,,
73400,100320,148,坂田電工                                        ,ニシコーダンボール消防設備保守点検              ,防災,1,,,,,,,,,,,,
73385,100320,152,有限会社いわでん                                ,勝浦小学校自動火災報知設備(機器共)工事          ,防災,1,,,,,,,,,,,,
73390,100320,224,株式会社　駒場工務店                            ,ＪＡ                                            ,防災,1,,,,,,,,,,,,
73394,100320,286,株式会社　東洋エンタープライズ                  ,きのくにアバローム様                            ,防災,1,,,,,,,,,,,,
73398,100320,286,株式会社　東洋エンタープライズ                  ,きのくにアバローム様                            ,防災,1,,,,,,,,,,,,
73420,100320,326,株式会社サイワテック                            ,屋内消火栓用ﾎﾟﾝﾌﾟﾌﾘｯｶｰﾘﾚｰ                       ,防災,1,,,,,,,,,,,,
73397,100320,374,平林電気工業所                                  ,和田胃腸科様　ｸｰﾗｰのﾌｧﾝﾓｰﾀｰ交換                 ,電気,1,,,,,,,,,,,,
73419,100320,378,積和不動産関西株式会社                          ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
73469,100320,384,一橋庵                                          ,本館　消防設備点検に伴う修理                    ,防災,1,,,,,,,,,,,,
73375,100319,45,株式会社アイワライフネット                      ,ﾊﾞﾘｭｰｼﾞｭｴｸﾞﾁ　４型消火器                        ,防災,1,,,,,,,,,,,,
73376,100319,45,株式会社アイワライフネット                      ,ｳｪｽﾄｳﾞｨﾚｯｼﾞ2000Ⅱ　消防設備点検                 ,防災,1,,,,,,,,,,,,
73377,100319,45,株式会社アイワライフネット                      ,アダージョ　消防設備保守点検                    ,防災,1,,,,,,,,,,,,
73382,100319,45,株式会社アイワライフネット                      ,メゾン・ドリーム　消防設備保守点検              ,防災,1,,,,,,,,,,,,
73379,100319,49,株式会社堀田組                                  ,三菱電機株式会社冷熱システム製作所              ,防災,1,,,,,,,,,,,,
73380,100319,49,株式会社堀田組                                  ,三菱電機株式会社冷熱システム製作所              ,防災,1,,,,,,,,,,,,
73381,100319,49,株式会社堀田組                                  ,三菱電機株式会社冷熱システム製作所              ,防災,1,,,,,,,,,,,,
73378,100319,118,株式会社たけでん                                ,注番：DEB-1395                                  ,防災,1,,,,,,,,,,,,
73372,100319,140,有限会社三笠屋                                  ,ナビオミカサビル　消防設備保守点検              ,防災,1,,,,,,,,,,,,
73374,100319,140,有限会社三笠屋                                  ,タムラビル　消防設備点検                        ,防災,1,,,,,,,,,,,,
73371,100318,374,平林電気工業所                                  ,中谷様住宅図面作成                              ,電気,1,,,,,,,,,,,,
73361,100317,15,泉州防災株式会社                                ,有田123　消防設備点検後の修繕工事               ,防災,1,,,,,,,,,,,,
73360,100317,33,株式会社中井建装                                ,ｾｼﾞｭｰﾙ三葛様                                    ,防災,1,,,,,,,,,,,,
73352,100317,36,有限会社紀州エンジニアリング                    ,和歌山工業高等専門学校様                        ,防災,1,,,,,,,,,,,,
73353,100317,36,有限会社紀州エンジニアリング                    ,御坊広域清掃センター様                          ,防災,1,,,,,,,,,,,,
73357,100317,45,株式会社アイワライフネット                      ,ｸﾞﾘｰﾝﾌﾙ藤井                                     ,防災,1,,,,,,,,,,,,
73358,100317,45,株式会社アイワライフネット                      ,グレイス木ノ本　４型消火器                      ,防災,1,,,,,,,,,,,,
73363,100317,45,株式会社アイワライフネット                      ,ﾌｫｰｹﾞﾙﾈｽﾄ　４型消火器                           ,防災,1,,,,,,,,,,,,
73364,100317,45,株式会社アイワライフネット                      ,ハイツ野田　４型消火器                          ,防災,1,,,,,,,,,,,,
73359,100317,86,株式会社宮本工業                                ,松源　狭山店様 ﾊﾟﾈﾙ張替                         ,防災,1,,,,,,,,,,,,
73355,100317,141,株式会社オーティーエル                          ,科学技術学園様                                  ,防災,1,,,,,,,,,,,,
73354,100317,152,有限会社いわでん                                ,海南市立加茂第二小学校修理                      ,防災,1,,,,,,,,,,,,
73347,100316,35,葵消防設備                                      ,差動式ｽﾎﾟｯﾄ型感知器２種（ﾍﾞｰｽ共）               ,防災,1,,,,,,,,,,,,
73349,100316,60,有限会社梶本無線商会                            ,煙当番電池式・移報無・音声警報                  ,防災,1,,,,,,,,,,,,
73346,100313,71,小川電機株式会社　伊都営業所                    ,山本商事　監視カメラ工事                        ,電気,1,,,,,,,,,,,,
73342,100312,35,葵消防設備                                      ,非常警報装置ﾊﾞｯﾃﾘｰ（ﾆｯﾀﾝ）6V0.5AH               ,防災,1,,,,,,,,,,,,
73338,100312,48,有限会社レインボーシステムズ                    ,3月5日　ダイヤモンドプラザ電球等交換            ,電気,1,,,,,,,,,,,,
73339,100312,48,有限会社レインボーシステムズ                    ,3月5日　エクロールプラザ電球交換                ,電気,1,,,,,,,,,,,,
73340,100312,48,有限会社レインボーシステムズ                    ,3月5日 パルビル　電球交換                       ,電気,1,,,,,,,,,,,,
73343,100312,71,小川電機株式会社　伊都営業所                    ,中谷電気工事株式会社                            ,防災,1,,,,,,,,,,,,
73344,100312,128,小川電機株式会社　御坊営業所                    ,ロマンビレッジ様                                ,防災,1,,,,,,,,,,,,
73341,100312,326,株式会社サイワテック                            ,応援　３月１９日（金）                          ,防災,1,,,,,,,,,,,,
73336,100311,15,泉州防災株式会社                                ,泉佐野ｱｳﾄﾚｯﾄﾃﾅﾝﾄ1230　消防設備工事              ,防災,1,,,,,,,,,,,,
73337,100311,291,株式会社　ドゥ・オペレーション                  ,ホテルシルフ様 301号室給湯管修理                ,防災,1,,,,,,,,,,,,
73332,100310,71,小川電機株式会社　伊都営業所                    ,竹宝保育園　保育室（別棟）                      ,防災,1,,,,,,,,,,,,
73333,100310,71,小川電機株式会社　伊都営業所                    ,竹宝保育園　保育室（別棟）追加                  ,防災,1,,,,,,,,,,,,
73328,100309,36,有限会社紀州エンジニアリング                    ,御坊広域清掃センター　消防設備点検              ,防災,1,,,,,,,,,,,,
73327,100309,63,公立大学法人和歌山県立医科大学                  ,看護師宿舎防災設備保守点検業務                  ,防災,1,,,,,,,,,,,,
73323,100301,15,泉州防災株式会社                                ,ｲｵﾝ泉南（ﾏｸﾄﾞﾅﾙﾄﾞ）排煙口ｽｲｯﾁ移設工事           ,防災,1,,,,,,,,,,,,
73322,100301,60,有限会社梶本無線商会                            ,粉末ABC4型消火器                                ,防災,1,,,,,,,,,,,,
73310,100225,15,泉州防災株式会社                                ,奈良ｹｰｽﾞﾃﾞﾝｷ　調査費                            ,防災,1,,,,,,,,,,,,
73311,100225,15,泉州防災株式会社                                ,泉佐野ｱｳﾄﾚｯﾄ1610                                ,防災,1,,,,,,,,,,,,
73312,100225,15,泉州防災株式会社                                ,123上六店　変電設備                             ,防災,1,,,,,,,,,,,,
73313,100225,15,泉州防災株式会社                                ,ｲｵﾝﾓｰﾙりんくう泉南店　天下一品                  ,防災,1,,,,,,,,,,,,
73314,100225,15,泉州防災株式会社                                ,ｲﾝﾀｰ123　消防設備点検後修理                     ,防災,1,,,,,,,,,,,,
73315,100225,15,泉州防災株式会社                                ,永山病院　誘導灯器具取替                        ,防災,1,,,,,,,,,,,,
73318,100225,15,泉州防災株式会社                                ,津守123ﾗｲﾄ店　自動火災報知設備工事              ,防災,1,,,,,,,,,,,,
73319,100225,15,泉州防災株式会社                                ,ﾗｲｵﾝｽﾞﾏﾝｼｮﾝ和歌山船戸　消防設備点検             ,防災,1,,,,,,,,,,,,
73308,100225,36,有限会社紀州エンジニアリング                    ,消火器処分費                                    ,防災,1,,,,,,,,,,,,
73309,100225,36,有限会社紀州エンジニアリング                    ,御坊広域清掃センター様                          ,防災,1,,,,,,,,,,,,
73325,100225,131,小川電機株式会社　和歌山営業所                  ,表示灯ｶﾊﾞｰ                                      ,防災,1,,,,,,,,,,,,
73307,100220,19,身体障害者収容授産施設小倉園                    ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
73305,100220,31,株式会社関西電化サービス                        ,丸福屋　消防設備保守点検                        ,防災,1,,,,,,,,,,,,
73279,100220,34,有限会社高田産業                                ,ｸﾞﾙｰﾌﾟﾎｰﾑたかお様                               ,防災,1,,,,,,,,,,,,
73281,100220,35,葵消防設備                                      ,非常警報器具　BG70341H                          ,防災,1,,,,,,,,,,,,
73288,100220,38,伸和電設株式会社                                ,二川ダム管理費　完了                            ,電気,1,,,,,,,,,,,,
73289,100220,38,伸和電設株式会社                                ,二川ダム管理費　追加分                          ,電気,1,,,,,,,,,,,,
73317,100220,39,有限会社マイクリエイト                          ,吉野電気分                                      ,電気,1,,,,,,,,,,,,
73301,100220,48,有限会社レインボーシステムズ                    ,2月20日　ﾜｰﾙﾄﾞﾌﾟﾗｻﾞ南海　電球交換               ,電気,1,,,,,,,,,,,,
73302,100220,48,有限会社レインボーシステムズ                    ,2月20日　エクロールプラザ電球交換               ,電気,1,,,,,,,,,,,,
73303,100220,48,有限会社レインボーシステムズ                    ,2月20日　ダイヤモンドプラザ電球等交換           ,電気,1,,,,,,,,,,,,
73330,100220,53,紀北防災                                        ,老人憩いの家                                    ,防災,1,,,,,,,,,,,,
73300,100220,60,有限会社梶本無線商会                            ,階段照明交換                                    ,電気,1,,,,,,,,,,,,
73276,100220,61,山本電気株式会社                                ,集合住宅（橋本様）                              ,防災,1,,,,,,,,,,,,
73287,100220,66,株式会社宮井組                                  ,コーポタケナカ                                  ,防災,1,,,,,,,,,,,,
73277,100220,77,株式会社関防                                    ,岩出警察　自動火災報知器改修工事                ,防災,1,,,,,,,,,,,,
73283,100220,137,武村工芸株式会社                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
73403,100220,180,成祐設備工業                                    ,JR和歌山駅ビル改修工事　応援                    ,防災,1,,,,,,,,,,,,
73284,100220,181,株式会社青木実業                                ,消防設備保守点検（総合・防対）                  ,防災,1,,,,,,,,,,,,
73290,100220,181,株式会社青木実業                                ,ｼﾝﾌｫﾆｰﾋﾞﾙ消防設備保守点検に伴う修理             ,防災,1,,,,,,,,,,,,
73280,100220,286,株式会社　東洋エンタープライズ                  ,きのくにアバローム様　消防設備保守点検          ,防災,1,,,,,,,,,,,,
73282,100220,286,株式会社　東洋エンタープライズ                  ,ｱﾊﾞﾛｰﾑ消防設備不良修理                          ,防災,1,,,,,,,,,,,,
73274,100220,320,明光電機株式会社                                ,川永自治会館                                    ,防災,1,,,,,,,,,,,,
73278,100220,320,明光電機株式会社                                ,F.H診療所新築工事                               ,防災,1,,,,,,,,,,,,
73298,100220,323,有限会社　榎原電機工業                          ,杭ノ瀬保育所移転改築電気設備工事                ,電気,1,,,,,,,,,,,,
