売上№,売上日,得意先ｺｰﾄﾞ,得意先名,現場名,売上分類,行№,,,,,,,,,,,,
84213,180302,292,中谷電気工事株式会社                            ,消火器設置台                                    ,防災,1,,,,,,,,,,,,
84250,180301,45,株式会社アイワライフネット                      ,ロイヤルコーポ湊Ⅰ　301号室                     ,防災,1,,,,,,,,,,,,
84265,180301,48,有限会社レインボーシステムズ                    ,ダイヤモンドプラザ「Blanc」電球交換             ,電気,1,,,,,,,,,,,,
84303,180301,776,インテリア有紗                                  ,大阪　シェアハウス                              ,防災,1,,,,,,,,,,,,
84182,180228,15,泉州防災株式会社                                ,りんくうエルガビル                              ,防災,1,,,,,,,,,,,,
84176,180228,222,林水道                                          ,寿楽園　スプリンクラー設備                      ,防災,1,,,,,,,,,,,,
84215,180228,699,センゴクベンダー株式会社                        ,ヘアーマジシャンパーソナル                      ,電気,1,,,,,,,,,,,,
84236,180228,707,社会福祉法人　おもと園                          ,知的障害者授産施設　おもと園                    ,防災,1,,,,,,,,,,,,
84185,180228,739,株式会社　原庄組                                ,旧 岡徳楼 第Ⅱ期改修工事に伴う設備工事          ,電気,1,,,,,,,,,,,,
84188,180228,751,岡野消防設備株式会社                            ,北野田ビル                                      ,防災,1,,,,,,,,,,,,
84189,180228,751,岡野消防設備株式会社                            ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
84198,180228,751,岡野消防設備株式会社                            ,上六三和会館                                    ,防災,1,,,,,,,,,,,,
84223,180228,803,和歌山トヨタ自動車株式会社                      ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
84186,180228,889,株式会社森田工務店                              ,コメリＰＷ和歌山インター店改修工事              ,防災,1,,,,,,,,,,,,
84177,180228,973,株式会社大設備                                  ,城東区成育2丁目計画                             ,電気,1,,,,,,,,,,,,
84254,180227,45,株式会社アイワライフネット                      ,グリーンフル中島                                ,防災,1,,,,,,,,,,,,
84194,180227,141,株式会社オーティーエル                          ,歌舞伎町ビル6階改修工事                         ,防災,1,,,,,,,,,,,,
84232,180227,152,有限会社いわでん                                ,グランツ新築工事                                ,防災,1,,,,,,,,,,,,
84179,180227,751,岡野消防設備株式会社                            ,123和歌山インター店                             ,防災,1,,,,,,,,,,,,
84251,180226,45,株式会社アイワライフネット                      ,カサミア八幡　202号室                           ,防災,1,,,,,,,,,,,,
84252,180226,45,株式会社アイワライフネット                      ,セレーナきい　105号室                           ,防災,1,,,,,,,,,,,,
84197,180226,751,岡野消防設備株式会社                            ,大津毛織株式会社　新工場                        ,防災,1,,,,,,,,,,,,
84064,180225,66,株式会社宮井組                                  ,葵薬品㈱本社社屋ビル新築工事                    ,防災,1,,,,,,,,,,,,
84272,180224,519,中川電気工事店                                  ,介護老人保健施設ローズ                          ,防災,1,,,,,,,,,,,,
84253,180223,45,株式会社アイワライフネット                      ,矢の宮ハイツ　303号室                           ,防災,1,,,,,,,,,,,,
84193,180223,705,株式会社　春台設備                              ,岸和田徳州会病院                                ,防災,1,,,,,,,,,,,,
84183,180222,15,泉州防災株式会社                                ,イオンモールりんくう泉南                        ,防災,1,,,,,,,,,,,,
84224,180222,732,医療法人やすだ 堀口記念病院                     ,消防設備保守点検（機器点検）                    ,防災,1,,,,,,,,,,,,
84200,180222,751,岡野消防設備株式会社                            ,123鶴橋店・寮                                   ,防災,1,,,,,,,,,,,,
84178,180221,15,泉州防災株式会社                                ,りんくうプレミアムアウトレット                  ,防災,1,,,,,,,,,,,,
84191,180221,15,泉州防災株式会社                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
84245,180221,45,株式会社アイワライフネット                      ,ひらたパークハイツ　206号室                     ,防災,1,,,,,,,,,,,,
84255,180221,45,株式会社アイワライフネット                      ,ファミリーばーべな　105号室                     ,防災,1,,,,,,,,,,,,
84256,180221,45,株式会社アイワライフネット                      ,ファミリーばーべな　203号室                     ,防災,1,,,,,,,,,,,,
84229,180221,762,加太　海月                                      ,1、2階　防火扉修理                              ,防災,1,,,,,,,,,,,,
84144,180220,45,株式会社アイワライフネット                      ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
84146,180220,48,有限会社レインボーシステムズ                    ,エクロールプラザ　電球交換                      ,電気,1,,,,,,,,,,,,
84199,180220,152,有限会社いわでん                                ,サービス付高齢者向け住宅ほのか新築工事          ,防災,1,,,,,,,,,,,,
84152,180220,378,積和不動産関西株式会社                          ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
84575,180220,494,新栄電気株式会社                                ,道の駅　岬                                      ,防災,1,,,,,,,,,,,,
84169,180220,763,株式会社ＭＡＲＵＥＩ                            ,西和佐小学校                                    ,電気,1,,,,,,,,,,,,
84118,180220,881,株式会社赤土建設                                ,西川様邸　電気設備工事                          ,電気,1,,,,,,,,,,,,
84156,180220,881,株式会社赤土建設                                ,瀧本様邸　電気設備工事                          ,電気,1,,,,,,,,,,,,
84222,180220,956,ピュアネス野崎                                  ,ピュアネス野崎 様                               ,防災,1,,,,,,,,,,,,
84142,180219,45,株式会社アイワライフネット                      ,カサ・デ三喜　2-F                               ,防災,1,,,,,,,,,,,,
84190,180218,506,中村                                            ,中村マンション　　消防設備保守点検              ,防災,1,,,,,,,,,,,,
84148,180217,48,有限会社レインボーシステムズ                    ,パルビル　イルミネーション交換                  ,電気,1,,,,,,,,,,,,
84150,180217,152,有限会社いわでん                                ,エビスわかやま和歌山工場                        ,防災,1,,,,,,,,,,,,
84168,180217,886,カラオケフェスタ　海南店                        ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
84127,180216,60,有限会社梶本無線商会                            ,住金電気工事                                    ,電気,1,,,,,,,,,,,,
84126,180216,292,中谷電気工事株式会社                            ,粉末ABC消火器10型                               ,防災,1,,,,,,,,,,,,
84145,180215,48,有限会社レインボーシステムズ                    ,ダイヤモンドプラザ　電球交換                    ,電気,1,,,,,,,,,,,,
84147,180215,48,有限会社レインボーシステムズ                    ,ワールドプラザ南海　電球交換                    ,電気,1,,,,,,,,,,,,
84112,180215,131,小川電機株式会社　和歌山営業所                  ,多奈川小学校　空調機設置工事                    ,電気,1,,,,,,,,,,,,
84113,180215,131,小川電機株式会社　和歌山営業所                  ,多奈川小学校　空調機設置工事                    ,電気,1,,,,,,,,,,,,
84120,180215,152,有限会社いわでん                                ,サービス付高齢者向け住宅ほのか新築工事          ,防災,1,,,,,,,,,,,,
84141,180214,45,株式会社アイワライフネット                      ,ひらたパークハイツ　503号室                     ,防災,1,,,,,,,,,,,,
84518,180214,555,社会福祉法人　一会                              ,介護老人保健施設ローズ                          ,防災,1,,,,,,,,,,,,
84166,180214,751,岡野消防設備株式会社                            ,NESTA RESORT KOBE                               ,防災,1,,,,,,,,,,,,
84140,180213,45,株式会社アイワライフネット                      ,グリーンプラザ　222号室                         ,防災,1,,,,,,,,,,,,
84187,180213,141,株式会社オーティーエル                          ,井上工務店　魚井様                              ,防災,1,,,,,,,,,,,,
84163,180213,419,綜合警備保障株式会社                            ,和歌山日産自動車㈱                              ,防災,1,,,,,,,,,,,,
84192,180213,616,メディカルメイト株式会社                        ,社会医療法人高清会　高井病院                    ,防災,1,,,,,,,,,,,,
84117,180210,19,身体障害者授産施設小倉園                        ,粉末ABC消火器10型                               ,防災,1,,,,,,,,,,,,
84137,180210,45,株式会社アイワライフネット                      ,コスモハイツ秋月                                ,防災,1,,,,,,,,,,,,
84138,180210,45,株式会社アイワライフネット                      ,ロイヤルコーポ湊Ⅱ　201号室                     ,防災,1,,,,,,,,,,,,
84139,180210,45,株式会社アイワライフネット                      ,マスターズ・エル延時16　208号室                 ,防災,1,,,,,,,,,,,,
84167,180210,751,岡野消防設備株式会社                            ,123和歌山インター店                             ,防災,1,,,,,,,,,,,,
84172,180210,751,岡野消防設備株式会社                            ,123交野店                                       ,防災,1,,,,,,,,,,,,
84122,180209,519,中川電気工事店                                  ,ひらい内科クリニック                            ,防災,1,,,,,,,,,,,,
84151,180209,546,株式会社江川組                                  ,株式会社大西商会　新築工事                      ,電気,1,,,,,,,,,,,,
84181,180208,15,泉州防災株式会社                                ,りんくうプレミアムアウトレット                  ,防災,1,,,,,,,,,,,,
84158,180208,419,綜合警備保障株式会社                            ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
84196,180207,223,浅野　由隆                                      ,トイレ配管修理                                  ,電気,1,,,,,,,,,,,,
84121,180207,292,中谷電気工事株式会社                            ,奥田喜内税理士事務所                            ,防災,1,,,,,,,,,,,,
84157,180207,437,株式会社　関口建設                              ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
84159,180206,207,ニッタン株式会社　和歌山営業所                  ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
84155,180206,220,帯伊書店                                        ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
84123,180206,354,松本電気工事                                    ,粉末ABC消火器10型                               ,防災,1,,,,,,,,,,,,
84136,180205,45,株式会社アイワライフネット                      ,フォーゲルネスト　111号室                       ,防災,1,,,,,,,,,,,,
84171,180205,751,岡野消防設備株式会社                            ,123五社店                                       ,防災,1,,,,,,,,,,,,
84161,180203,396,大和リビング株式会社　和歌山営業所              ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
84165,180203,751,岡野消防設備株式会社                            ,ナンカイ工業　貝塚工場                          ,防災,1,,,,,,,,,,,,
84116,180202,19,身体障害者授産施設小倉園                        ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
84203,180202,146,株式会社 シュテルン和歌山                       ,メルセデス・ベンツ泉佐野                        ,防災,1,,,,,,,,,,,,
84125,180202,546,株式会社江川組                                  ,有本ハイツ2                                     ,防災,1,,,,,,,,,,,,
84164,180201,419,綜合警備保障株式会社                            ,メゾン狐島　実作動試験                          ,防災,1,,,,,,,,,,,,
84162,180201,607,株式会社シンワシステムズ                        ,向陽病院                                        ,防災,1,,,,,,,,,,,,
84124,180201,763,株式会社ＭＡＲＵＥＩ                            ,平松運送様分                                    ,電気,1,,,,,,,,,,,,
84091,180131,15,泉州防災株式会社                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
84134,180131,45,株式会社アイワライフネット                      ,ＨＩＲＡＴＡ　ＳＯＵＴＨ                        ,防災,1,,,,,,,,,,,,
84135,180131,45,株式会社アイワライフネット                      ,成和マンション                                  ,防災,1,,,,,,,,,,,,
84115,180131,65,崇教真光 紀の川準道場                           ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
84078,180131,141,株式会社オーティーエル                          ,東成区大今里西3丁目店舗付共同住宅               ,防災,1,,,,,,,,,,,,
84105,180131,202,ルイージインズ株式会社                          ,ＪＡ田辺 設備工事                               ,電気,1,,,,,,,,,,,,
84104,180131,207,ニッタン株式会社　和歌山営業所                  ,各配水池消防用設備点検業務委託                  ,防災,1,,,,,,,,,,,,
84065,180131,396,大和リビング株式会社　和歌山営業所              ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
84098,180131,419,綜合警備保障株式会社                            ,京橋ビル　実作動試験                            ,防災,1,,,,,,,,,,,,
84101,180131,616,メディカルメイト株式会社                        ,小阪病院　2階　ＭＲＩ室改修工事                 ,防災,1,,,,,,,,,,,,
84108,180131,616,メディカルメイト株式会社                        ,十三市民病院                                    ,防災,1,,,,,,,,,,,,
84069,180131,739,株式会社　原庄組                                ,旧 岡徳楼 第Ⅱ期改修工事に伴う設備工事          ,電気,1,,,,,,,,,,,,
84095,180131,751,岡野消防設備株式会社                            ,消防設備不備改修工事                            ,防災,1,,,,,,,,,,,,
84096,180131,751,岡野消防設備株式会社                            ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
84107,180131,751,岡野消防設備株式会社                            ,アピア逆瀬川　釜のれん                          ,防災,1,,,,,,,,,,,,
84068,180131,889,株式会社森田工務店                              ,コメリＰＷ和歌山インター店改修工事              ,電気,1,,,,,,,,,,,,
84133,180130,45,株式会社アイワライフネット                      ,ＰＡＬ片男波　201号室                           ,防災,1,,,,,,,,,,,,
84073,180130,141,株式会社オーティーエル                          ,アメ村　くろべこ屋                              ,防災,1,,,,,,,,,,,,
84070,180130,317,株式会社たけでん                                ,注番：DBC10385                                  ,電気,1,,,,,,,,,,,,
84119,180130,663,アバローム紀の国                                ,1002号室　誤報感知器取替工事                    ,防災,1,,,,,,,,,,,,
84076,180130,834,株式会社ユニトラ                                ,日本カバヤ・オハヨーホールディングス            ,防災,1,,,,,,,,,,,,
84066,180129,199,株式会社アイセン                                ,株式会社アイセン様本社社屋                      ,防災,1,,,,,,,,,,,,
84067,180129,828,中之島銭座町自治会                              ,粉末ABC消火器10型（リサイクルシール込）         ,防災,1,,,,,,,,,,,,
84075,180127,259,アサカワリフォーム株式会社                      ,水崎様邸　エアコン取付工事                      ,電気,1,,,,,,,,,,,,
84132,180126,45,株式会社アイワライフネット                      ,宝寿ビル                                        ,防災,1,,,,,,,,,,,,
84149,180126,152,有限会社いわでん                                ,来未共同作業所新築工事                          ,防災,1,,,,,,,,,,,,
84074,180126,259,アサカワリフォーム株式会社                      ,エクロールプラザ　3階大連                       ,電気,1,,,,,,,,,,,,
84086,180126,657,株式会社プラス                                  ,よってって泉佐野店                              ,防災,1,,,,,,,,,,,,
84097,180126,751,岡野消防設備株式会社                            ,防火設備定期点検                                ,防災,1,,,,,,,,,,,,
84077,180126,834,株式会社ユニトラ                                ,ＳＵＲ富田林西口校（リベルテタナカ）            ,防災,1,,,,,,,,,,,,
84160,180125,42,小笠原電気株式会社                              ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
84062,180125,164,株式会社太陽プランニング                        ,グループホームぶなの木新築工事                  ,防災,1,,,,,,,,,,,,
84080,180125,607,株式会社シンワシステムズ                        ,向陽病院                                        ,防災,1,,,,,,,,,,,,
84087,180124,15,泉州防災株式会社                                ,イオンモール日根野店・ジョーシン日根野          ,防災,1,,,,,,,,,,,,
84099,180124,141,株式会社オーティーエル                          ,神戸市中央区下山手通9丁目計画                   ,防災,1,,,,,,,,,,,,
84131,180123,45,株式会社アイワライフネット                      ,エクセル高松　C-2                               ,防災,1,,,,,,,,,,,,
84055,180123,209,窪田　正子                                      ,クーラー取付工事                                ,電気,1,,,,,,,,,,,,
84088,180122,15,泉州防災株式会社                                ,イオンモールりんくう泉南                        ,防災,1,,,,,,,,,,,,
84129,180122,45,株式会社アイワライフネット                      ,グランパレⅠ　106号室                           ,防災,1,,,,,,,,,,,,
84026,180122,118,株式会社たけでん                                ,注番：DEB10442                                  ,防災,1,,,,,,,,,,,,
84130,180121,45,株式会社アイワライフネット                      ,カオスマンション                                ,防災,1,,,,,,,,,,,,
84102,180121,729,ＡＬＳＯＫビルサービス株式会社                  ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
84035,180120,45,株式会社アイワライフネット                      ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
84060,180120,213,株式会社藤田水道                                ,久米様邸                                        ,電気,1,,,,,,,,,,,,
84056,180120,374,平林電気工業所                                  ,トーヨー精米                                    ,電気,1,,,,,,,,,,,,
84061,180120,378,積和不動産関西株式会社                          ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
84089,180119,15,泉州防災株式会社                                ,りんくうプレミアムアウトレット                  ,防災,1,,,,,,,,,,,,
84054,180119,206,　　桝谷                                        ,パレ・ロワイヤル                                ,防災,1,,,,,,,,,,,,
84042,180118,48,有限会社レインボーシステムズ                    ,ワールドプラザ南海　電球交換                    ,電気,1,,,,,,,,,,,,
84043,180118,48,有限会社レインボーシステムズ                    ,ダイヤモンドプラザ　電球交換                    ,電気,1,,,,,,,,,,,,
84044,180118,48,有限会社レインボーシステムズ                    ,パルビル　電球交換                              ,電気,1,,,,,,,,,,,,
84048,180118,663,アバローム紀の国                                ,1002号室　誤報感知器取替工事                    ,防災,1,,,,,,,,,,,,
84084,180117,216,サラ・ベルナーレ　守口店                        ,非常用発電機修理点検                            ,電気,1,,,,,,,,,,,,
84039,180116,185,浦電器店                                        ,保脇様店舗新築工事                              ,防災,1,,,,,,,,,,,,
84040,180116,819,民宿　カネ伝                                    ,誤報感知器取替工事                              ,防災,1,,,,,,,,,,,,
84090,180115,15,泉州防災株式会社                                ,りんくうエルガビル                              ,防災,1,,,,,,,,,,,,
84025,180115,45,株式会社アイワライフネット                      ,ナグサ名店                                      ,防災,1,,,,,,,,,,,,
84028,180115,45,株式会社アイワライフネット                      ,グリーンフル中浜Ⅱ　213号室                     ,防災,1,,,,,,,,,,,,
84029,180115,45,株式会社アイワライフネット                      ,サクラビル　1F店舗1                             ,防災,1,,,,,,,,,,,,
84030,180115,45,株式会社アイワライフネット                      ,榎原ハイツ　403号室                             ,防災,1,,,,,,,,,,,,
84031,180115,45,株式会社アイワライフネット                      ,榎原ハイツ　401号室                             ,防災,1,,,,,,,,,,,,
84032,180113,45,株式会社アイワライフネット                      ,マリンハイツ　Ｂ棟105号室                       ,防災,1,,,,,,,,,,,,
84033,180113,45,株式会社アイワライフネット                      ,サクラマンション紀伊                            ,防災,1,,,,,,,,,,,,
84037,180112,122,山植ビル                                        ,消防設備保守点検に伴う改修工事                  ,防災,1,,,,,,,,,,,,
84051,180112,763,株式会社ＭＡＲＵＥＩ                            ,田井ノ瀬駅　団地                                ,電気,1,,,,,,,,,,,,
84106,180111,751,岡野消防設備株式会社                            ,北野田ビル　Ｒ階                                ,防災,1,,,,,,,,,,,,
84024,180109,199,株式会社アイセン                                ,株式会社アイセン様本社社屋                      ,電気,1,,,,,,,,,,,,
84036,180109,354,松本電気工事                                    ,粉末ABC消火器10型                               ,防災,1,,,,,,,,,,,,
84022,180109,719,　　　　的場                                    ,的場善寛・智子様邸新築に伴う設備工事            ,電気,1,,,,,,,,,,,,
84079,180105,141,株式会社オーティーエル                          ,守口市藤田町木造三階建共同住宅新築工事          ,防災,1,,,,,,,,,,,,
84109,171229,616,メディカルメイト株式会社                        ,八尾市民病院                                    ,防災,1,,,,,,,,,,,,
83983,171228,15,泉州防災株式会社                                ,堺市民芸術文化ホール                            ,防災,1,,,,,,,,,,,,
84020,171228,207,ニッタン株式会社　和歌山営業所                  ,りんくう泉佐野ホテル                            ,防災,1,,,,,,,,,,,,
84063,171228,547,株式会社ミヤザワ建設                            ,クレセント今津                                  ,電気,1,,,,,,,,,,,,
84019,171228,607,株式会社シンワシステムズ                        ,和歌山市各小学校エアコン工事　経費              ,電気,1,,,,,,,,,,,,
84003,171228,739,株式会社　原庄組                                ,旧 岡徳楼 第Ⅱ期改修工事に伴う設備工事          ,電気,1,,,,,,,,,,,,
83993,171228,751,岡野消防設備株式会社                            ,北野田ビル                                      ,防災,1,,,,,,,,,,,,
84011,171228,751,岡野消防設備株式会社                            ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
84018,171228,751,岡野消防設備株式会社                            ,123+N岡山本店                                   ,防災,1,,,,,,,,,,,,
84009,171228,889,株式会社森田工務店                              ,コメリＰＷ和歌山インター店改修工事              ,防災,1,,,,,,,,,,,,
84034,171227,45,株式会社アイワライフネット                      ,西本ビル                                        ,防災,1,,,,,,,,,,,,
84049,171227,152,有限会社いわでん                                ,サービス付高齢者向け住宅ほのか新築工事          ,防災,1,,,,,,,,,,,,
83984,171227,419,綜合警備保障株式会社                            ,消防設備改修工事                                ,防災,1,,,,,,,,,,,,
84038,171226,126,株式会社狩谷電気店                              ,粉末ABC消火器10型                               ,防災,1,,,,,,,,,,,,
83998,171226,751,岡野消防設備株式会社                            ,サンハイツ                                      ,防災,1,,,,,,,,,,,,
84103,171226,751,岡野消防設備株式会社                            ,延田ビル　2階                                   ,防災,1,,,,,,,,,,,,
83979,171225,118,株式会社たけでん                                ,注番：DEB10442                                  ,防災,1,,,,,,,,,,,,
83977,171225,164,株式会社太陽プランニング                        ,グループホームぶなの木新築工事                  ,防災,1,,,,,,,,,,,,
84007,171225,196,株式会社シンセンホーム                          ,デイサービスゆい                                ,防災,1,,,,,,,,,,,,
84010,171225,438,株式会社　大野建設                              ,オーエ本社                                      ,防災,1,,,,,,,,,,,,
84050,171225,707,社会福祉法人　おもと園                          ,知的障害者授産施設　おもと園                    ,防災,1,,,,,,,,,,,,
84001,171225,751,岡野消防設備株式会社                            ,123和歌山インター店                             ,防災,1,,,,,,,,,,,,
84012,171225,751,岡野消防設備株式会社                            ,123布施店                                       ,防災,1,,,,,,,,,,,,
83946,171223,192,井口　浩志様・井口　彩奈様                      ,井口　浩志様・彩奈様邸新築                      ,電気,1,,,,,,,,,,,,
83944,171223,194,井口　浩志                                      ,井口浩志様邸新築                                ,電気,1,,,,,,,,,,,,
84057,171222,668,ルミエール　デイサービスセンター                ,G-Hf蛍光灯                                      ,電気,1,,,,,,,,,,,,
84008,171222,772,ホテル　パスティ                                ,403号室　換気扇取替工事                         ,電気,1,,,,,,,,,,,,
83963,171220,37,株式会社阪本電気                                ,橋本整形外科医院                                ,防災,1,,,,,,,,,,,,
83964,171220,37,株式会社阪本電気                                ,老人保健施設プラトン                            ,防災,1,,,,,,,,,,,,
83978,171220,37,株式会社阪本電気                                ,老人保健施設プラトン                            ,防災,1,,,,,,,,,,,,
83971,171220,38,伸和電設株式会社                                ,三菱電機                                        ,防災,1,,,,,,,,,,,,
83929,171220,45,株式会社アイワライフネット                      ,消防設備保守点検                                ,電気,1,,,,,,,,,,,,
83943,171220,45,株式会社アイワライフネット                      ,グリーンフル今中　105号室                       ,防災,1,,,,,,,,,,,,
83950,171220,48,有限会社レインボーシステムズ                    ,パルビル　電球交換                              ,電気,1,,,,,,,,,,,,
83952,171220,48,有限会社レインボーシステムズ                    ,エクロールプラザ　電球交換                      ,電気,1,,,,,,,,,,,,
83958,171220,112,積和不動産関西株式会社                          ,シャーメゾンくすの木                            ,防災,1,,,,,,,,,,,,
83991,171220,135,天理教　箕島分教会                              ,消防設備保守点検（総合）                        ,防災,1,,,,,,,,,,,,
83959,171220,152,有限会社いわでん                                ,サービス付高齢者向け住宅ほのか新築工事          ,防災,1,,,,,,,,,,,,
83990,171220,203,紀州住機建設株式会社                            ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
83936,171220,349,木原産業株式会社                                ,高栄アパート様                                  ,防災,1,,,,,,,,,,,,
83947,171220,378,積和不動産関西株式会社                          ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
83923,171220,433,医療法人三光会　かがやきくらぶ                  ,2階屋上防水改修工事                             ,防災,1,,,,,,,,,,,,
83939,171220,620,上野山管工株式会社                              ,㈱エビスわかやま工場及び事務所                  ,防災,1,,,,,,,,,,,,
83995,171220,751,岡野消防設備株式会社                            ,123鶴橋店                                       ,防災,1,,,,,,,,,,,,
84000,171220,751,岡野消防設備株式会社                            ,消防設備保守点検後改修工事                      ,防災,1,,,,,,,,,,,,
84013,171220,751,岡野消防設備株式会社                            ,123+N大阪本店                                   ,防災,1,,,,,,,,,,,,
84021,171220,751,岡野消防設備株式会社                            ,123鶴橋店                                       ,防災,1,,,,,,,,,,,,
83931,171219,45,株式会社アイワライフネット                      ,矢の宮ハイツ　202号室                           ,防災,1,,,,,,,,,,,,
83932,171219,45,株式会社アイワライフネット                      ,マスターズ・エル延時16　203号室                 ,防災,1,,,,,,,,,,,,
83968,171219,60,有限会社梶本無線商会                            ,住金　高橋組事務所外部投光器取替                ,電気,1,,,,,,,,,,,,
83960,171219,152,有限会社いわでん                                ,来未共同作業所新築工事                          ,防災,1,,,,,,,,,,,,
84045,171219,844,社会福祉法人　一梅会                            ,消防設備保守点検（機器点検）                    ,防災,1,,,,,,,,,,,,
83922,171218,736,社会福祉法人 聖アンナ福祉会                     ,誤報感知器取替工事                              ,防災,1,,,,,,,,,,,,
84017,171218,751,岡野消防設備株式会社                            ,アマサキ製作所                                  ,防災,1,,,,,,,,,,,,
83942,171218,882,ビジネスホテルかなや                            ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
84002,171218,885,Ｆｕｎｌｉｆｅ株式会社                          ,ホテルアイリス（旧ホテルココドルチェ）          ,防災,1,,,,,,,,,,,,
83928,171216,36,有限会社紀州エンジニアリング                    ,御坊警察署宿舎                                  ,防災,1,,,,,,,,,,,,
83973,171216,38,伸和電設株式会社                                ,三菱電機　1工場                                 ,防災,1,,,,,,,,,,,,
83915,171216,45,株式会社アイワライフネット                      ,マスターズ・エル延時16　612号室                 ,防災,1,,,,,,,,,,,,
83927,171216,190,三井ホーム株式会社                              ,村上クリニック様　自火報設備工事                ,防災,1,,,,,,,,,,,,
83926,171216,332,村上クリニック                                  ,消防設備保守点検に伴う改修工事                  ,防災,1,,,,,,,,,,,,
83992,171215,21,有限会社友里園                                  ,有料老人ホームひだまり                          ,防災,1,,,,,,,,,,,,
83974,171215,38,伸和電設株式会社                                ,見積番号：223                                   ,防災,1,,,,,,,,,,,,
84046,171215,38,伸和電設株式会社                                ,三菱電機冷熱応用システム㈱ 矢田工場             ,防災,1,,,,,,,,,,,,
83985,171215,42,小笠原電気株式会社                              ,表示灯用LED球24V                                ,防災,1,,,,,,,,,,,,
83916,171215,45,株式会社アイワライフネット                      ,レオパレス宮前第三　202号室                     ,防災,1,,,,,,,,,,,,
83898,171215,113,美松電気株式会社                                ,田中商事神戸営業所新築                          ,電気,1,,,,,,,,,,,,
83899,171215,113,美松電気株式会社                                ,田中商事神戸営業所新築                          ,電気,1,,,,,,,,,,,,
83900,171215,113,美松電気株式会社                                ,アーバン銀行　工事                              ,電気,1,,,,,,,,,,,,
83901,171215,113,美松電気株式会社                                ,タカラベルモント　工事                          ,電気,1,,,,,,,,,,,,
83902,171215,113,美松電気株式会社                                ,近江学園　工事                                  ,防災,1,,,,,,,,,,,,
83903,171215,113,美松電気株式会社                                ,アサヒテック　工事                              ,電気,1,,,,,,,,,,,,
83988,171215,419,綜合警備保障株式会社                            ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
