売上№,売上日,得意先ｺｰﾄﾞ,得意先名,現場名,売上分類,行№,,,,,,,,,,,,
74317,101218,178,有限会社匠英舎                                  ,ザイオソフト㈱　防災設備工事                    ,防災,1,,,,,,,,,,,,
74316,101218,487,和歌山市立　宮小学校                            ,消防設備点検後改修                              ,防災,1,,,,,,,,,,,,
74370,101218,487,和歌山市立　宮小学校                            ,粉末消火器10型　詰め替え                        ,防災,1,,,,,,,,,,,,
74313,101214,35,葵消防設備                                      ,差動式ｽﾎﾟｯﾄ型感知器２種（ﾍﾞｰｽ共）ﾆｯﾀﾝ           ,防災,1,,,,,,,,,,,,
74311,101214,78,塩地電気工業株式会社                            ,ながたテナント分                                ,防災,1,,,,,,,,,,,,
74314,101214,131,小川電機株式会社　和歌山営業所                  ,手元開閉器盤                                    ,防災,1,,,,,,,,,,,,
74315,101214,131,小川電機株式会社　和歌山営業所                  ,EM-EEF　1.6-3C                                  ,防災,1,,,,,,,,,,,,
74312,101214,322,ＳＳ電気設備                                    ,かくらや消防設備工事                            ,防災,1,,,,,,,,,,,,
74301,101213,45,株式会社アイワライフネット                      ,ガーデンハイツ田園　消火器BOX（10型）           ,防災,1,,,,,,,,,,,,
74308,101213,45,株式会社アイワライフネット                      ,ミツワハイツ　　消火器4型                       ,防災,1,,,,,,,,,,,,
74309,101213,45,株式会社アイワライフネット                      ,辻本住宅Ⅲ　住警器取付                          ,防災,1,,,,,,,,,,,,
74306,101213,71,小川電機株式会社　伊都営業所                    ,大塔村消防分署                                  ,防災,1,,,,,,,,,,,,
74302,101213,224,株式会社　駒場工務店                            ,タカラマンション　受信機用ﾊﾞｯﾃﾘｰ取替工事        ,防災,1,,,,,,,,,,,,
74305,101213,486,海南設備工事株式会社                            ,大東小学校耐震補強（電気設備）工事              ,電気,1,,,,,,,,,,,,
74295,101203,47,ビジネスイン南海                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
74296,101203,47,ビジネスイン南海                                ,点検後改修工事                                  ,防災,1,,,,,,,,,,,,
74297,101203,389,和歌山商工会議所                                ,テスト弁標識板                                  ,防災,1,,,,,,,,,,,,
74293,101202,484,仁屋                                            ,ＣＬＵＢ宝地蔵                                  ,防災,1,,,,,,,,,,,,
74286,101201,63,公立大学法人和歌山県立医科大学                  ,ドアストッパー                                  ,防災,1,,,,,,,,,,,,
74289,101130,207,ニッタン株式会社　和歌山営業所                  ,串本ﾛｲﾔﾙﾎﾃﾙ６Ｆ火災報知器中継器落雷故障         ,防災,1,,,,,,,,,,,,
74290,101130,207,ニッタン株式会社　和歌山営業所                  ,KFC和歌山ﾊﾟｰﾑｼﾃｨｰ　契約金額　1650000円          ,防災,1,,,,,,,,,,,,
74288,101130,362,有限会社金橋産業                                ,京都換気フード取付工事                          ,防災,1,,,,,,,,,,,,
74298,101130,362,有限会社金橋産業                                ,旭が丘２丁目店舗付住宅  出来高                  ,防災,1,,,,,,,,,,,,
74287,101130,402,ＦＩＮ                                          ,換気扇取替工事（機器共）                        ,電気,1,,,,,,,,,,,,
74278,101126,71,小川電機株式会社　伊都営業所                    ,プラザ橋本（辻本ハウジング分）                  ,防災,1,,,,,,,,,,,,
74276,101126,483,アクセス総合学院 重根校                         ,MSZ-GV400S-W                                    ,電気,1,,,,,,,,,,,,
74274,101125,15,泉州防災株式会社                                ,塩屋123　ジャーナル用紙 （10本入り）            ,防災,1,,,,,,,,,,,,
74257,101124,15,泉州防災株式会社                                ,岡崎123 　              消防設備保守点検        ,防災,1,,,,,,,,,,,,
74250,101122,45,株式会社アイワライフネット                      ,イル・ニード                                    ,防災,1,,,,,,,,,,,,
74245,101122,71,小川電機株式会社　伊都営業所                    ,中川電気工事様分　わかくさ                      ,防災,1,,,,,,,,,,,,
74280,101120,15,泉州防災株式会社                                ,LM和歌山塩屋　　　　　消防設備保守点検          ,防災,1,,,,,,,,,,,,
74282,101120,15,泉州防災株式会社                                ,長吉123　消防設備工事                           ,防災,1,,,,,,,,,,,,
74283,101120,15,泉州防災株式会社                                ,焼酎オーソリティー　SP工事                      ,防災,1,,,,,,,,,,,,
74241,101120,37,株式会社阪本電気                                ,愛徳幼稚園消防設備工事                          ,防災,1,,,,,,,,,,,,
74243,101120,37,株式会社阪本電気                                ,カラオケWAVE                                    ,防災,1,,,,,,,,,,,,
74238,101120,38,伸和電設株式会社                                ,三菱電機株式会社冷熱ｼｽﾃﾑ製作所                  ,防災,1,,,,,,,,,,,,
74247,101120,38,伸和電設株式会社                                ,三菱電機株式会社冷熱ｼｽﾃﾑ製作所                  ,電気,1,,,,,,,,,,,,
74273,101120,42,小笠原電気株式会社                              ,避難器具取替工事                                ,防災,1,,,,,,,,,,,,
74248,101120,48,有限会社レインボーシステムズ                    ,10月27日　エクロールプラザ感知器取替            ,電気,1,,,,,,,,,,,,
74249,101120,48,有限会社レインボーシステムズ                    ,10月27日　エクロールプラザ電球交換              ,電気,1,,,,,,,,,,,,
74259,101120,48,有限会社レインボーシステムズ                    ,11月15日　ダイヤモンドプラザ電球等交換          ,電気,1,,,,,,,,,,,,
74260,101120,48,有限会社レインボーシステムズ                    ,11月12日　ダイヤモンドプラザ電球等交換          ,電気,1,,,,,,,,,,,,
74261,101120,48,有限会社レインボーシステムズ                    ,10月27日 パルビル　電球交換                     ,電気,1,,,,,,,,,,,,
74234,101120,49,株式会社堀田組                                  ,三菱電機株式会社冷熱システム製作所              ,防災,1,,,,,,,,,,,,
74239,101120,61,山本電気株式会社                                ,ブリジストンタイヤ和歌山営業所新築工事          ,防災,1,,,,,,,,,,,,
74860,101120,63,公立大学法人和歌山県立医科大学                  ,防刃手袋ワークウェア　Sサイズ                   ,防災,1,,,,,,,,,,,,
74232,101120,77,株式会社関防                                    ,向井団地９棟２６１号室高井様宅                  ,電気,1,,,,,,,,,,,,
74237,101120,78,塩地電気工業株式会社                            ,石田歯科医院様                                  ,防災,1,,,,,,,,,,,,
74244,101120,78,塩地電気工業株式会社                            ,銀明堂薬局                                      ,防災,1,,,,,,,,,,,,
74258,101120,85,有限会社フジテック                              ,ﾗｳﾞｨｰﾅ和歌山ｳｪﾃﾞｨﾝｸﾞﾋﾙ  消防設備保守点検        ,防災,1,,,,,,,,,,,,
74267,101120,86,株式会社宮本工業                                ,松源日方店非常放送修繕                          ,電気,1,,,,,,,,,,,,
75894,101120,112,積和不動産関西株式会社                          ,ラベニュー谷口　避難器具撤去費                  ,防災,1,,,,,,,,,,,,
74235,101120,128,小川電機株式会社　御坊営業所                    ,光電式ｽﾎﾟｯﾄ型煙感知器３種（ﾎｰｷﾁ）ﾍﾞｰｽ共         ,防災,1,,,,,,,,,,,,
74233,101120,174,株式会社松源                                    ,松源水間店                                      ,防災,1,,,,,,,,,,,,
74272,101120,189,株式会社将勇興産                                ,ジュエリー様                                    ,電気,1,,,,,,,,,,,,
74264,101120,224,株式会社　駒場工務店                            ,御坊ドコモショップ                              ,防災,1,,,,,,,,,,,,
74861,101120,224,株式会社　駒場工務店                            ,御坊ドコモショップ                              ,防災,1,,,,,,,,,,,,
74251,101120,286,株式会社　東洋エンタープライズ                  ,きのくにアバローム様                            ,防災,1,,,,,,,,,,,,
74252,101120,286,株式会社　東洋エンタープライズ                  ,城西ビル　ボンベ撤去及び処分費                  ,防災,1,,,,,,,,,,,,
74281,101120,348,株式会社　進藤建設                              ,グループホームあがらはなまる新築工事            ,防災,1,,,,,,,,,,,,
74300,101120,378,積和不動産関西株式会社                          ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
74236,101120,452,株式会社大谷住宅設備                            ,あがら花まる（新築）                            ,防災,1,,,,,,,,,,,,
74242,101120,480,　　　　　　　　関                              ,換気扇取替工事                                  ,電気,1,,,,,,,,,,,,
74246,101120,481,ステーキハウスけん                              ,電灯・動力・ｺﾝｾﾝﾄ増設工事                       ,防災,1,,,,,,,,,,,,
74266,101120,482,カットスタジオ　ドンキー                        ,証明器具及び付属品                              ,電気,1,,,,,,,,,,,,
74231,101119,38,伸和電設株式会社                                ,消火器　ABC10型                                 ,防災,1,,,,,,,,,,,,
74226,101119,45,株式会社アイワライフネット                      ,アダージョ　　　　　　消防設備保守点検          ,防災,1,,,,,,,,,,,,
74230,101119,63,公立大学法人和歌山県立医科大学                  ,防刃手袋ワークウェア　Sサイズ                   ,防災,1,,,,,,,,,,,,
74225,101119,138,北畑不動産株式会社                              ,川辰ビル　消防設備保守点検                      ,防災,1,,,,,,,,,,,,
74224,101119,156,株式会社たけでん                                ,注番：DCY4050                                   ,防災,1,,,,,,,,,,,,
74219,101118,128,小川電機株式会社　御坊営業所                    ,注番：6G364                                     ,電気,1,,,,,,,,,,,,
74218,101117,389,和歌山商工会議所                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
74159,101113,128,小川電機株式会社　御坊営業所                    ,日高総合庁舎　本体工事                          ,防災,1,,,,,,,,,,,,
74158,101112,314,和歌山市長　大橋建一                            ,高松小学校自動火災報知設備修繕                  ,防災,1,,,,,,,,,,,,
74178,101112,463,サンライズマンション                            ,住宅警報器取付                                  ,防災,1,,,,,,,,,,,,
74180,101112,471,ふぁみーゆ吉備                                  ,住宅警報器取付                                  ,防災,1,,,,,,,,,,,,
74175,101112,472,ＡＢＣライフ港                                  ,住宅警報器取付                                  ,防災,1,,,,,,,,,,,,
74176,101112,474,ＡＢＣライフ宮原                                ,住宅警報器取付                                  ,防災,1,,,,,,,,,,,,
74179,101112,475,布施屋アパート                                  ,Ａ号室                                          ,防災,1,,,,,,,,,,,,
74186,101112,476,ノアールペルル                                  ,住宅警報器取付                                  ,防災,1,,,,,,,,,,,,
74185,101112,477,みなとハイツ                                    ,住宅警報器取付                                  ,防災,1,,,,,,,,,,,,
74240,101110,61,山本電気株式会社                                ,和歌山大学                                      ,防災,1,,,,,,,,,,,,
74154,101109,314,和歌山市長　大橋建一                            ,発注番号　98614                                 ,防災,1,,,,,,,,,,,,
74155,101109,396,大和リビング株式会社　関西支店                  ,ソワサントゥヴァレ　消防設備保守点検            ,防災,1,,,,,,,,,,,,
74149,101108,35,葵消防設備                                      ,差動式ｽﾎﾟｯﾄ型感知器２種（ﾍﾞｰｽ共）ﾆｯﾀﾝ           ,防災,1,,,,,,,,,,,,
74150,101108,48,有限会社レインボーシステムズ                    ,11月5日 パルビル　電球交換                      ,電気,1,,,,,,,,,,,,
74200,101107,454,ヴェルナールありた                              ,住宅警報器取付                                  ,防災,1,,,,,,,,,,,,
74188,101107,456,プリシェール湯浅                                ,住宅警報器取付                                  ,防災,1,,,,,,,,,,,,
74189,101107,460,湯浅ハイツ                                      ,住宅警報器取付                                  ,防災,1,,,,,,,,,,,,
74193,101107,462,ヒロミマンション                                ,住宅警報器取付                                  ,防災,1,,,,,,,,,,,,
74199,101107,463,サンライズマンション                            ,住宅警報器取付                                  ,防災,1,,,,,,,,,,,,
74197,101107,465,野崎マンション                                  ,住宅警報器取付                                  ,防災,1,,,,,,,,,,,,
74198,101107,466,野崎Ⅱマンション                                ,住宅警報器取付                                  ,防災,1,,,,,,,,,,,,
74190,101107,471,ふぁみーゆ吉備                                  ,住宅警報器取付                                  ,防災,1,,,,,,,,,,,,
74191,101107,472,ＡＢＣライフ港                                  ,１－Ｃ号室（空室）                              ,防災,1,,,,,,,,,,,,
74192,101107,473,松島借家                                        ,住宅警報器取付                                  ,防災,1,,,,,,,,,,,,
74187,101107,474,ＡＢＣライフ宮原                                ,住宅警報器取付                                  ,防災,1,,,,,,,,,,,,
74268,101102,189,株式会社将勇興産                                ,事務所蛍光灯取替（FLR40SW）                     ,防災,1,,,,,,,,,,,,
74146,101102,314,和歌山市長　大橋建一                            ,防排煙設備ﾀﾞﾝﾊﾟｰ復帰出力ｽｲｯﾁ取替修繕            ,電気,1,,,,,,,,,,,,
74148,101031,362,有限会社金橋産業                                ,旭が丘２丁目店舗付住宅  出来高                  ,防災,1,,,,,,,,,,,,
74147,101031,452,株式会社大谷住宅設備                            ,あがら花まる（新築）                            ,防災,1,,,,,,,,,,,,
74151,101031,453,竹内電気工事                                    ,海南高速道路応援                                ,防災,1,,,,,,,,,,,,
74201,101029,454,ヴェルナールありた                              ,住宅警報器取付                                  ,防災,1,,,,,,,,,,,,
74202,101029,460,湯浅ハイツ                                      ,住宅警報器取付                                  ,防災,1,,,,,,,,,,,,
74206,101029,461,社長宅                                          ,住宅警報器取付                                  ,防災,1,,,,,,,,,,,,
74210,101029,462,ヒロミマンション                                ,住宅警報器取付                                  ,防災,1,,,,,,,,,,,,
74213,101029,463,サンライズマンション                            ,４１１号室                                      ,防災,1,,,,,,,,,,,,
74203,101029,464,小池借家                                        ,住宅警報器取付                                  ,防災,1,,,,,,,,,,,,
74211,101029,465,野崎マンション                                  ,住宅警報器取付                                  ,防災,1,,,,,,,,,,,,
74212,101029,466,野崎Ⅱマンション                                ,住宅警報器取付                                  ,防災,1,,,,,,,,,,,,
74214,101029,467,シャルマンフジ                                  ,住宅警報器取付                                  ,防災,1,,,,,,,,,,,,
74215,101029,469,シャルマンフジ２番館                            ,住宅警報器取付                                  ,防災,1,,,,,,,,,,,,
74216,101029,476,ノアールペルル                                  ,住宅警報器取付                                  ,防災,1,,,,,,,,,,,,
74204,101029,477,みなとハイツ                                    ,住宅警報器取付                                  ,防災,1,,,,,,,,,,,,
74209,101029,478,栗原様                                          ,住宅警報器取付                                  ,防災,1,,,,,,,,,,,,
74270,101027,48,有限会社レインボーシステムズ                    ,10月27日　ﾜｰﾙﾄﾞﾌﾟﾗｻﾞ南海　電球交換              ,電気,1,,,,,,,,,,,,
74133,101026,35,葵消防設備                                      ,予備電源バッテリー　DC24V　0.6AH                ,防災,1,,,,,,,,,,,,
74271,101026,48,有限会社レインボーシステムズ                    ,10月26日 パルビル　電球交換                     ,電気,1,,,,,,,,,,,,
74135,101026,332,村上クリニック                                  ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
74132,101026,449,板谷　あけみ                                    ,住宅警報器取付（機器共）                        ,防災,1,,,,,,,,,,,,
74121,101025,15,泉州防災株式会社                                ,サニーヴィラ　ＳＰヘッド取替                    ,防災,1,,,,,,,,,,,,
74122,101025,15,泉州防災株式会社                                ,泉大津テクスピア（仮称）第一期工事              ,防災,1,,,,,,,,,,,,
74123,101025,15,泉州防災株式会社                                ,泉大津テクスピア（仮称）第一期工事              ,防災,1,,,,,,,,,,,,
74124,101025,15,泉州防災株式会社                                ,Ｐ＆Ｇ２４階                                    ,防災,1,,,,,,,,,,,,
74125,101025,15,泉州防災株式会社                                ,LM和歌山十番丁　　　　消防設備保守点検          ,防災,1,,,,,,,,,,,,
74126,101025,15,泉州防災株式会社                                ,ケーズデンキ草津本店工事                        ,防災,1,,,,,,,,,,,,
74129,101025,15,泉州防災株式会社                                ,ABCマンション消防設備工事                       ,防災,1,,,,,,,,,,,,
74130,101025,15,泉州防災株式会社                                ,Ｐ＆Ｇ２４階　スプリンクラー設備工事            ,防災,1,,,,,,,,,,,,
74140,101025,15,泉州防災株式会社                                ,パチンコ１２３　塩屋店                          ,防災,1,,,,,,,,,,,,
74119,101025,45,株式会社アイワライフネット                      ,コンフォート紀三井寺　消火器１０型              ,防災,1,,,,,,,,,,,,
74120,101025,48,有限会社レインボーシステムズ                    ,10月21日　エクロールプラザ電球交換              ,電気,1,,,,,,,,,,,,
74128,101025,256,南海化学株式会社                                ,消火ホース　65*20                               ,防災,1,,,,,,,,,,,,
74094,101022,15,泉州防災株式会社                                ,正寿苑　感知器取替                              ,防災,1,,,,,,,,,,,,
74166,101022,454,ヴェルナールありた                              ,住宅警報器取付                                  ,防災,1,,,,,,,,,,,,
74168,101022,455,なたぎ里借家                                    ,住宅警報器取付                                  ,防災,1,,,,,,,,,,,,
74169,101022,456,プリシェール湯浅                                ,住宅警報器取付                                  ,防災,1,,,,,,,,,,,,
74171,101022,457,一軒家                                          ,住宅警報器取付                                  ,防災,1,,,,,,,,,,,,
74172,101022,458,社長のお母様宅                                  ,住宅警報器取付                                  ,防災,1,,,,,,,,,,,,
74174,101022,459,栗山さん借家                                    ,住宅警報器取付                                  ,防災,1,,,,,,,,,,,,
74073,101020,19,身体障害者収容授産施設小倉園                    ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
74074,101020,21,有限会社友里園                                  ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
74109,101020,26,有限会社和歌浦電業                              ,クレール松江　消防設備工事                      ,防災,1,,,,,,,,,,,,
74114,101020,26,有限会社和歌浦電業                              ,八尾現場　誤報調査                              ,防災,1,,,,,,,,,,,,
74076,101020,35,葵消防設備                                      ,スポーツデポ　配線撤去工事                      ,電気,1,,,,,,,,,,,,
74077,101020,35,葵消防設備                                      ,感知器取付（機器共）                            ,防災,1,,,,,,,,,,,,
74118,101020,35,葵消防設備                                      ,住宅警報器煙当番                                ,防災,1,,,,,,,,,,,,
74106,101020,37,株式会社阪本電気                                ,安養寺　消防届出作成費及び図面作成費            ,防災,1,,,,,,,,,,,,
74101,101020,38,伸和電設株式会社                                ,三菱電機株式会社冷熱ｼｽﾃﾑ製作所                  ,防災,1,,,,,,,,,,,,
74064,101020,45,株式会社アイワライフネット                      ,キャロットヴィラ　　　消防設備保守点検          ,防災,1,,,,,,,,,,,,
74065,101020,45,株式会社アイワライフネット                      ,アメニティー黒田                                ,防災,1,,,,,,,,,,,,
74066,101020,45,株式会社アイワライフネット                      ,南大池ヴィレッジ　住警器取付                    ,防災,1,,,,,,,,,,,,
74067,101020,45,株式会社アイワライフネット                      ,コーポホワイト南出島Ａ棟                        ,防災,1,,,,,,,,,,,,
74084,101020,61,山本電気株式会社                                ,日本食研㈱                                      ,防災,1,,,,,,,,,,,,
74085,101020,61,山本電気株式会社                                ,岡事務所様                                      ,防災,1,,,,,,,,,,,,
74086,101020,61,山本電気株式会社                                ,粉末ABC消火器10型                               ,防災,1,,,,,,,,,,,,
74087,101020,61,山本電気株式会社                                ,和歌山産業                                      ,防災,1,,,,,,,,,,,,
74107,101020,69,キツモト電機工業所                              ,粉末ABC消火器　10型                             ,防災,1,,,,,,,,,,,,
74072,101020,73,廣久旅館                                        ,防火対象物点検                                  ,防災,1,,,,,,,,,,,,
74095,101020,86,株式会社宮本工業                                ,㈱松源岩出店　屋外ホース格納箱                  ,防災,1,,,,,,,,,,,,
74096,101020,86,株式会社宮本工業                                ,㈱松源　岩出店ﾃﾅﾝﾄ棟新築工事                    ,防災,1,,,,,,,,,,,,
74097,101020,86,株式会社宮本工業                                ,㈱松源　河内長野店内ドラッグ分                  ,防災,1,,,,,,,,,,,,
74098,101020,86,株式会社宮本工業                                ,河内長野店舗撤去工事                            ,防災,1,,,,,,,,,,,,
74100,101020,86,株式会社宮本工業                                ,㈱松源　河内長野店に伴う消防設備工事            ,防災,1,,,,,,,,,,,,
74083,101020,132,大橋建具店                                      ,パナフレキＣＤスルー22                          ,電気,1,,,,,,,,,,,,
74090,101020,152,有限会社いわでん                                ,紀三井寺メトロヒルズ                            ,防災,1,,,,,,,,,,,,
74113,101020,152,有限会社いわでん                                ,箕島中学校耐震他工事　自火報設備                ,防災,1,,,,,,,,,,,,
74117,101020,171,堀口整形外科病院                                ,消防設備保守点検（外観及び機能点検）            ,防災,1,,,,,,,,,,,,
74071,101020,183,有限会社プラスケア                              ,ｸﾞﾙｰﾌﾟﾎｰﾑ草原　　　　消防設備保守点検           ,防災,1,,,,,,,,,,,,
74068,101020,189,株式会社将勇興産                                ,ジュエリー様                                    ,電気,1,,,,,,,,,,,,
74069,101020,189,株式会社将勇興産                                ,ジュエリー電球交換                              ,電気,1,,,,,,,,,,,,
74103,101020,257,駒澤電気工事                                    ,大谷会館                                        ,防災,1,,,,,,,,,,,,
74075,101020,280,中筋電気商会                                    ,護念寺様                                        ,防災,1,,,,,,,,,,,,
74143,101020,286,株式会社　東洋エンタープライズ                  ,きのくにアバローム様                            ,防災,1,,,,,,,,,,,,
74116,101020,291,株式会社　ドゥ・オペレーション                  ,小パネル球（T22）28V40MA                        ,電気,1,,,,,,,,,,,,
74157,101020,378,積和不動産関西株式会社                          ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
74141,101020,424,有限会社　西川住建                              ,木村邸新築工事に伴う電気設備工事                ,電気,1,,,,,,,,,,,,
74093,101020,427,パナソニック電工株式会社                        ,西川製作所　感知器交換工事                      ,防災,1,,,,,,,,,,,,
74088,101020,438,株式会社　大野建設                              ,株式会社オーエ                                  ,防災,1,,,,,,,,,,,,
74089,101020,438,株式会社　大野建設                              ,オーエクリーンセンター　消防設備保守点検        ,防災,1,,,,,,,,,,,,
74080,101020,446,株式会社　大西商会                              ,大阪リハビリステーション病院                    ,防災,1,,,,,,,,,,,,
74102,101020,447,株式会社ＭＤロジス西日本サービス                ,三菱電機㈱冷熱システム製作所6工場               ,防災,1,,,,,,,,,,,,
74112,101020,448,小西防災設備株式会社                            ,高石市役所　弱電設備点検                        ,防災,1,,,,,,,,,,,,
74142,101020,451,イシイヤオヤ                                    ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
74062,101019,45,株式会社アイワライフネット                      ,エポスポワール西浜　住警器取付                  ,防災,1,,,,,,,,,,,,
74063,101019,77,株式会社関防                                    ,和歌山東警察署内　弱電設備修理                  ,電気,1,,,,,,,,,,,,
74057,101018,45,株式会社アイワライフネット                      ,エスポワール中之島                              ,防災,1,,,,,,,,,,,,
74058,101018,174,株式会社松源                                    ,株式会社松源　本店                              ,防災,1,,,,,,,,,,,,
74059,101018,174,株式会社松源                                    ,株式会社松源　本店                              ,防災,1,,,,,,,,,,,,
74060,101018,174,株式会社松源                                    ,泉佐野店　断線修理                              ,防災,1,,,,,,,,,,,,
74056,101015,15,泉州防災株式会社                                ,1.2.3インター店                                 ,防災,1,,,,,,,,,,,,
74055,101015,443,松島テクノ                                      ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
74049,101014,45,株式会社アイワライフネット                      ,アダージョ                                      ,防災,1,,,,,,,,,,,,
74051,101014,131,小川電機株式会社　和歌山営業所                  ,VV-F2×1.6                                      ,電気,1,,,,,,,,,,,,
74052,101014,131,小川電機株式会社　和歌山営業所                  ,地上デジタル改修工事                            ,電気,1,,,,,,,,,,,,
74053,101014,131,小川電機株式会社　和歌山営業所                  ,受信調査費                                      ,電気,1,,,,,,,,,,,,
74050,101014,362,有限会社金橋産業                                ,長居公園事務所                                  ,防災,1,,,,,,,,,,,,
74046,101013,128,小川電機株式会社　御坊営業所                    ,粉末ABC消火器（10型）                           ,防災,1,,,,,,,,,,,,
74048,101013,128,小川電機株式会社　御坊営業所                    ,民宿赤坂様（中正電設様分）                      ,防災,1,,,,,,,,,,,,
74044,101012,48,有限会社レインボーシステムズ                    ,10月8日　ダイヤモンドプラザ電球等交換           ,電気,1,,,,,,,,,,,,
74045,101012,48,有限会社レインボーシステムズ                    ,10月8日　エクロールプラザ電球交換               ,電気,1,,,,,,,,,,,,
74807,101010,40,三洋マリン建設株式会社                          ,南海化学　西浜危険物倉庫新築工事                ,防災,1,,,,,,,,,,,,
74040,101008,45,株式会社アイワライフネット                      ,消火器ボックス                                  ,防災,1,,,,,,,,,,,,
74043,101008,442,上野塾                                          ,消防設備修理                                    ,防災,1,,,,,,,,,,,,
74039,101005,45,株式会社アイワライフネット                      ,グリーンフルうちはら　住警器取付                ,防災,1,,,,,,,,,,,,
74033,101001,45,株式会社アイワライフネット                      ,タウニィ東山　住警器取付                        ,防災,1,,,,,,,,,,,,
74034,101001,48,有限会社レインボーシステムズ                    ,9月27日 パルビル　電球交換                      ,電気,1,,,,,,,,,,,,
74027,100930,291,株式会社　ドゥ・オペレーション                  ,ホテルシルフ様                                  ,電気,1,,,,,,,,,,,,
74038,100930,440,木村　光見                                      ,木村邸新築工事                                  ,電気,1,,,,,,,,,,,,
74023,100929,438,株式会社　大野建設                              ,オオエ本社　　　　　　消防設備保守点検          ,防災,1,,,,,,,,,,,,
74012,100928,35,葵消防設備                                      ,差動式ｽﾎﾟｯﾄ型熱感知器ﾍﾞｰｽ共ﾎｰﾁｷ　DSC-2          ,防災,1,,,,,,,,,,,,
74011,100928,360,大浦建設株式会社                                ,よってって貴志川店　ｽﾋﾟｰｶｰ増設工事              ,電気,1,,,,,,,,,,,,
74008,100927,45,株式会社アイワライフネット                      ,ウインディア鷹匠　粉末消火器１０型              ,防災,1,,,,,,,,,,,,
74004,100924,45,株式会社アイワライフネット                      ,住宅警報器（9月24日）                           ,防災,1,,,,,,,,,,,,
74003,100923,184,長添電工                                        ,オーバエステリア　消防設備保守点検              ,防災,1,,,,,,,,,,,,
73988,100922,15,泉州防災株式会社                                ,ｲﾝﾀｰ123消防設備保守点検に伴う修理               ,防災,1,,,,,,,,,,,,
73994,100922,266,興紀防災設備                                    ,光電式ｽﾎﾟｯﾄ型煙感知器　2種                      ,防災,1,,,,,,,,,,,,
74017,100920,15,泉州防災株式会社                                ,1・2・3交野店立体駐車場（消防指摘後分）         ,防災,1,,,,,,,,,,,,
74018,100920,15,泉州防災株式会社                                ,（仮称）東大阪市鴻池東　良品買館改装工事        ,防災,1,,,,,,,,,,,,
74019,100920,15,泉州防災株式会社                                , （仮称）東大阪市鴻池東　良品買館改装工         ,防災,1,,,,,,,,,,,,
74020,100920,15,泉州防災株式会社                                ,Ｐ＆Ｇ日本本社ビル26階改装に伴う工事            ,防災,1,,,,,,,,,,,,
74024,100920,15,泉州防災株式会社                                ,北浜永和ビル地下感知器増設工事                  ,防災,1,,,,,,,,,,,,
74025,100920,15,泉州防災株式会社                                ,P&G26階スプリンクラー工事                       ,防災,1,,,,,,,,,,,,
74000,100920,33,株式会社中井建装                                ,FPL28EXN                                        ,電気,1,,,,,,,,,,,,
73979,100920,35,葵消防設備                                      ,ハート＆ハート海南店　安定器                    ,電気,1,,,,,,,,,,,,
