売上№,売上日,得意先ｺｰﾄﾞ,得意先名,現場名,売上分類,行№,,,,,,,,,,,,
83632,170908,776,インテリア有紗                                  ,ミドリヤ守山                                    ,防災,1,,,,,,,,,,,,
83620,170907,38,伸和電設株式会社                                ,三菱電機　3工場                                 ,防災,1,,,,,,,,,,,,
83596,170907,42,小笠原電気株式会社                              ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
83735,170907,42,小笠原電気株式会社                              ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
83612,170907,519,中川電気工事店                                  ,マンションラベンダー                            ,防災,1,,,,,,,,,,,,
83563,170907,668,ルミエール　デイサービスセンター                ,照明用電球納品                                  ,防災,1,,,,,,,,,,,,
83650,170907,751,岡野消防設備株式会社                            ,箕面船場アパートメント                          ,防災,1,,,,,,,,,,,,
83593,170906,819,民宿　カネ伝                                    ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
83594,170906,853,ぶっとく幼稚園                                  ,ぶっとく幼稚園様・常楽寺様                      ,防災,1,,,,,,,,,,,,
83617,170905,48,有限会社レインボーシステムズ                    ,ダイヤモンドプラザ　２階　「蘭」                ,電気,1,,,,,,,,,,,,
83651,170905,751,岡野消防設備株式会社                            ,123長吉店                                       ,防災,1,,,,,,,,,,,,
83565,170904,91,力土建有限会社                                  ,和歌山三葛団地                                  ,防災,1,,,,,,,,,,,,
83654,170904,150,ファースト                                      ,消火器取替                                      ,防災,1,,,,,,,,,,,,
83566,170904,663,アバローム紀の国                                ,11階厨房側感知器取替工事3箇所                   ,防災,1,,,,,,,,,,,,
83567,170904,663,アバローム紀の国                                ,6階601号室　誤報感知器取替工事                  ,防災,1,,,,,,,,,,,,
83656,170904,854,株式会社トラスト・トレーディング                ,アバローム紀の国                                ,防災,1,,,,,,,,,,,,
83577,170902,42,小笠原電気株式会社                              ,木下建設マンション                              ,防災,1,,,,,,,,,,,,
83584,170902,45,株式会社アイワライフネット                      ,グリーンフル堂西Ⅱ　112号室                     ,防災,1,,,,,,,,,,,,
83573,170902,46,田上電機システム                                ,共栄フード㈱和歌山工場                          ,防災,1,,,,,,,,,,,,
83633,170902,616,メディカルメイト株式会社                        ,藪下脳神経外科                                  ,防災,1,,,,,,,,,,,,
83613,170901,519,中川電気工事店                                  ,佐々木製作所                                    ,防災,1,,,,,,,,,,,,
83653,170901,657,株式会社プラス                                  ,よってって泉佐野店                              ,防災,1,,,,,,,,,,,,
83649,170901,751,岡野消防設備株式会社                            ,123田辺店                                       ,防災,1,,,,,,,,,,,,
83553,170831,15,泉州防災株式会社                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
83622,170831,38,伸和電設株式会社                                ,見積番号：215                                   ,防災,1,,,,,,,,,,,,
83623,170831,38,伸和電設株式会社                                ,見積番号：214                                   ,防災,1,,,,,,,,,,,,
83609,170831,70,株式会社１ＫＡＲＡ工芸舎                        ,山植ビル                                        ,防災,1,,,,,,,,,,,,
83610,170831,98,古川電設株式会社                                ,新泉南病院                                      ,防災,1,,,,,,,,,,,,
83529,170831,105,株式会社中村工業                                ,新泉南病院                                      ,防災,1,,,,,,,,,,,,
83551,170831,141,株式会社オーティーエル                          ,千里サンハイツ2階　美容室                       ,防災,1,,,,,,,,,,,,
83561,170831,259,アサカワリフォーム株式会社                      ,エクロールプラザ「中国ハニー」                  ,電気,1,,,,,,,,,,,,
83564,170831,354,松本電気工事                                    ,粉末ABC消火器10型                               ,防災,1,,,,,,,,,,,,
83539,170831,583,常伸建設                                        ,井田様邸　設備工事                              ,防災,1,,,,,,,,,,,,
83534,170831,584,シーサイド松宮                                  ,消防設備保守点検に伴う修理                      ,防災,1,,,,,,,,,,,,
83557,170831,751,岡野消防設備株式会社                            ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
83667,170830,763,株式会社ＭＡＲＵＥＩ                            ,坂上様邸　照明工事                              ,電気,1,,,,,,,,,,,,
83706,170829,180,株式会社成祐設備工業                            ,佐藤様老人ホーム（喜成会）                      ,防災,1,,,,,,,,,,,,
83520,170829,751,岡野消防設備株式会社                            ,123松原店                                       ,防災,1,,,,,,,,,,,,
83614,170829,763,株式会社ＭＡＲＵＥＩ                            ,久木様邸　カーポート電気設備工事                ,電気,1,,,,,,,,,,,,
83602,170829,983,坂本建築工房                                    ,株式会社タカショー                              ,防災,1,,,,,,,,,,,,
83578,170828,47,ビジネスイン南海                                ,消防設備保守点検（機器点検）                    ,防災,1,,,,,,,,,,,,
83605,170828,257,駒澤電気工事                                    ,かつらぎ総合文化会館                            ,防災,1,,,,,,,,,,,,
83527,170828,743,秋月マンション                                  ,消防設備保守点検後改修工事                      ,防災,1,,,,,,,,,,,,
83568,170826,60,有限会社梶本無線商会                            ,住金                                            ,電気,1,,,,,,,,,,,,
83657,170826,259,アサカワリフォーム株式会社                      ,ルミエールプラザ「イージス」                    ,防災,1,,,,,,,,,,,,
83506,170826,396,大和リビング株式会社　和歌山営業所              ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
83507,170825,15,泉州防災株式会社                                ,ライオンズマンション和歌山船戸                  ,防災,1,,,,,,,,,,,,
83583,170825,45,株式会社アイワライフネット                      ,ブエナビスタ岩出ノース　510号室                 ,防災,1,,,,,,,,,,,,
83528,170825,207,ニッタン株式会社　和歌山営業所                  ,秋葉山配水地　受信機取替工事                    ,防災,1,,,,,,,,,,,,
83536,170825,438,株式会社　大野建設                              ,オーエース                                      ,防災,1,,,,,,,,,,,,
83768,170825,751,岡野消防設備株式会社                            ,・グループホームサニーヴィラ                    ,防災,1,,,,,,,,,,,,
83510,170824,15,泉州防災株式会社                                ,イオンモールりんくう泉南                        ,防災,1,,,,,,,,,,,,
83582,170824,45,株式会社アイワライフネット                      ,ロイヤルコーポ湊Ⅰ　303号室                     ,防災,1,,,,,,,,,,,,
83503,170824,131,小川電機株式会社　和歌山営業所                  ,1L-1-1                                          ,電気,1,,,,,,,,,,,,
83517,170824,419,綜合警備保障株式会社                            ,岡崎保育園                                      ,防災,1,,,,,,,,,,,,
83540,170824,558,岡崎                                            ,岡崎アパート様                                  ,防災,1,,,,,,,,,,,,
83640,170823,15,泉州防災株式会社                                ,ライオンズマンション三木町                      ,防災,1,,,,,,,,,,,,
83579,170823,45,株式会社アイワライフネット                      ,メゾン貴志川　208号室                           ,防災,1,,,,,,,,,,,,
83580,170823,45,株式会社アイワライフネット                      ,グリーンフル湯川　107号室                       ,防災,1,,,,,,,,,,,,
83541,170823,97,阪和郵便輸送株式会社                            ,消防設備保守点検に伴う改修工事                  ,防災,1,,,,,,,,,,,,
83547,170823,483,株式会社アクセス                                ,アクセス総合学園 神前校                         ,電気,1,,,,,,,,,,,,
83556,170823,751,岡野消防設備株式会社                            ,岸和田徳州会病院                                ,防災,1,,,,,,,,,,,,
83508,170822,15,泉州防災株式会社                                ,ライオンズマンション和歌山中松江                ,防災,1,,,,,,,,,,,,
83581,170822,45,株式会社アイワライフネット                      ,ブエナビスタ和歌山ノース　104号室               ,防災,1,,,,,,,,,,,,
83637,170822,607,株式会社シンワシステムズ                        ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
83585,170821,45,株式会社アイワライフネット                      ,神前テナント　101号室                           ,防災,1,,,,,,,,,,,,
83500,170820,38,伸和電設株式会社                                ,見積番号：205                                   ,防災,1,,,,,,,,,,,,
83501,170820,38,伸和電設株式会社                                ,見積番号：206                                   ,防災,1,,,,,,,,,,,,
83502,170820,38,伸和電設株式会社                                ,見積番号：207                                   ,防災,1,,,,,,,,,,,,
83545,170820,38,伸和電設株式会社                                ,三菱電機6工場4階電工室                          ,防災,1,,,,,,,,,,,,
83439,170820,45,株式会社アイワライフネット                      ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
83436,170820,378,積和不動産関西株式会社                          ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
83463,170820,433,医療法人三光会　かがやきくらぶ                  ,ソーラー本体取付工事                            ,電気,1,,,,,,,,,,,,
83530,170820,881,株式会社赤土建設                                ,岩本様邸                                        ,防災,1,,,,,,,,,,,,
83449,170819,45,株式会社アイワライフネット                      ,ブエナビスタ岩出ノース　201号室                 ,防災,1,,,,,,,,,,,,
83451,170819,45,株式会社アイワライフネット                      ,ブエナビスタ岩出ノース　401号室                 ,防災,1,,,,,,,,,,,,
83587,170819,45,株式会社アイワライフネット                      ,リベラルパレス塩屋                              ,防災,1,,,,,,,,,,,,
83546,170819,616,メディカルメイト株式会社                        ,河崎内科病院                                    ,防災,1,,,,,,,,,,,,
83492,170818,38,伸和電設株式会社                                ,長殿発電所                                      ,防災,1,,,,,,,,,,,,
83549,170818,141,株式会社オーティーエル                          ,ＵＦＯ　ＴＡＢＬＥ　ＣＡＦＥ　大阪店            ,防災,1,,,,,,,,,,,,
83512,170818,657,株式会社プラス                                  ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
83504,170817,40,三洋マリン建設株式会社                          ,清和肥料　倉庫　自火報工事(総合盤2台)           ,防災,1,,,,,,,,,,,,
83464,170817,42,小笠原電気株式会社                              ,ビジネスホテル圭                                ,防災,1,,,,,,,,,,,,
83448,170817,45,株式会社アイワライフネット                      ,マスターズ・エル延時16　305号室                 ,防災,1,,,,,,,,,,,,
83499,170817,619,株式会社ハタノ設備                              ,三菱電機3工場消火栓BOX移設工事                  ,防災,1,,,,,,,,,,,,
83575,170817,956,ピュアネス野崎                                  ,ピュアネス野崎 様                               ,防災,1,,,,,,,,,,,,
83434,170816,100,西本倉庫                                        ,自動火災報知設備工事                            ,防災,1,,,,,,,,,,,,
83603,170816,291,株式会社　ドゥ・オペレーション                  ,ホテル　サンローラン                            ,防災,1,,,,,,,,,,,,
83543,170811,616,メディカルメイト株式会社                        ,明和病院　コンクリート構造物内部調査            ,電気,1,,,,,,,,,,,,
83550,170811,728,平井電気                                        ,箕面　歯医者                                    ,防災,1,,,,,,,,,,,,
83460,170810,48,有限会社レインボーシステムズ                    ,ワールドプラザ南海　「リノン」                  ,電気,1,,,,,,,,,,,,
83490,170810,60,有限会社梶本無線商会                            ,住金スチール事務所１階                          ,電気,1,,,,,,,,,,,,
83495,170810,91,力土建有限会社                                  ,第二今福団地　104号室                           ,防災,1,,,,,,,,,,,,
83489,170810,104,社会福祉法人こうま会                            ,安楽川保育園様　２階保育室                      ,電気,1,,,,,,,,,,,,
83468,170810,146,株式会社 シュテルン和歌山                       ,メルセデス・ベンツ泉佐野                        ,防災,1,,,,,,,,,,,,
83493,170810,292,中谷電気工事株式会社                            ,笠田選果場                                      ,防災,1,,,,,,,,,,,,
83513,170810,732,医療法人やすだ 堀口記念病院                     ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
83498,170809,38,伸和電設株式会社                                ,三菱電機1工場3階試験室                          ,防災,1,,,,,,,,,,,,
83576,170809,803,和歌山トヨタ自動車株式会社                      ,消防設備保守点検（機器点検）                    ,防災,1,,,,,,,,,,,,
83491,170808,36,有限会社紀州エンジニアリング                    ,旭化成㈱和歌山工場                              ,防災,1,,,,,,,,,,,,
83574,170808,502,ペンションうえみち                              ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
83555,170808,751,岡野消防設備株式会社                            ,伊藤忠ロジスティクス                            ,防災,1,,,,,,,,,,,,
83509,170807,15,泉州防災株式会社                                ,ライオンズマンション和歌山塩屋                  ,防災,1,,,,,,,,,,,,
83447,170807,45,株式会社アイワライフネット                      ,グリーンフル夏目Ⅱ　111号室                     ,防災,1,,,,,,,,,,,,
83552,170807,183,有限会社プラスケア                              ,グループホーム草原　様                          ,防災,1,,,,,,,,,,,,
83467,170807,663,アバローム紀の国                                ,６階　誤報感知器取替工事                        ,防災,1,,,,,,,,,,,,
83446,170806,45,株式会社アイワライフネット                      ,吹上3丁目一戸建                                 ,防災,1,,,,,,,,,,,,
83456,170806,48,有限会社レインボーシステムズ                    ,エクロールプラザ　電球交換                      ,電気,1,,,,,,,,,,,,
83458,170806,48,有限会社レインボーシステムズ                    ,パルビル　電球交換                              ,電気,1,,,,,,,,,,,,
83473,170805,138,北畑不動産株式会社                              ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
83516,170805,290,ファーストⅡ                                    ,ファーストⅡ　様                                ,防災,1,,,,,,,,,,,,
83572,170805,574,三菱電機ライフサービス株式会社                  ,薗部アパート　消防設備保守点検                  ,防災,1,,,,,,,,,,,,
83522,170805,751,岡野消防設備株式会社                            ,123和歌山インター店                             ,防災,1,,,,,,,,,,,,
83497,170804,38,伸和電設株式会社                                ,白元アース　消火栓ＢＯＸ及び配管移設工事        ,防災,1,,,,,,,,,,,,
83488,170804,42,小笠原電気株式会社                              ,和歌山プラザビル　２階　ぼん家具                ,防災,1,,,,,,,,,,,,
83445,170804,45,株式会社アイワライフネット                      ,ＣＡＳＡ小松原                                  ,防災,1,,,,,,,,,,,,
83548,170804,483,株式会社アクセス                                ,アクセス総合学園 箕島校                         ,防災,1,,,,,,,,,,,,
83466,170804,663,アバローム紀の国                                ,厨房内熱感知器取替工事                          ,防災,1,,,,,,,,,,,,
83471,170803,106,マルマンビル                                    ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
83438,170803,548,前田電気                                        ,ｔｉ．ｐｏ                                      ,防災,1,,,,,,,,,,,,
83611,170803,578,中矢電設                                        ,イオン五條店（2階地域子育て拠点事業開設         ,防災,1,,,,,,,,,,,,
83496,170802,27,有限会社南和酒店                                ,パッケージ型エアコン取替工事                    ,電気,1,,,,,,,,,,,,
83485,170802,668,ルミエール　デイサービスセンター                ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
83483,170802,692,医療法人三光会　クリニック三木                  ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
83526,170802,751,岡野消防設備株式会社                            ,123+N大阪本店                                   ,防災,1,,,,,,,,,,,,
83457,170801,48,有限会社レインボーシステムズ                    ,ワールドプラザ南海　電球交換                    ,電気,1,,,,,,,,,,,,
83459,170801,48,有限会社レインボーシステムズ                    ,ダイヤモンドプラザ                              ,電気,1,,,,,,,,,,,,
83484,170801,152,有限会社いわでん                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
83462,170801,292,中谷電気工事株式会社                            ,光電式スポット型感知器２種（見積あり）          ,防災,1,,,,,,,,,,,,
83523,170801,751,岡野消防設備株式会社                            ,123緑橋店                                       ,防災,1,,,,,,,,,,,,
83414,170731,15,泉州防災株式会社                                ,イオンモールりんくう泉南                        ,防災,1,,,,,,,,,,,,
83428,170731,101,小川電機株式会社　高田営業所                    ,湯泉地温泉　湯乃谷　千慶新築工事                ,防災,1,,,,,,,,,,,,
83474,170731,152,有限会社いわでん                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
83420,170731,207,ニッタン株式会社　和歌山営業所                  ,各配水池消防用設備点検業務委託                  ,防災,1,,,,,,,,,,,,
83424,170731,751,岡野消防設備株式会社                            ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
83425,170731,751,岡野消防設備株式会社                            ,NESTA RESORT KOBE                               ,防災,1,,,,,,,,,,,,
83431,170731,751,岡野消防設備株式会社                            ,八戸ノ里駅前商業施設新築工事                    ,防災,1,,,,,,,,,,,,
83432,170731,763,ＭＡＲＵＥＩ                                    ,平松運送                                        ,電気,1,,,,,,,,,,,,
83429,170731,932,　　　山崎                                      ,鳴滝　現場　エアコン取付工事                    ,電気,1,,,,,,,,,,,,
83465,170729,663,アバローム紀の国                                ,７階　誤報感知器取替工事                        ,防災,1,,,,,,,,,,,,
83396,170728,15,泉州防災株式会社                                ,イオンモールりんくう泉南                        ,防災,1,,,,,,,,,,,,
83398,170728,15,泉州防災株式会社                                ,りんくうプレミアムアウトレット                  ,防災,1,,,,,,,,,,,,
83400,170728,15,泉州防災株式会社                                ,岸和田競輪場                                    ,防災,1,,,,,,,,,,,,
83554,170728,15,泉州防災株式会社                                ,岸和田競輪場・ｻｲｸﾙ会館・ｸﾗﾌﾞﾊｳｽ                 ,防災,1,,,,,,,,,,,,
83442,170728,45,株式会社アイワライフネット                      ,アヴニール                                      ,防災,1,,,,,,,,,,,,
83443,170728,45,株式会社アイワライフネット                      ,グレイス木本　506号室                           ,防災,1,,,,,,,,,,,,
83444,170728,45,株式会社アイワライフネット                      ,グリーンフル藤井　211号室                       ,防災,1,,,,,,,,,,,,
83544,170728,207,ニッタン株式会社　和歌山営業所                  ,御社事務所                                      ,電気,1,,,,,,,,,,,,
83433,170728,547,株式会社ミヤザワ建設                            ,ローソン神戸海星病院店                          ,防災,1,,,,,,,,,,,,
83405,170728,751,岡野消防設備株式会社                            ,泉佐野グループホーム                            ,防災,1,,,,,,,,,,,,
83511,170727,15,泉州防災株式会社                                ,岸和田競輪場                                    ,防災,1,,,,,,,,,,,,
83454,170726,48,有限会社レインボーシステムズ                    ,ダイヤモンドプラザ　電球交換                    ,電気,1,,,,,,,,,,,,
83455,170726,48,有限会社レインボーシステムズ                    ,ダイヤモンドプラザ「リアン」電球交換            ,電気,1,,,,,,,,,,,,
83413,170726,419,綜合警備保障株式会社                            ,㈱スズキ自販和歌山                              ,防災,1,,,,,,,,,,,,
83381,170726,607,シンワシステムズ                                ,エアコン2台取替工事                             ,電気,1,,,,,,,,,,,,
83478,170725,831,岡崎運輸株式会社                                ,岡崎運輸株式会社配送センター　様                ,防災,1,,,,,,,,,,,,
83440,170724,45,株式会社アイワライフネット                      ,シェトワ城東　204、301号室                      ,防災,1,,,,,,,,,,,,
83494,170724,91,力土建有限会社                                  ,和歌山県営団地                                  ,防災,1,,,,,,,,,,,,
83487,170724,126,株式会社狩谷電気店                              ,あがら花まる                                    ,防災,1,,,,,,,,,,,,
83377,170724,432,国土建設株式会社                                ,御社　社屋                                      ,防災,1,,,,,,,,,,,,
83378,170724,432,国土建設株式会社                                ,ローゼンラヴィ                                  ,防災,1,,,,,,,,,,,,
83482,170724,555,社会福祉法人　一会                              ,介護老人保健施設ローズ                          ,防災,1,,,,,,,,,,,,
83376,170724,821,初島幼稚園                                      ,消防設備保守点検に伴う改修                      ,防災,1,,,,,,,,,,,,
83461,170724,972,株式会社スズキ自販和歌山                        ,スズキアリーナ城南店　様                        ,防災,1,,,,,,,,,,,,
83386,170722,15,泉州防災株式会社                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
83441,170722,45,株式会社アイワライフネット                      ,レインボー21　503号室                           ,防災,1,,,,,,,,,,,,
83476,170722,109,　　宮井                                        ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
83531,170722,881,株式会社赤土建設                                ,鶴田様邸                                        ,防災,1,,,,,,,,,,,,
83392,170721,15,泉州防災株式会社                                ,ＬＭ和歌山田中町                                ,防災,1,,,,,,,,,,,,
83505,170721,144,和綿株式会社                                    ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
83391,170720,15,泉州防災株式会社                                ,ＬＭ和歌山十番町                                ,防災,1,,,,,,,,,,,,
83333,170720,45,株式会社アイワライフネット                      ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
83343,170720,45,株式会社アイワライフネット                      ,レトア　ライラック　103号室                     ,防災,1,,,,,,,,,,,,
83351,170720,60,有限会社梶本無線商会                            ,住金スチール　電気室                            ,電気,1,,,,,,,,,,,,
83515,170720,65,崇教真光 紀の川準道場                           ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
83371,170720,77,株式会社関防                                    ,中谷医科歯科病院　設備工事                      ,電気,1,,,,,,,,,,,,
83325,170720,91,力土建有限会社                                  ,東団地　納品                                    ,防災,1,,,,,,,,,,,,
83417,170720,99,トーシン補聴器センター和歌山                    ,ＴＶアンテナ取替工事                            ,電気,1,,,,,,,,,,,,
83324,170720,126,株式会社狩谷電気店                              ,大洋化学様分                                    ,防災,1,,,,,,,,,,,,
83348,170720,142,有限会社和歌山防火協会                          ,加熱・加煙試験器(NKS-3基本ｾｯﾄ)                  ,防災,1,,,,,,,,,,,,
83327,170720,378,積和不動産関西株式会社                          ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
83357,170720,762,加太　海月                                      ,パッケージ型エアコン取付工事（6台）             ,電気,1,,,,,,,,,,,,
83342,170719,45,株式会社アイワライフネット                      ,フォレストボックス1                             ,防災,1,,,,,,,,,,,,
83379,170719,207,ニッタン株式会社　和歌山営業所                  ,オークワ新宮店　消防設備工事                    ,防災,1,,,,,,,,,,,,
83354,170719,546,株式会社江川組                                  ,キングライン第3倉庫                             ,防災,1,,,,,,,,,,,,
83355,170719,546,株式会社江川組                                  ,キングライン第3倉庫                             ,防災,1,,,,,,,,,,,,
83412,170719,751,岡野消防設備株式会社                            ,123布施店                                       ,防災,1,,,,,,,,,,,,
83390,170718,15,泉州防災株式会社                                ,イオンモール日根野店                            ,防災,1,,,,,,,,,,,,
83409,170718,751,岡野消防設備株式会社                            ,123玉出店                                       ,防災,1,,,,,,,,,,,,
83430,170718,751,岡野消防設備株式会社                            ,泉佐野グループホーム                            ,防災,1,,,,,,,,,,,,
83341,170715,45,株式会社アイワライフネット                      ,プラザレヨン                                    ,防災,1,,,,,,,,,,,,
83477,170715,134,日本ビルサービス株式会社                        ,朝日プラザ中之島                                ,防災,1,,,,,,,,,,,,
83280,170715,547,株式会社ミヤザワ建設                            ,ローソン太融寺町西店                            ,電気,1,,,,,,,,,,,,
83480,170713,42,小笠原電気株式会社                              ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
83346,170713,152,有限会社いわでん                                ,(仮称)小規模多機能型居宅型介護事業所            ,防災,1,,,,,,,,,,,,
83374,170713,326,株式会社サイワテック                            ,大阪市弘済院特別養護老人ホーム                  ,防災,1,,,,,,,,,,,,
83373,170713,396,大和リビング株式会社　和歌山営業所              ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
83375,170713,437,株式会社　関口建設                              ,(仮称)勢田自動車修理工場新築工事                ,防災,1,,,,,,,,,,,,
83418,170713,616,メディカルメイト株式会社                        ,村田病院                                        ,電気,1,,,,,,,,,,,,
83410,170713,751,岡野消防設備株式会社                            ,123鶴橋店                                       ,防災,1,,,,,,,,,,,,
83397,170712,15,泉州防災株式会社                                ,エルガビル　5階                                 ,防災,1,,,,,,,,,,,,
83345,170712,42,小笠原電気株式会社                              ,ビジネスホテル圭                                ,防災,1,,,,,,,,,,,,
83340,170712,45,株式会社アイワライフネット                      ,木もれ日館　302号室                             ,防災,1,,,,,,,,,,,,
83353,170712,96,医療法人光明会　はしもと整形外科                ,はしもと整形外科　様                            ,電気,1,,,,,,,,,,,,
83387,170711,15,泉州防災株式会社                                ,ＬＭ和歌山中松江                                ,防災,1,,,,,,,,,,,,
83406,170711,751,岡野消防設備株式会社                            ,エンゼル保育所及び岸和田徳州会病院              ,防災,1,,,,,,,,,,,,
83419,170711,968,原電機株式会社                                  ,エルカーサ富永                                  ,電気,1,,,,,,,,,,,,
83372,170710,66,株式会社宮井組                                  ,小規模多機能型介護事業所ぽっかぽか              ,防災,1,,,,,,,,,,,,
83475,170710,584,シーサイド松宮                                  ,消防設備保守点検（総合・防火対象物点検）        ,防災,1,,,,,,,,,,,,
83364,170710,772,ホテル　パスティ                                ,エアコン取付他工事                              ,電気,1,,,,,,,,,,,,
83380,170708,141,株式会社オーティーエル                          ,東住吉区桑津木造3階建共同住宅新築工事           ,防災,1,,,,,,,,,,,,
83358,170707,94,株式会社サクシードイン                          ,三菱電線工業㈱尼崎工場(Ｂ棟)                    ,電気,1,,,,,,,,,,,,
83300,170707,438,株式会社　大野建設                              ,オーエバステリア                                ,防災,1,,,,,,,,,,,,
83521,170707,751,岡野消防設備株式会社                            ,123座間店                                       ,防災,1,,,,,,,,,,,,
83361,170706,292,中谷電気工事株式会社                            ,澤水織物                                        ,防災,1,,,,,,,,,,,,
83407,170706,751,岡野消防設備株式会社                            ,ザ・ネクスト関西                                ,防災,1,,,,,,,,,,,,
83422,170706,751,岡野消防設備株式会社                            ,御影パン屋さん                                  ,防災,1,,,,,,,,,,,,
83421,170705,751,岡野消防設備株式会社                            ,神戸ポートピアホテル（18階）                    ,防災,1,,,,,,,,,,,,
83423,170704,751,岡野消防設備株式会社                            ,123和泉店                                       ,防災,1,,,,,,,,,,,,
83360,170703,292,中谷電気工事株式会社                            ,かつらぎ体育センター                            ,防災,1,,,,,,,,,,,,
83363,170703,772,ホテル　パスティ                                ,702号室エアコンエラー改修工事                   ,電気,1,,,,,,,,,,,,
83338,170701,45,株式会社アイワライフネット                      ,レインボー21                                    ,防災,1,,,,,,,,,,,,
83339,170701,45,株式会社アイワライフネット                      ,ユーミー新留丁・ファーストステージ 303号        ,防災,1,,,,,,,,,,,,
83366,170701,582,やすらぎの郷　メゾンドシンフォニー              ,電気温水器修理                                  ,電気,1,,,,,,,,,,,,
83319,170630,89,ハイテック製作所                                ,御社旧工場電気設備撤去工事                      ,電気,1,,,,,,,,,,,,
83294,170630,259,アサカワリフォーム株式会社                      ,すみれ団地　共聴設備工事                        ,電気,1,,,,,,,,,,,,
83266,170630,291,株式会社　ドゥ・オペレーション                  ,ホテル　ココドルチェ                            ,電気,1,,,,,,,,,,,,
83347,170630,292,中谷電気工事株式会社                            ,谷内クリニック                                  ,防災,1,,,,,,,,,,,,
83315,170630,751,岡野消防設備株式会社                            ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
83318,170630,751,岡野消防設備株式会社                            ,NESTA RESORT KOBE                               ,防災,1,,,,,,,,,,,,
83408,170630,751,岡野消防設備株式会社                            ,123八尾スロット北店                             ,防災,1,,,,,,,,,,,,
83362,170630,772,ホテル　パスティ                                ,お湯漏れ修理及び天井補修工事                    ,電気,1,,,,,,,,,,,,
83296,170630,867,株式会社エステック                              ,フランツポートアイランド                        ,防災,1,,,,,,,,,,,,
83263,170630,889,株式会社森田工務店                              ,コメリＰＷ和歌山インター店改修工事              ,防災,1,,,,,,,,,,,,
83290,170629,15,泉州防災株式会社                                ,ライオンズマンション和歌山田中町                ,防災,1,,,,,,,,,,,,
83331,170629,93,民宿　金波                                      ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
83320,170629,728,平井電気                                        ,芦田クリニック新築工事                          ,防災,1,,,,,,,,,,,,
83311,170629,751,岡野消防設備株式会社                            ,スロットスタジオ松原店                          ,防災,1,,,,,,,,,,,,
83411,170629,751,岡野消防設備株式会社                            ,123座間店                                       ,防災,1,,,,,,,,,,,,
83328,170629,817,社会福祉法人有田ひまわり福祉会                  ,ひまわり作業所　様                              ,防災,1,,,,,,,,,,,,
83336,170628,45,株式会社アイワライフネット                      ,グリーンヒルとまと鳴神Ⅱ　102号室               ,防災,1,,,,,,,,,,,,
83337,170628,45,株式会社アイワライフネット                      ,カーササンライズ                                ,防災,1,,,,,,,,,,,,
83384,170628,97,阪和郵便輸送株式会社                            ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
83404,170628,98,古川電設株式会社                                ,御坊リサイクルセンター                          ,防災,1,,,,,,,,,,,,
83287,170628,419,綜合警備保障株式会社                            ,くるみ保育所                                    ,防災,1,,,,,,,,,,,,
83352,170628,546,株式会社江川組                                  ,玉林園研修センター                              ,防災,1,,,,,,,,,,,,
83344,170627,38,伸和電設株式会社                                ,三菱電機冷熱応用システム㈱ 矢田工場             ,防災,1,,,,,,,,,,,,
83335,170627,45,株式会社アイワライフネット                      ,ディアス井端　103号室                           ,防災,1,,,,,,,,,,,,
83367,170627,48,有限会社レインボーシステムズ                    ,ワールドプラザ南海　電球交換                    ,電気,1,,,,,,,,,,,,
83286,170627,141,株式会社オーティーエル                          ,(仮称)大正区泉尾5丁目共同住宅新築工事           ,防災,1,,,,,,,,,,,,
83301,170627,437,株式会社　関口建設                              ,尾高工作所                                      ,防災,1,,,,,,,,,,,,
