売上№,売上日,得意先ｺｰﾄﾞ,得意先名,現場名,売上分類,行№,,,,,,,,,,,,
78364,140106,45,株式会社アイワライフネット                      ,グリーンプラザ　205号室                         ,防災,1,,,,,,,,,,,,
78460,140106,291,株式会社　ドゥ・オペレーション                  ,ホテル　サンローラン                            ,電気,1,,,,,,,,,,,,
78418,131228,749,有限会社エム建設                                ,株式会社ＮＭソルト                              ,防災,1,,,,,,,,,,,,
78426,131227,15,泉州防災株式会社                                ,エルガビル　コンプレッサー取替工事              ,電気,1,,,,,,,,,,,,
78427,131227,15,泉州防災株式会社                                ,エルガビル（オリンパス）                        ,防災,1,,,,,,,,,,,,
78354,131227,739,株式会社　原庄組                                ,(仮称)新濱倉庫　増築工事                        ,電気,1,,,,,,,,,,,,
78341,131226,221,有限会社泰洋電機                                ,圧力ゲージ                                      ,電気,1,,,,,,,,,,,,
78367,131225,45,株式会社アイワライフネット                      ,矢の宮ハイツ　206号室                           ,防災,1,,,,,,,,,,,,
78368,131225,45,株式会社アイワライフネット                      ,マリンハイツＡ・Ｂ棟　Ａ棟201号室               ,防災,1,,,,,,,,,,,,
78353,131225,207,ニッタン株式会社　和歌山営業所                  ,南都銀行和歌山支店和歌山北出張所                ,電気,1,,,,,,,,,,,,
78349,131225,616,メディカルメイト株式会社                        ,白庭病院                                        ,防災,1,,,,,,,,,,,,
78304,131224,320,明光電機株式会社                                ,梶川ガス                                        ,防災,1,,,,,,,,,,,,
78408,131221,35,株式会社葵消防設備                              ,NKS-2用　当てゴム                               ,防災,1,,,,,,,,,,,,
78407,131221,38,伸和電設株式会社                                ,三菱電機第7工場4階　電源工事(高車含む)          ,電気,1,,,,,,,,,,,,
78414,131221,38,伸和電設株式会社                                ,白元                                            ,電気,1,,,,,,,,,,,,
78377,131221,45,株式会社アイワライフネット                      ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
78388,131221,48,有限会社レインボーシステムズ                    ,エクロールプラザ　電球交換                      ,電気,1,,,,,,,,,,,,
78320,131220,15,泉州防災株式会社                                ,建築設備　定期検査                              ,防災,1,,,,,,,,,,,,
78330,131220,15,泉州防災株式会社                                ,ピープルケアハウスいずみ                        ,防災,1,,,,,,,,,,,,
78310,131220,38,伸和電設株式会社                                ,愛知現場応援                                    ,防災,1,,,,,,,,,,,,
78311,131220,38,伸和電設株式会社                                ,三菱電機㈱第６工場４階                          ,電気,1,,,,,,,,,,,,
78292,131220,53,紀北防災                                        ,ぶっとく幼稚園                                  ,防災,1,,,,,,,,,,,,
78308,131220,53,紀北防災                                        ,ぶっとく幼稚園 消防設備保守点検(総合)           ,防災,1,,,,,,,,,,,,
78301,131220,126,株式会社狩谷電気店                              ,株式会社平賀　消防設備保守点検                  ,防災,1,,,,,,,,,,,,
78305,131220,126,株式会社狩谷電気店                              ,御坊市立体育館                                  ,防災,1,,,,,,,,,,,,
78298,131220,133,大和計装株式会社                                ,三菱電機　第７工場４階　応援                    ,電気,1,,,,,,,,,,,,
78299,131220,135,天理教　箕島分教会                              ,消防設備保守点検（総合）                        ,防災,1,,,,,,,,,,,,
78275,131220,152,有限会社いわでん                                ,橋本作業所用マンション(エスペランサⅡ)          ,防災,1,,,,,,,,,,,,
78276,131220,152,有限会社いわでん                                ,橋本作業所用マンション                          ,防災,1,,,,,,,,,,,,
78295,131220,191,アルプデンキ                                    ,辻整形外科　誘導灯取替工事                      ,防災,1,,,,,,,,,,,,
78309,131220,191,アルプデンキ                                    ,岡田歯科　消防設備保守点検                      ,防災,1,,,,,,,,,,,,
78300,131220,203,紀州住機建設株式会社                            ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
78259,131220,378,積和不動産関西株式会社                          ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
78293,131220,572,村本建設株式会社                                ,コメリパワー岩出店新築工事                      ,電気,1,,,,,,,,,,,,
78352,131220,583,常伸建設                                        ,高田様邸浴室電源他電気設備工事                  ,電気,1,,,,,,,,,,,,
78273,131220,607,シンワ技研株式会社                              ,ほうらい苑　消防設備保守点検                    ,防災,1,,,,,,,,,,,,
78348,131220,616,メディカルメイト株式会社                        ,日本橋病院                                      ,防災,1,,,,,,,,,,,,
78351,131220,616,メディカルメイト株式会社                        ,西岡病院                                        ,防災,1,,,,,,,,,,,,
78369,131219,45,株式会社アイワライフネット                      ,ソレアード赤坂　103号室                         ,防災,1,,,,,,,,,,,,
78370,131219,45,株式会社アイワライフネット                      ,アルビレオＮ　5号室                             ,防災,1,,,,,,,,,,,,
78280,131219,152,有限会社いわでん                                ,聖アンナ                                        ,防災,1,,,,,,,,,,,,
78347,131219,291,株式会社　ドゥ・オペレーション                  ,ホテル　シルフ                                  ,電気,1,,,,,,,,,,,,
78324,131218,15,泉州防災株式会社                                ,ラトゥール神戸　　調査                          ,防災,1,,,,,,,,,,,,
78263,131218,45,株式会社アイワライフネット                      ,グリーンフル田尻　106号室                       ,防災,1,,,,,,,,,,,,
78264,131218,45,株式会社アイワライフネット                      ,ｺｰﾎﾟﾎﾜｲﾄ南出島Ａ棟　消防設備保守点検            ,防災,1,,,,,,,,,,,,
78343,131217,291,株式会社　ドゥ・オペレーション                  ,ホテル　ヌーバ                                  ,電気,1,,,,,,,,,,,,
78255,131217,593,オーヤシマ株式会社　本社                        ,発注番号：131211054004                          ,電気,1,,,,,,,,,,,,
78256,131217,593,オーヤシマ株式会社　本社                        ,発注番号：131203054017                          ,電気,1,,,,,,,,,,,,
78257,131217,593,オーヤシマ株式会社　本社                        ,発注番号：131125031026                          ,電気,1,,,,,,,,,,,,
78258,131217,593,オーヤシマ株式会社　本社                        ,発注番号：131217031016                          ,電気,1,,,,,,,,,,,,
78331,131216,15,泉州防災株式会社                                ,たぬき寿司　書類作成費                          ,防災,1,,,,,,,,,,,,
78286,131216,36,有限会社紀州エンジニアリング                    ,ビジネスホテル紀和                              ,防災,1,,,,,,,,,,,,
78251,131216,71,小川電機株式会社　伊都営業所                    ,注番：6B197                                     ,電気,1,,,,,,,,,,,,
78313,131213,15,泉州防災株式会社                                ,１２３新三田店                                  ,防災,1,,,,,,,,,,,,
78344,131213,291,株式会社　ドゥ・オペレーション                  ,ホテル　ヌーバ                                  ,電気,1,,,,,,,,,,,,
78323,131212,15,泉州防災株式会社                                ,イオン泉南                                      ,防災,1,,,,,,,,,,,,
78306,131212,48,有限会社レインボーシステムズ                    ,ワールドプラザ南海　電球交換                    ,電気,1,,,,,,,,,,,,
78307,131212,48,有限会社レインボーシステムズ                    ,エクロールプラザ　電球交換                      ,電気,1,,,,,,,,,,,,
78289,131212,167,建築工房アドミック                              ,ナカガワビル                                    ,防災,1,,,,,,,,,,,,
78346,131212,291,株式会社　ドゥ・オペレーション                  ,サラ・ベルナーレ東大阪店                        ,電気,1,,,,,,,,,,,,
78248,131212,483,株式会社アクセス                                ,アクセス学園                                    ,電気,1,,,,,,,,,,,,
78249,131212,556,山東                                            ,山東様邸                                        ,電気,1,,,,,,,,,,,,
78265,131212,738,小林電建株式会社                                ,ネッツトヨタ国体道路店                          ,防災,1,,,,,,,,,,,,
78272,131212,738,小林電建株式会社                                ,粉末ABC消火器10型                               ,防災,1,,,,,,,,,,,,
78328,131211,15,泉州防災株式会社                                ,貝塚市営沢団地住宅                              ,防災,1,,,,,,,,,,,,
78329,131211,15,泉州防災株式会社                                ,貝塚市営沢団地住宅                              ,防災,1,,,,,,,,,,,,
78338,131211,15,泉州防災株式会社                                ,１２３田辺店　消防設備保守点検                  ,防災,1,,,,,,,,,,,,
78271,131211,53,紀北防災                                        ,誘導灯片面避難口BL                              ,防災,1,,,,,,,,,,,,
78339,131210,15,泉州防災株式会社                                ,岸和田徳州会病院　誘導灯取替工事                ,防災,1,,,,,,,,,,,,
78241,131210,131,小川電機株式会社　和歌山営業所                  ,諸経費                                          ,電気,1,,,,,,,,,,,,
78342,131210,141,株式会社オーティーエル                          ,関大前カフェ＆ダイニング ブルーム               ,電気,1,,,,,,,,,,,,
78266,131210,152,有限会社いわでん                                ,シルバーハイムはっぴぃ                          ,防災,1,,,,,,,,,,,,
78267,131210,221,有限会社泰洋電機                                ,朝日楼　旧館分                                  ,防災,1,,,,,,,,,,,,
78268,131210,221,有限会社泰洋電機                                ,朝日楼　7、8階分                                ,防災,1,,,,,,,,,,,,
78350,131210,650,沢越電気                                        ,南海スチール                                    ,防災,1,,,,,,,,,,,,
78314,131209,15,泉州防災株式会社                                ,ＣＩＴＹ！ＷＡＫＡＹＡＭＡ                      ,防災,1,,,,,,,,,,,,
78240,131209,71,小川電機株式会社　伊都営業所                    ,注番：6B197                                     ,防災,1,,,,,,,,,,,,
78274,131209,494,新栄電気株式会社                                ,みさき公園　南海荘                              ,防災,1,,,,,,,,,,,,
78326,131207,15,泉州防災株式会社                                ,りんくうプレミアムアウトレット　2300            ,防災,1,,,,,,,,,,,,
78316,131206,15,泉州防災株式会社                                ,ﾗｲｵﾝｽﾞﾏﾝｼｮﾝﾘﾊﾞｰｻｲﾄﾞ布施屋                       ,防災,1,,,,,,,,,,,,
78325,131206,15,泉州防災株式会社                                ,神戸カントリー　　調査                          ,防災,1,,,,,,,,,,,,
78236,131206,45,株式会社アイワライフネット                      ,フレグランス粟Ａ・Ｂ棟                          ,防災,1,,,,,,,,,,,,
78315,131205,15,泉州防災株式会社                                ,１２３五社店                                    ,防災,1,,,,,,,,,,,,
78239,131205,743,秋月マンション                                  ,秋月マンション様                                ,防災,1,,,,,,,,,,,,
78337,131204,15,泉州防災株式会社                                ,１２３塩屋店                                    ,防災,1,,,,,,,,,,,,
78277,131204,152,有限会社いわでん                                ,聖アンナ                                        ,防災,1,,,,,,,,,,,,
78345,131204,747,オアシス不動産株式会社                          ,道頓堀駐車場　マイクロスイッチ                  ,電気,1,,,,,,,,,,,,
78340,131203,15,泉州防災株式会社                                ,イオン喜連瓜破店                                ,防災,1,,,,,,,,,,,,
78260,131203,45,株式会社アイワライフネット                      ,シャトレ宇治　101号室                           ,防災,1,,,,,,,,,,,,
78261,131203,45,株式会社アイワライフネット                      ,尾崎住宅Ｂ南棟（2戸1）　南                      ,防災,1,,,,,,,,,,,,
78278,131203,152,有限会社いわでん                                ,シティライフ21                                  ,防災,1,,,,,,,,,,,,
78234,131203,167,建築工房アドミック                              ,ナカガワビル　消防設備保守点検                  ,防災,1,,,,,,,,,,,,
78233,131203,419,綜合警備保障株式会社                            ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
78327,131202,15,泉州防災株式会社                                ,りんくうプレミアムアウトレット　1140            ,防災,1,,,,,,,,,,,,
78279,131202,152,有限会社いわでん                                ,スーパーねごろ                                  ,防災,1,,,,,,,,,,,,
78281,131202,745,フジタ工務店                                    ,国盗物語                                        ,電気,1,,,,,,,,,,,,
78332,131201,15,泉州防災株式会社                                ,１２３座間店                                    ,防災,1,,,,,,,,,,,,
78333,131201,15,泉州防災株式会社                                ,１２３難波店                                    ,防災,1,,,,,,,,,,,,
78335,131201,15,泉州防災株式会社                                ,１２３難波店                                    ,防災,1,,,,,,,,,,,,
78282,131201,36,有限会社紀州エンジニアリング                    ,野口小学校                                      ,防災,1,,,,,,,,,,,,
78283,131201,37,株式会社阪本電気                                ,老人保健施設プラトン                            ,防災,1,,,,,,,,,,,,
78284,131201,437,株式会社　関口建設                              ,尾高工作所　感知器取替工事                      ,防災,1,,,,,,,,,,,,
77847,131130,744,株式会社キグミ                                  ,コスモ石油　様                                  ,防災,1,,,,,,,,,,,,
78250,131130,744,株式会社キグミ                                  ,スミリンエンタープライズ　様                    ,電気,1,,,,,,,,,,,,
78312,131129,15,泉州防災株式会社                                ,Ｐ＆Ｇ                                          ,防災,1,,,,,,,,,,,,
78317,131129,15,泉州防災株式会社                                ,りんくうプレミアムアウトレット                  ,防災,1,,,,,,,,,,,,
78318,131129,15,泉州防災株式会社                                ,プリマード東岸和田                              ,防災,1,,,,,,,,,,,,
78319,131129,15,泉州防災株式会社                                ,プリマード東岸和田                              ,防災,1,,,,,,,,,,,,
78321,131129,15,泉州防災株式会社                                ,貝塚 阪本物流誤報調査                           ,防災,1,,,,,,,,,,,,
78355,131129,207,ニッタン株式会社　和歌山営業所                  ,三菱電機㈱冷熱システム製作所　試験室            ,防災,1,,,,,,,,,,,,
78290,131128,48,有限会社レインボーシステムズ                    ,パルビル  11/28                                 ,電気,1,,,,,,,,,,,,
78220,131127,45,株式会社アイワライフネット                      ,ローラ東高松                                    ,防災,1,,,,,,,,,,,,
78285,131127,625,株式会社コーセイテック                          ,ユーフーズ滋賀工場                              ,防災,1,,,,,,,,,,,,
78336,131126,15,泉州防災株式会社                                ,コーナン高槻店                                  ,防災,1,,,,,,,,,,,,
78288,131126,433,医療法人三光会　かがやきくらぶ                  ,かがやきくらぶ様                                ,電気,1,,,,,,,,,,,,
78201,131125,15,泉州防災株式会社                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
78205,131125,15,泉州防災株式会社                                ,西岡　戒　１１月給料分                          ,防災,1,,,,,,,,,,,,
78212,131125,15,泉州防災株式会社                                ,たぬき寿司                                      ,電気,1,,,,,,,,,,,,
78209,131123,15,泉州防災株式会社                                ,１２３初島店                                    ,防災,1,,,,,,,,,,,,
78269,131123,579,ＴＫＬＣ株式会社 工事技術部                     ,有田市民病院　受信機盤取替追加                  ,防災,1,,,,,,,,,,,,
78270,131122,579,ＴＫＬＣ株式会社 工事技術部                     ,有田市民病院　受信機盤取替                      ,防災,1,,,,,,,,,,,,
78206,131121,15,泉州防災株式会社                                ,ライオンズマンション堺                          ,防災,1,,,,,,,,,,,,
78287,131121,38,伸和電設株式会社                                ,コスモ石油　堺製油所　　応援                    ,電気,1,,,,,,,,,,,,
78291,131121,48,有限会社レインボーシステムズ                    ,ダイヤモンドプラザ　電球交換                    ,電気,1,,,,,,,,,,,,
78296,131121,48,有限会社レインボーシステムズ                    ,ＭＪプラザ　電球交換                            ,電気,1,,,,,,,,,,,,
78297,131121,48,有限会社レインボーシステムズ                    ,パルビル　電球交換                              ,電気,1,,,,,,,,,,,,
78214,131120,15,泉州防災株式会社                                ,イオン泉南　小学館                              ,防災,1,,,,,,,,,,,,
78155,131120,36,有限会社紀州エンジニアリング                    ,御坊警察寮　消防設備保守点検(総合)              ,防災,1,,,,,,,,,,,,
78177,131120,36,有限会社紀州エンジニアリング                    ,ビジネスホテル紀和                              ,防災,1,,,,,,,,,,,,
78189,131120,38,伸和電設株式会社                                ,コスモ石油　堺製油所　　応援                    ,電気,1,,,,,,,,,,,,
78146,131120,45,株式会社アイワライフネット                      ,リベラルパレス塩屋　205号室                     ,防災,1,,,,,,,,,,,,
78172,131120,138,北畑不動産株式会社                              ,コーポラス千舟　消防設備保守点検                ,防災,1,,,,,,,,,,,,
78188,131120,148,坂田電工                                        ,第11マイダビル　応援                            ,電気,1,,,,,,,,,,,,
78229,131120,149,天海                                            ,クーラー洗浄                                    ,防災,1,,,,,,,,,,,,
78159,131120,152,有限会社いわでん                                ,末広小学校大規模改修電気工事                    ,電気,1,,,,,,,,,,,,
78160,131120,152,有限会社いわでん                                ,牟婁あゆみ園                                    ,防災,1,,,,,,,,,,,,
78178,131120,152,有限会社いわでん                                ,ベストフット宝塚東店                            ,防災,1,,,,,,,,,,,,
78192,131120,292,中谷電気工事株式会社                            ,桜ヶ丘マンションⅠ・Ⅱ                          ,防災,1,,,,,,,,,,,,
78193,131120,292,中谷電気工事株式会社                            ,桜ヶ丘マンションⅠ・Ⅱ                          ,防災,1,,,,,,,,,,,,
78197,131120,378,積和不動産関西株式会社                          ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
78198,131120,433,医療法人三光会　かがやきくらぶ                  ,かがやきくらぶ様                                ,電気,1,,,,,,,,,,,,
78161,131120,437,株式会社　関口建設                              ,ヒダカヤ＆業務スーパー海南店新築工事            ,電気,1,,,,,,,,,,,,
78221,131120,437,株式会社　関口建設                              ,ヒダカヤ＆業務スーパー海南店新築工事            ,防災,1,,,,,,,,,,,,
78194,131120,568,三石興産                                        ,ロイヤルハイツ三石Ⅰ・Ⅱ                        ,防災,1,,,,,,,,,,,,
78216,131120,572,村本建設株式会社                                ,コメリパワー岩出店新築工事                      ,防災,1,,,,,,,,,,,,
78230,131120,572,村本建設株式会社                                ,アピタ西大和店　追加工事                        ,電気,1,,,,,,,,,,,,
78181,131120,607,シンワ技研株式会社                              ,今村病院                                        ,防災,1,,,,,,,,,,,,
78182,131120,607,シンワ技研株式会社                              ,今村病院                                        ,電気,1,,,,,,,,,,,,
78199,131120,668,ルミエール　デイサービスセンター                ,ルミエール様　浴室                              ,電気,1,,,,,,,,,,,,
78141,131120,720,ＫＩＲＡＲＩ不動産情報企画室                    ,第２ロイヤルハイツ吉田（1階101号）              ,防災,1,,,,,,,,,,,,
78223,131120,741,財団法人和歌山建築住宅防災センター              ,消防設備保守点検３件                            ,防災,1,,,,,,,,,,,,
78164,131119,35,株式会社葵消防設備                              ,粉末ABC消火器10型                               ,防災,1,,,,,,,,,,,,
78143,131119,45,株式会社アイワライフネット                      ,ひらたパークハイツ　505号室                     ,防災,1,,,,,,,,,,,,
78144,131119,45,株式会社アイワライフネット                      ,パーク20　207号室                               ,防災,1,,,,,,,,,,,,
78162,131119,48,有限会社レインボーシステムズ                    ,ワールドプラザ南海　電球交換                    ,電気,1,,,,,,,,,,,,
78163,131119,48,有限会社レインボーシステムズ                    ,ダイヤモンドプラザ　電球交換                    ,電気,1,,,,,,,,,,,,
78168,131119,48,有限会社レインボーシステムズ                    ,エクロールプラザ　電球交換                      ,電気,1,,,,,,,,,,,,
78170,131119,48,有限会社レインボーシステムズ                    ,パルビル　電球取替                              ,電気,1,,,,,,,,,,,,
78137,131119,138,北畑不動産株式会社                              ,六十谷ビル　消防設備保守点検                    ,防災,1,,,,,,,,,,,,
78135,131118,15,泉州防災株式会社                                ,アルモニ―和泉中央                              ,防災,1,,,,,,,,,,,,
78136,131118,15,泉州防災株式会社                                ,１２３初島店                                    ,防災,1,,,,,,,,,,,,
78215,131118,15,泉州防災株式会社                                ,りんくうプレミアムアウトレット　2505            ,防災,1,,,,,,,,,,,,
78157,131118,354,松本電気工事                                    ,粉末ＡＢＣ消火器１０型                          ,防災,1,,,,,,,,,,,,
78154,131115,42,小笠原電気株式会社                              ,どんどん広場　消防設備保守点検                  ,防災,1,,,,,,,,,,,,
78132,131115,45,株式会社アイワライフネット                      ,メゾンおかもと　202号室                         ,防災,1,,,,,,,,,,,,
78133,131115,45,株式会社アイワライフネット                      ,矢の宮ハイツ　203号室                           ,防災,1,,,,,,,,,,,,
78134,131115,45,株式会社アイワライフネット                      ,ハイツ紀ノ国2号館　101号室                      ,防災,1,,,,,,,,,,,,
78145,131115,45,株式会社アイワライフネット                      ,サンヴィラ中松江　201号室                       ,防災,1,,,,,,,,,,,,
78130,131115,53,紀北防災                                        ,粉末ABC消火器10型                               ,防災,1,,,,,,,,,,,,
78148,131115,488,株式会社市川ビル                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
78176,131115,740,藤田                                            ,藤田様邸                                        ,防災,1,,,,,,,,,,,,
78211,131114,15,泉州防災株式会社                                ,イオン日根野１階デリカ作業室                    ,防災,1,,,,,,,,,,,,
78147,131114,47,ビジネスイン南海                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
78131,131114,126,株式会社狩谷電気店                              ,大洋化学株式会社                                ,防災,1,,,,,,,,,,,,
78225,131114,291,株式会社　ドゥ・オペレーション                  ,ホテルヴィセラ                                  ,電気,1,,,,,,,,,,,,
78150,131114,433,医療法人三光会　かがやきくらぶ                  ,かがやきくらぶ様                                ,防災,1,,,,,,,,,,,,
78152,131114,451,イシイヤオヤ                                    ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
78153,131114,451,イシイヤオヤ                                    ,消防設備保守点検後改修工事                      ,防災,1,,,,,,,,,,,,
78151,131114,582,やすらぎの郷　メゾンドシンフォニー              ,メゾンドシンフォニー様                          ,防災,1,,,,,,,,,,,,
78186,131113,126,株式会社狩谷電気店                              ,堺少年自然の家                                  ,防災,1,,,,,,,,,,,,
78174,131113,451,イシイヤオヤ                                    ,粉末ABC消火器10型                               ,防災,1,,,,,,,,,,,,
78224,131113,628,興紀消防メンテナンス                            ,車両用消火器　AIA-C10D                          ,防災,1,,,,,,,,,,,,
78129,131112,53,紀北防災                                        ,ぶっとく幼稚園                                  ,防災,1,,,,,,,,,,,,
78121,131111,45,株式会社アイワライフネット                      ,消火器ＢＯＸ（10型）                            ,防災,1,,,,,,,,,,,,
78183,131110,173,有限会社赤土                                    ,三菱電機㈱１Ｋ工場                              ,防災,1,,,,,,,,,,,,
78219,131109,15,泉州防災株式会社                                ,大阪船員保険病院                                ,防災,1,,,,,,,,,,,,
78184,131109,38,伸和電設株式会社                                ,三菱電機㈱２工場２階                            ,電気,1,,,,,,,,,,,,
