売上№,売上日,得意先ｺｰﾄﾞ,得意先名,現場名,売上分類,行№,,,,,,,,,,,,
86125,190729,A16,ｉ.ＴＥＣＨ                                     ,吉田ビル様                                      ,電気,1,,,,,,,,,,,,
86108,190727,15,泉州防災株式会社                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
86110,190727,15,泉州防災株式会社                                ,イオンモール日根野店                            ,防災,1,,,,,,,,,,,,
86183,190726,35,株式会社葵消防設備                              ,双子島荘                                        ,防災,1,,,,,,,,,,,,
86146,190726,45,株式会社アイワライフネット                      ,西庄第5マンション　105号室                      ,防災,1,,,,,,,,,,,,
86126,190726,616,メディカルメイト株式会社                        ,守口生野病院                                    ,防災,1,,,,,,,,,,,,
86060,190725,505,神樂防災株式会社                                ,現場応援費                                      ,防災,1,,,,,,,,,,,,
86114,190725,751,岡野消防設備株式会社                            ,123＋Ｎ大阪本店                                 ,防災,1,,,,,,,,,,,,
86191,190725,751,岡野消防設備株式会社                            ,伊藤忠ロジスティクス㈱                          ,防災,1,,,,,,,,,,,,
86145,190724,45,株式会社アイワライフネット                      ,メゾン葵一番館　203号室                         ,防災,1,,,,,,,,,,,,
86140,190724,634,有限会社ファーストサービス                      ,テックランド神戸本店                            ,電気,1,,,,,,,,,,,,
86142,190724,634,有限会社ファーストサービス                      ,テックランド垂水本店                            ,電気,1,,,,,,,,,,,,
86147,190723,45,株式会社アイワライフネット                      ,マエダハイツ　202号室                           ,防災,1,,,,,,,,,,,,
86153,190723,48,有限会社レインボーシステムズ                    ,ダイヤモンドプラザ　電球交換                    ,電気,1,,,,,,,,,,,,
86105,190723,108,ヒダカヤ＆業務スーパー貴志川店                  ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
86094,190722,15,泉州防災株式会社                                ,イオンモールりんくう泉南                        ,防災,1,,,,,,,,,,,,
86154,190722,48,有限会社レインボーシステムズ                    ,エクロールプラザ　電球交換                      ,電気,1,,,,,,,,,,,,
86099,190722,762,加太　海月                                      ,東芝　RAS4024D（室外機が回らない）              ,電気,1,,,,,,,,,,,,
86107,190722,861,ヒダカヤ黒田店                                  ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
86103,190721,134,日本ビルサービス株式会社                        ,朝日プラザ中之島                                ,防災,1,,,,,,,,,,,,
86177,190720,38,伸和電設株式会社                                ,見積番号：290                                   ,防災,1,,,,,,,,,,,,
86037,190720,45,株式会社アイワライフネット                      ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
86069,190720,48,有限会社レインボーシステムズ                    ,エクロールプラザ　電球交換                      ,電気,1,,,,,,,,,,,,
86065,190720,60,有限会社梶本無線商会                            ,住金　シャッター工事                            ,電気,1,,,,,,,,,,,,
86067,190720,60,有限会社梶本無線商会                            ,日鉄スラグ事務所 エアコン工事                   ,電気,1,,,,,,,,,,,,
86039,190720,374,平林電気工業所                                  ,SUS304 1.0t 箱型ﾌｰﾄﾞ 1500x650x675H              ,電気,1,,,,,,,,,,,,
86010,190720,378,積和不動産関西株式会社                          ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
86104,190720,574,三菱電機ライフサービス株式会社                  ,薗部アパート　消防設備保守点検                  ,防災,1,,,,,,,,,,,,
86054,190720,661,三洋建設株式会社                                ,有田ひまわり福祉会グループホーム新築工事        ,電気,1,,,,,,,,,,,,
86096,190720,776,インテリア有紗                                  ,ザ・ソフィーズ　301号                           ,防災,1,,,,,,,,,,,,
86038,190719,45,株式会社アイワライフネット                      ,グリーンフル西川　202号室                       ,防災,1,,,,,,,,,,,,
86102,190719,144,和綿株式会社                                    ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
86059,190719,354,松本電気工事                                    ,粉末ABC消火器10型                               ,防災,1,,,,,,,,,,,,
86084,190719,639,公立学校法人和歌山県立医科大学                  ,令和元年度　学修第6号                           ,防災,1,,,,,,,,,,,,
86085,190719,639,公立学校法人和歌山県立医科大学                  ,令和元年度　学修第12号                          ,防災,1,,,,,,,,,,,,
86116,190719,751,岡野消防設備株式会社                            ,納品                                            ,防災,1,,,,,,,,,,,,
86074,190719,814,ヒデイ建設株式会社                              ,建築設備定期点検                                ,防災,1,,,,,,,,,,,,
86034,190719,A13,株式会社ナガヤマ                                ,注番：K002                                      ,防災,1,,,,,,,,,,,,
86055,190718,3,株式会社 アストライン                           ,アストボックス黒田                              ,防災,1,,,,,,,,,,,,
86088,190718,42,小笠原電気株式会社                              ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
86106,190718,107,ヒダカヤ＆業務スーパー海南店                    ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
86035,190718,652,小川電機株式会社　貝塚営業所                    ,よつ葉福祉会かつらぎ町グループホーム            ,防災,1,,,,,,,,,,,,
86131,190718,751,岡野消防設備株式会社                            ,123篠崎店                                       ,防災,1,,,,,,,,,,,,
86052,190718,762,加太　海月                                      ,355号室　エアコン取付工事                       ,電気,1,,,,,,,,,,,,
86162,190718,821,初島幼稚園                                      ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
86165,190717,93,民宿　金波                                      ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
86130,190717,259,アサカワリフォーム株式会社                      ,エクロールプラザ４階「涼」エアコン工事          ,電気,1,,,,,,,,,,,,
86111,190717,751,岡野消防設備株式会社                            ,伊藤忠ロジスティクス㈱                          ,電気,1,,,,,,,,,,,,
86036,190716,45,株式会社アイワライフネット                      ,うぐいすの家　303号室                           ,防災,1,,,,,,,,,,,,
86043,190716,112,積和不動産関西株式会社                          ,フロントパディーⅡ　206号室                     ,防災,1,,,,,,,,,,,,
86115,190716,751,岡野消防設備株式会社                            ,延羽の湯　鶴橋店                                ,防災,1,,,,,,,,,,,,
86011,190715,652,小川電機株式会社　貝塚営業所                    ,アパガーデンコート壱番館　202号                 ,防災,1,,,,,,,,,,,,
86064,190713,38,伸和電設株式会社                                ,粉末ABC消火器10型                               ,防災,1,,,,,,,,,,,,
86117,190713,751,岡野消防設備株式会社                            ,123和歌山インター店                             ,防災,1,,,,,,,,,,,,
86056,190712,38,伸和電設株式会社                                ,共同印刷　応援                                  ,電気,1,,,,,,,,,,,,
86068,190712,60,有限会社梶本無線商会                            ,住金　上島鉄工所                                ,電気,1,,,,,,,,,,,,
86073,190712,138,北畑不動産株式会社                              ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
86097,190712,834,株式会社ユニトラ                                ,日本ビジネスデータプロセシングセンター          ,防災,1,,,,,,,,,,,,
86014,190711,45,株式会社アイワライフネット                      ,シャトレ宇治　103号室                           ,防災,1,,,,,,,,,,,,
86008,190711,77,株式会社関防                                    ,2SC1-PH(ベース込)                               ,防災,1,,,,,,,,,,,,
86109,190710,15,泉州防災株式会社                                ,マルハンぶらくり丁店                            ,防災,1,,,,,,,,,,,,
86132,190710,15,泉州防災株式会社                                ,イオンモールりんくう泉南                        ,防災,1,,,,,,,,,,,,
86133,190710,15,泉州防災株式会社                                ,りんくうプレミアムアウトレット                  ,防災,1,,,,,,,,,,,,
86235,190710,42,小笠原電気株式会社                              ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
86027,190710,396,大和リビング株式会社　和歌山営業所              ,サウスメゾンエーデルワイス　306号室             ,防災,1,,,,,,,,,,,,
86095,190710,419,綜合警備保障株式会社                            ,オカダ自動車                                    ,防災,1,,,,,,,,,,,,
86079,190710,798,旬歓喜　なかむら                                ,天井換気扇取替工事（材工共）                    ,電気,1,,,,,,,,,,,,
86013,190709,45,株式会社アイワライフネット                      ,グリーンフル堂西　Ｄ棟201号室                   ,防災,1,,,,,,,,,,,,
86113,190709,751,岡野消防設備株式会社                            ,NESTA RESORT KOBE                               ,電気,1,,,,,,,,,,,,
86006,190708,197,パーラーゴリラ                                  ,消防設備保守点検（総合・防火対象物）            ,防災,1,,,,,,,,,,,,
86007,190708,290,ファーストⅡ                                    ,消防設備保守点検（総合・防火対象物点検）        ,防災,1,,,,,,,,,,,,
86121,190708,899,廣見家具株式会社                                ,インテリアひろみ様                              ,電気,1,,,,,,,,,,,,
86051,190708,A10,ＫＳＣ株式会社                                  ,蛍光灯棄処分費                                  ,電気,1,,,,,,,,,,,,
86049,190706,A10,ＫＳＣ株式会社                                  ,静香産業                                        ,電気,1,,,,,,,,,,,,
86057,190705,816,有限会社プランニング                            ,エアコン取付工事                                ,電気,1,,,,,,,,,,,,
86029,190704,65,崇教真光 紀の川準道場                           ,消防設備保守点検（機器点検）                    ,防災,1,,,,,,,,,,,,
86101,190704,141,株式会社オーティーエル                          ,西成区天下茶屋1丁目共同住宅新築工事             ,防災,1,,,,,,,,,,,,
86134,190704,141,株式会社オーティーエル                          ,生野区新今里6丁目共同住宅新築工事               ,防災,1,,,,,,,,,,,,
86028,190704,634,有限会社ファーストサービス                      ,テックランド和泉中央店                          ,電気,1,,,,,,,,,,,,
86058,190704,931,　　浅野                                        ,ダウンライト4台取替（材工共）                   ,電気,1,,,,,,,,,,,,
86015,190703,45,株式会社アイワライフネット                      ,レトア　ライラック　201号室                     ,防災,1,,,,,,,,,,,,
86066,190703,60,有限会社梶本無線商会                            ,住金エアウォーター                              ,電気,1,,,,,,,,,,,,
86127,190703,423,　　　　下村                                    ,下村様　アパート                                ,電気,1,,,,,,,,,,,,
86128,190703,423,　　　　下村                                    ,ソワサントゥヴァレ                              ,防災,1,,,,,,,,,,,,
86062,190703,483,株式会社アクセス                                ,アクセス総合学園　神前校                        ,電気,1,,,,,,,,,,,,
86063,190703,494,新栄電気株式会社                                ,みさきキッチン                                  ,防災,1,,,,,,,,,,,,
86032,190703,817,社会福祉法人有田ひまわり福祉会                  ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
86077,190702,38,伸和電設株式会社                                ,三菱電機　4工場1階                              ,防災,1,,,,,,,,,,,,
86020,190702,45,株式会社アイワライフネット                      ,サンヴィレッジＭ　101号室                       ,防災,1,,,,,,,,,,,,
86021,190702,45,株式会社アイワライフネット                      ,メゾン貴志川　205号室                           ,防災,1,,,,,,,,,,,,
86070,190702,48,有限会社レインボーシステムズ                    ,パルビル　電球交換                              ,電気,1,,,,,,,,,,,,
86161,190702,88,関西不動産株式会社                              ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
86100,190702,141,株式会社オーティーエル                          ,平野北木造3階建共同住宅新築工事                 ,防災,1,,,,,,,,,,,,
86061,190702,A15,医療法人マイクリニック                          ,複合装置工事                                    ,防災,1,,,,,,,,,,,,
86016,190701,45,株式会社アイワライフネット                      ,プリシェール西浜　201号室                       ,防災,1,,,,,,,,,,,,
86018,190701,45,株式会社アイワライフネット                      ,ストリームヴィレッジ　207号室                   ,防災,1,,,,,,,,,,,,
86072,190701,625,株式会社コーセイテック                          ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
86053,190701,763,株式会社ＭＡＲＵＥＩ                            ,藤田様（鈴丸駐車場）                            ,電気,1,,,,,,,,,,,,
85950,190630,2,朝日プラザ中之島管理組合                        ,汚水放流ポンプ取替工事                          ,電気,1,,,,,,,,,,,,
85975,190630,15,泉州防災株式会社                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
