売上№,売上日,得意先ｺｰﾄﾞ,得意先名,現場名,売上分類,行№,,,,,,,,,,,,
78925,140520,47,ビジネスイン南海                                ,消防設備保守点検（機器点検）                    ,防災,1,,,,,,,,,,,,
78895,140520,48,有限会社レインボーシステムズ                    ,パルビル　電球取替                              ,電気,1,,,,,,,,,,,,
78896,140520,48,有限会社レインボーシステムズ                    ,エクロールプラザ　電球交換                      ,防災,1,,,,,,,,,,,,
78897,140520,48,有限会社レインボーシステムズ                    ,ダイヤモンドプラザ　電球交換                    ,電気,1,,,,,,,,,,,,
78920,140520,53,紀北防災                                        ,FK376　交換電池                                 ,防災,1,,,,,,,,,,,,
78913,140520,191,アルプデンキ                                    ,和歌山スチール                                  ,電気,1,,,,,,,,,,,,
78892,140520,378,積和不動産関西株式会社                          ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
79045,140520,572,村本建設株式会社                                ,コメリパワー岩出店新築工事                      ,防災,1,,,,,,,,,,,,
78912,140520,578,中矢電設                                        ,住之江マミーズアイ                              ,防災,1,,,,,,,,,,,,
78942,140520,720,ＫＩＲＡＲＩ不動産情報企画室                    ,第２ロイヤルハイツ吉田（1階101号）              ,電気,1,,,,,,,,,,,,
78889,140519,45,株式会社アイワライフネット                      ,グリーンフル今中　108号室                       ,防災,1,,,,,,,,,,,,
78955,140519,284,株式会社杉本興業                                ,御社社屋・吐前タイヤリサイクルセンター          ,防災,1,,,,,,,,,,,,
78987,140519,284,株式会社杉本興業                                ,粉末ABC消火器10型                               ,防災,1,,,,,,,,,,,,
78947,140519,751,岡野消防設備株式会社                            ,１２３難波店                                    ,電気,1,,,,,,,,,,,,
78967,140519,751,岡野消防設備株式会社                            ,永和ビル                                        ,防災,1,,,,,,,,,,,,
79155,140517,15,泉州防災株式会社                                ,5/17　りんくうプレミアムアウトレット            ,防災,1,,,,,,,,,,,,
78919,140517,38,伸和電設株式会社                                ,三菱電機㈱１Ｌ工場                              ,防災,1,,,,,,,,,,,,
78970,140517,751,岡野消防設備株式会社                            ,永山病院                                        ,防災,1,,,,,,,,,,,,
78930,140516,15,泉州防災株式会社                                ,5/16　イオンモールりんくう泉南                  ,防災,1,,,,,,,,,,,,
79023,140516,15,泉州防災株式会社                                ,5/16　ライオンズマンション和歌山田中町          ,防災,1,,,,,,,,,,,,
78945,140516,291,株式会社　ドゥ・オペレーション                  ,ホテルシルフ                                    ,電気,1,,,,,,,,,,,,
79130,140516,519,中川電気工事店                                  ,ひらい内科　消防設備保守点検(機器点検)          ,防災,1,,,,,,,,,,,,
78965,140516,751,岡野消防設備株式会社                            ,大阪市交通局　地下鉄谷町線田辺駅                ,防災,1,,,,,,,,,,,,
78938,140515,15,泉州防災株式会社                                ,5/8～15　りんくうプレミアアウトレット           ,防災,1,,,,,,,,,,,,
78886,140515,45,株式会社アイワライフネット                      ,グレイス木ノ本　302号室                         ,防災,1,,,,,,,,,,,,
78888,140515,45,株式会社アイワライフネット                      ,ディアス井端　101号室                           ,防災,1,,,,,,,,,,,,
78928,140515,146,株式会社 シュテルン和歌山                       ,中津クレーン様                                  ,電気,1,,,,,,,,,,,,
78903,140515,191,アルプデンキ                                    ,医療法人同仁会　辻整形外科                      ,防災,1,,,,,,,,,,,,
78904,140515,191,アルプデンキ                                    ,医療法人久生会　山本クリニック                  ,防災,1,,,,,,,,,,,,
78907,140515,191,アルプデンキ                                    ,つどいの家                                      ,防災,1,,,,,,,,,,,,
78960,140515,628,興紀消防メンテナンス                            ,和歌浦　レストランパーム                        ,防災,1,,,,,,,,,,,,
79024,140514,15,泉州防災株式会社                                ,5/14　123岡崎店　消防設備保守点検               ,防災,1,,,,,,,,,,,,
78916,140514,682,矢幡電機                                        ,阪奈中央病院　防火扉設置工事                    ,防災,1,,,,,,,,,,,,
78885,140513,45,株式会社アイワライフネット                      ,第2ひらたパークハイツ　301号室                  ,防災,1,,,,,,,,,,,,
78926,140513,629,医療法人　準心会  道浦クリニック                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
78963,140513,751,岡野消防設備株式会社                            ,１２３門真店                                    ,防災,1,,,,,,,,,,,,
78887,140512,45,株式会社アイワライフネット                      ,グリーンフルねごろ　103号室                     ,防災,1,,,,,,,,,,,,
78943,140512,291,株式会社　ドゥ・オペレーション                  ,コンチネント・ヴィジュー照明LED交換             ,電気,1,,,,,,,,,,,,
78944,140512,291,株式会社　ドゥ・オペレーション                  ,ホテルシルフ                                    ,防災,1,,,,,,,,,,,,
78871,140512,292,中谷電気工事株式会社                            ,クトクコーポレーション                          ,防災,1,,,,,,,,,,,,
78911,140511,433,医療法人三光会　かがやきくらぶ                  ,浴室タイル改装工事                              ,防災,1,,,,,,,,,,,,
78931,140510,15,泉州防災株式会社                                ,5/10　ライオンズマンション和歌山塩屋            ,防災,1,,,,,,,,,,,,
78883,140510,45,株式会社アイワライフネット                      ,メゾン貴志川　102号室                           ,防災,1,,,,,,,,,,,,
78884,140510,45,株式会社アイワライフネット                      ,セレーナきい　501号室                           ,防災,1,,,,,,,,,,,,
78893,140510,286,株式会社　東洋エンタープライズ                  ,シルバーハイム市駅前                            ,防災,1,,,,,,,,,,,,
79029,140509,15,泉州防災株式会社                                ,4/7～5/9　イオンモールりんくう泉南              ,防災,1,,,,,,,,,,,,
78878,140508,45,株式会社アイワライフネット                      ,グレイス木ノ本　502号室                         ,防災,1,,,,,,,,,,,,
78879,140508,45,株式会社アイワライフネット                      ,グリーンフル鳴神　201号室                       ,防災,1,,,,,,,,,,,,
78880,140508,45,株式会社アイワライフネット                      ,山本ハイツ　102号室                             ,防災,1,,,,,,,,,,,,
78881,140508,45,株式会社アイワライフネット                      ,ホワイトフェアリー野上　302号室                 ,防災,1,,,,,,,,,,,,
79022,140507,15,泉州防災株式会社                                ,5/7　ライオンズマンション和歌山三木町           ,防災,1,,,,,,,,,,,,
78922,140504,38,伸和電設株式会社                                ,見積番号：45                                    ,防災,1,,,,,,,,,,,,
78861,140502,71,小川電機株式会社　伊都営業所                    ,注番：6B240                                     ,防災,1,,,,,,,,,,,,
78863,140502,71,小川電機株式会社　伊都営業所                    ,注番：6B240                                     ,防災,1,,,,,,,,,,,,
78866,140502,71,小川電機株式会社　伊都営業所                    ,注番：6B240                                     ,防災,1,,,,,,,,,,,,
78950,140502,729,綜警ビルサービス株式会社                        ,セキワステージ金池                              ,防災,1,,,,,,,,,,,,
78906,140501,21,有限会社友里園                                  ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
78877,140501,45,株式会社アイワライフネット                      ,グリーンヒル舩木　210号室                       ,防災,1,,,,,,,,,,,,
78934,140430,15,泉州防災株式会社                                ,4/16～30　りんくうプレミアムアウトレット        ,防災,1,,,,,,,,,,,,
78898,140430,35,株式会社葵消防設備                              ,住宅警報器煙当番                                ,防災,1,,,,,,,,,,,,
78844,140430,133,大和計装株式会社                                ,三菱電機　2工場　応援                           ,電気,1,,,,,,,,,,,,
78867,140430,207,ニッタン株式会社　和歌山営業所                  ,かつうら御苑                                    ,防災,1,,,,,,,,,,,,
78872,140426,547,株式会社ミヤザワ建設                            ,静香産業株式会社                                ,電気,1,,,,,,,,,,,,
78873,140426,547,株式会社ミヤザワ建設                            ,静香産業株式会社                                ,電気,1,,,,,,,,,,,,
78946,140426,751,岡野消防設備株式会社                            ,１２３難波店                                    ,電気,1,,,,,,,,,,,,
78899,140425,53,紀北防災                                        ,FK191　交換電池                                 ,防災,1,,,,,,,,,,,,
78817,140425,71,小川電機株式会社　伊都営業所                    ,粉末ＡＢＣ消火器10型(宮田工業)                  ,防災,1,,,,,,,,,,,,
78818,140425,71,小川電機株式会社　伊都営業所                    ,消火器リサイクルシール                          ,防災,1,,,,,,,,,,,,
79027,140424,15,泉州防災株式会社                                ,4/24・25                                        ,防災,1,,,,,,,,,,,,
78855,140424,751,岡野消防設備株式会社                            ,１２３五社店                                    ,防災,1,,,,,,,,,,,,
78856,140424,751,岡野消防設備株式会社                            ,マスターズゴルフガーデン三木                    ,防災,1,,,,,,,,,,,,
79055,140424,751,岡野消防設備株式会社                            ,富士桜　消防設備保守点検（総合）                ,防災,1,,,,,,,,,,,,
78914,140423,769,霊法会和歌山講堂                                ,非常警報器具（取替費込み）                      ,防災,1,,,,,,,,,,,,
78915,140423,769,霊法会和歌山講堂                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
78940,140422,15,泉州防災株式会社                                ,4/22　堺市総合福祉会館                          ,防災,1,,,,,,,,,,,,
78921,140422,41,松本電気設備                                    ,徳常　勝　様共同住宅                            ,防災,1,,,,,,,,,,,,
78875,140422,45,株式会社アイワライフネット                      ,榎原ハイツ　303号室                             ,防災,1,,,,,,,,,,,,
78876,140422,45,株式会社アイワライフネット                      ,セジュール・Ｎ　203号室                         ,防災,1,,,,,,,,,,,,
78894,140422,48,有限会社レインボーシステムズ                    ,ワールドプラザ南海　電球交換                    ,電気,1,,,,,,,,,,,,
78874,140421,45,株式会社アイワライフネット                      ,ウエストヴィレッジ2000Ⅱ　208号室               ,防災,1,,,,,,,,,,,,
78852,140421,141,株式会社オーティーエル                          ,レーヴ玉造                                      ,防災,1,,,,,,,,,,,,
78900,140421,699,センゴクベンダー株式会社                        ,パンチュール                                    ,電気,1,,,,,,,,,,,,
78760,140420,378,積和不動産関西株式会社                          ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
78808,140420,572,村本建設株式会社                                ,コメリパワー岩出店新築工事                      ,防災,1,,,,,,,,,,,,
78820,140419,15,泉州防災株式会社                                ,4/19　延羽の湯                                  ,電気,1,,,,,,,,,,,,
78822,140419,15,泉州防災株式会社                                ,4/19　ライオンズマンション和歌山十番町          ,防災,1,,,,,,,,,,,,
78776,140418,45,株式会社アイワライフネット                      ,ハイツサンスイⅡ　310号室                       ,防災,1,,,,,,,,,,,,
78795,140418,47,ビジネスイン南海                                ,3階・4階誘導灯球交換                            ,防災,1,,,,,,,,,,,,
78809,140418,53,紀北防災                                        ,粉末ABC消火器10型                               ,防災,1,,,,,,,,,,,,
78825,140417,15,泉州防災株式会社                                ,4/17　イオン泉南シネマ                          ,防災,1,,,,,,,,,,,,
78805,140417,48,有限会社レインボーシステムズ                    ,ワールドプラザ南海　電球交換                    ,電気,1,,,,,,,,,,,,
78793,140417,60,有限会社梶本無線商会                            ,住金                                            ,防災,1,,,,,,,,,,,,
78901,140417,287,ヘルパーステーション内原                        ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
78846,140417,751,岡野消防設備株式会社                            ,１２３難波店                                    ,防災,1,,,,,,,,,,,,
78810,140417,762,加太　海月                                      ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
78819,140416,3,株式会社 アストライン                           ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
78835,140416,15,泉州防災株式会社                                ,4/16　ライオンズマンション和歌山三木町          ,防災,1,,,,,,,,,,,,
78764,140416,45,株式会社アイワライフネット                      ,グレイス木ノ本　501号室                         ,防災,1,,,,,,,,,,,,
78762,140416,71,小川電機株式会社　伊都営業所                    ,注番：6B240                                     ,防災,1,,,,,,,,,,,,
78763,140416,71,小川電機株式会社　伊都営業所                    ,注番：6B240                                     ,防災,1,,,,,,,,,,,,
79013,140416,514,有限会社太陽興産                                ,サンツモリビル                                  ,防災,1,,,,,,,,,,,,
78824,140415,15,泉州防災株式会社                                ,4/15　イオン喜連瓜破駅前店                      ,防災,1,,,,,,,,,,,,
78927,140415,26,有限会社和歌浦電業                              ,憩いの郷紀三井寺                                ,防災,1,,,,,,,,,,,,
78854,140415,616,メディカルメイト株式会社                        ,中津病院                                        ,防災,1,,,,,,,,,,,,
78803,140415,763,ＭＡＲＵＥＩ                                    ,エントランスライト　LGWC45519                   ,電気,1,,,,,,,,,,,,
78829,140414,15,泉州防災株式会社                                ,4/14　１２３鶴橋店                              ,防災,1,,,,,,,,,,,,
78761,140414,131,小川電機株式会社　和歌山営業所                  ,盤加工費                                        ,電気,1,,,,,,,,,,,,
78782,140414,152,有限会社いわでん                                ,あい・らんど                                    ,防災,1,,,,,,,,,,,,
78868,140414,592,社会福祉法人一会                                ,特別養護老人ホーム　ローズ                      ,防災,1,,,,,,,,,,,,
78837,140414,601,まつもと眼科                                    ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
78779,140413,45,株式会社アイワライフネット                      ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
78807,140413,396,大和リビング株式会社　和歌山営業所              ,ソワサントゥヴァレ                              ,防災,1,,,,,,,,,,,,
78831,140411,15,泉州防災株式会社                                ,りんくうプレミアムアウトレット                  ,防災,1,,,,,,,,,,,,
78865,140411,261,穴蔵                                            ,消防設備点検（総合点検）                        ,防災,1,,,,,,,,,,,,
78850,140411,751,岡野消防設備株式会社                            ,株式会社カメリア　貝塚営業所                    ,防災,1,,,,,,,,,,,,
78857,140411,751,岡野消防設備株式会社                            ,１２３交野店                                    ,防災,1,,,,,,,,,,,,
78800,140410,35,株式会社葵消防設備                              ,光電式ｽﾎﾟｯﾄ型感知器2種(ﾍﾞｰｽ共) ﾊﾟﾅｿﾆｯｸ          ,防災,1,,,,,,,,,,,,
78853,140410,291,株式会社　ドゥ・オペレーション                  ,ホテルシルフ                                    ,電気,1,,,,,,,,,,,,
78814,140410,762,加太　海月                                      ,スプリンクラー設備ポンプ修理                    ,防災,1,,,,,,,,,,,,
78823,140409,15,泉州防災株式会社                                ,4/9　１２３塩屋店                               ,防災,1,,,,,,,,,,,,
78840,140409,291,株式会社　ドゥ・オペレーション                  ,ホテルシルフ　5階ボイラー室                     ,防災,1,,,,,,,,,,,,
78864,140408,614,株式会社クリーン工房                            ,ホテルアバローム紀の国                          ,防災,1,,,,,,,,,,,,
78812,140408,762,加太　海月                                      ,屋内消火栓設備修理                              ,防災,1,,,,,,,,,,,,
78830,140407,15,泉州防災株式会社                                ,4/7～4/25　木村クリニック                       ,防災,1,,,,,,,,,,,,
78838,140407,657,株式会社プラス                                  ,よってって岩出店                                ,防災,1,,,,,,,,,,,,
78851,140405,141,株式会社オーティーエル                          ,レーヴ玉造                                      ,防災,1,,,,,,,,,,,,
79028,140404,15,泉州防災株式会社                                ,4/2～4　イオン貝塚店                            ,防災,1,,,,,,,,,,,,
78797,140404,48,有限会社レインボーシステムズ                    ,エクロールプラザ　電球交換                      ,電気,1,,,,,,,,,,,,
78798,140404,48,有限会社レインボーシステムズ                    ,ダイヤモンドプラザ　電球交換                    ,電気,1,,,,,,,,,,,,
78794,140404,292,中谷電気工事株式会社                            ,クトクコーポレーション                          ,防災,1,,,,,,,,,,,,
78848,140404,751,岡野消防設備株式会社                            ,第1・2光ビルディング                            ,防災,1,,,,,,,,,,,,
78842,140403,291,株式会社　ドゥ・オペレーション                  ,シルフエトワール枚方                            ,電気,1,,,,,,,,,,,,
78806,140403,692,医療法人三光会　クリニック三木                  ,看板内電球交換・照明器具交換                    ,電気,1,,,,,,,,,,,,
78849,140403,751,岡野消防設備株式会社                            ,１２３門真店                                    ,防災,1,,,,,,,,,,,,
78832,140331,15,泉州防災株式会社                                ,りんくうプレミアムアウトレット                  ,防災,1,,,,,,,,,,,,
78833,140331,15,泉州防災株式会社                                ,3/14～3/31　児童発達支援センターしおん          ,防災,1,,,,,,,,,,,,
78836,140331,15,泉州防災株式会社                                ,3/17・18・31　１２３東雲店                      ,防災,1,,,,,,,,,,,,
78765,140331,45,株式会社アイワライフネット                      ,メゾンクレセール                                ,防災,1,,,,,,,,,,,,
78766,140331,45,株式会社アイワライフネット                      ,ブルックレジデンス　201号室                     ,防災,1,,,,,,,,,,,,
78767,140331,45,株式会社アイワライフネット                      ,サンヴィレッジＭ　303号室                       ,防災,1,,,,,,,,,,,,
78769,140331,45,株式会社アイワライフネット                      ,グリーンハイツ狐島　207号室                     ,防災,1,,,,,,,,,,,,
78771,140331,45,株式会社アイワライフネット                      ,ブルックレジデンス　301号室                     ,防災,1,,,,,,,,,,,,
78775,140331,45,株式会社アイワライフネット                      ,ポートタウン島橋                                ,防災,1,,,,,,,,,,,,
78778,140331,45,株式会社アイワライフネット                      ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
78882,140331,45,株式会社アイワライフネット                      ,セジュール木下　202号室                         ,防災,1,,,,,,,,,,,,
78890,140331,45,株式会社アイワライフネット                      ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
78974,140331,45,株式会社アイワライフネット                      ,グリーンゲーブルス　102号室                     ,防災,1,,,,,,,,,,,,
78839,140331,63,和歌山県立医科大学附属病院                      ,防刃手袋ワークウェア　Lサイズ                   ,防災,1,,,,,,,,,,,,
78843,140331,133,大和計装株式会社                                ,三菱電機　2工場　応援                           ,電気,1,,,,,,,,,,,,
