売上№,売上日,得意先ｺｰﾄﾞ,得意先名,現場名,売上分類,行№,,,,,,,,,,,,
76867,121120,152,有限会社いわでん                                ,WING岩出店増築工事                              ,電気,1,,,,,,,,,,,,
76868,121120,152,有限会社いわでん                                ,SKﾊｳｼﾞﾝｸﾞ塩釜寮新築工事                         ,防災,1,,,,,,,,,,,,
76876,121120,173,有限会社赤土                                    ,三菱４工場２階                                  ,電気,1,,,,,,,,,,,,
76878,121120,191,アルプデンキ                                    ,カルフール・ド・ルポ                            ,防災,1,,,,,,,,,,,,
76901,121120,191,アルプデンキ                                    ,カルフール・ド・ルポ                            ,防災,1,,,,,,,,,,,,
76865,121120,320,明光電機株式会社                                ,かんどり保育園                                  ,防災,1,,,,,,,,,,,,
76850,121120,354,松本電気工事                                    ,五西月小学校                                    ,防災,1,,,,,,,,,,,,
76899,121120,354,松本電気工事                                    ,粉末消火器　処分費                              ,防災,1,,,,,,,,,,,,
76920,121120,378,積和不動産関西株式会社                          ,セキワステージ金池                              ,防災,1,,,,,,,,,,,,
76922,121120,378,積和不動産関西株式会社                          ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
76893,121120,433,医療法人三光会　かがやきくらぶ                  ,かがやきくらぶ　消防設備保守点検                ,防災,1,,,,,,,,,,,,
76873,121120,493,秋田クリニック                                  ,ﾃﾚﾋﾞﾄﾞｱﾎﾝ ﾜｲﾔﾚｽﾓﾆﾀｰ付 VL-SWD700KL               ,電気,1,,,,,,,,,,,,
76894,121120,582,やすらぎの郷　メゾンドシンフォニー              ,メゾンドシンフォニー　消防設備保守点検          ,防災,1,,,,,,,,,,,,
76875,121120,592,社会福祉法人一会                                ,特別養護老人ホーム　ローズ                      ,防災,1,,,,,,,,,,,,
76904,121120,599,ツカサ電気                                      ,西谷マンション　消防設備保守点検                ,防災,1,,,,,,,,,,,,
76926,121120,628,興紀消防メンテナンス                            ,粉末ＡＢＣ消火器１０型                          ,防災,1,,,,,,,,,,,,
76869,121120,679,高田産業株式会社                                ,㈱ヒオキ食品倉庫                                ,防災,1,,,,,,,,,,,,
76858,121115,45,株式会社アイワライフネット                      ,グレイス木ノ本　305号                           ,防災,1,,,,,,,,,,,,
76914,121113,15,泉州防災株式会社                                ,１２３ＣＩＴＹ和歌山店                          ,電気,1,,,,,,,,,,,,
76853,121113,45,株式会社アイワライフネット                      ,ソレアード菖蒲                                  ,防災,1,,,,,,,,,,,,
76852,121112,45,株式会社アイワライフネット                      ,エバンジェル高松Ａ・Ｂ棟　　Ａ棟202号           ,防災,1,,,,,,,,,,,,
76851,121112,131,小川電機株式会社　和歌山営業所                  ,ＭＱ－７６４９０－１                            ,電気,1,,,,,,,,,,,,
76857,121111,672,神鋼環境メンテナンス株式会社                    ,青岸クリーンセンター                            ,防災,1,,,,,,,,,,,,
76880,121109,494,新栄電気株式会社                                ,岬高等学校                                      ,防災,1,,,,,,,,,,,,
76854,121108,256,南海化学株式会社                                ,粉末ABC消火器10型（畜圧式）                     ,防災,1,,,,,,,,,,,,
76855,121106,678,日章電設                                        ,避難器具設置場所標識板                          ,防災,1,,,,,,,,,,,,
76887,121103,48,有限会社レインボーシステムズ                    ,ダイヤモンドプラザ 電球交換                     ,電気,1,,,,,,,,,,,,
76888,121103,48,有限会社レインボーシステムズ                    ,パルビル 電球交換                               ,電気,1,,,,,,,,,,,,
76889,121103,48,有限会社レインボーシステムズ                    ,エクロールプラザ　電球交換                      ,電気,1,,,,,,,,,,,,
76890,121103,48,有限会社レインボーシステムズ                    ,ワールドプラザ南海　電球交換                    ,電気,1,,,,,,,,,,,,
76871,121103,681,法テラス和歌山                                  ,御社事務所レイアウト変更                        ,電気,1,,,,,,,,,,,,
76915,121031,15,泉州防災株式会社                                ,１２３塩屋店                                    ,防災,1,,,,,,,,,,,,
76831,121031,37,株式会社阪本電気                                ,御坊調剤薬局                                    ,防災,1,,,,,,,,,,,,
76930,121031,40,三洋マリン建設株式会社                          ,エヌシー環境㈱                                  ,防災,1,,,,,,,,,,,,
76931,121031,40,三洋マリン建設株式会社                          ,南海化学                                        ,防災,1,,,,,,,,,,,,
76879,121031,77,株式会社関防                                    ,海南消防署東出張所                              ,電気,1,,,,,,,,,,,,
76838,121031,141,株式会社オーティーエル                          ,アクロス新大阪                                  ,防災,1,,,,,,,,,,,,
76839,121031,141,株式会社オーティーエル                          ,アクロス新大阪 10階・13階・14階                 ,電気,1,,,,,,,,,,,,
76840,121031,141,株式会社オーティーエル                          ,新南泰ビル　消防設備工事                        ,電気,1,,,,,,,,,,,,
76841,121031,141,株式会社オーティーエル                          ,豊中 フォレストパーク                           ,電気,1,,,,,,,,,,,,
76842,121031,259,アサカワリフォーム株式会社                      ,和歌山高校追加工事                              ,電気,1,,,,,,,,,,,,
76843,121031,259,アサカワリフォーム株式会社                      ,和歌山高校追加工事                              ,電気,1,,,,,,,,,,,,
76844,121031,259,アサカワリフォーム株式会社                      ,和歌山高校特別・普通教室棟（2期）               ,電気,1,,,,,,,,,,,,
76845,121031,259,アサカワリフォーム株式会社                      ,山下様邸　電気設備工事                          ,電気,1,,,,,,,,,,,,
76830,121031,291,株式会社　ドゥ・オペレーション                  ,ホテル　ドレッシィ                              ,防災,1,,,,,,,,,,,,
76836,121031,291,株式会社　ドゥ・オペレーション                  ,ホテル　サンローラン                            ,電気,1,,,,,,,,,,,,
76825,121031,396,大和リビング株式会社　関西支店                  ,ソワサントゥヴァレ                              ,防災,1,,,,,,,,,,,,
76826,121031,439,株式会社　三八波                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
76834,121031,488,株式会社市川ビル                                ,ラッチ取替                                      ,電気,1,,,,,,,,,,,,
76881,121031,494,新栄電気株式会社                                ,岬テナント                                      ,防災,1,,,,,,,,,,,,
76832,121031,628,興紀消防メンテナンス                            ,薬剤リサイクル用　空缶                          ,防災,1,,,,,,,,,,,,
76828,121031,657,株式会社プラス                                  ,よってって貴志川店                              ,防災,1,,,,,,,,,,,,
76837,121031,674,株式会社ウエブリーディング                      ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
76827,121030,45,株式会社アイワライフネット                      ,グリーンマンションⅡ　405号                     ,防災,1,,,,,,,,,,,,
76849,121030,314,和歌山市長　大橋建一                            ,青岸クリーンセンターチャッキ弁修繕              ,防災,1,,,,,,,,,,,,
76822,121029,45,株式会社アイワライフネット                      ,ホワイトハウス１号館　403号                     ,防災,1,,,,,,,,,,,,
76883,121029,184,長添電工                                        ,タカショー第２商品センター                      ,防災,1,,,,,,,,,,,,
76884,121027,292,中谷電気工事株式会社                            ,県立笠田高等学校消防設備不良箇所修繕            ,防災,1,,,,,,,,,,,,
76925,121026,40,三洋マリン建設株式会社                          ,エヌシー環境㈱水素建屋                          ,防災,1,,,,,,,,,,,,
76823,121026,45,株式会社アイワライフネット                      ,パールハイツ　201号                             ,防災,1,,,,,,,,,,,,
76778,121026,183,有限会社プラスケア                              ,グループホーム草原                              ,防災,1,,,,,,,,,,,,
76807,121025,15,泉州防災株式会社                                ,イオンモールりんくう泉南                        ,防災,1,,,,,,,,,,,,
76808,121025,15,泉州防災株式会社                                ,りんくうプレミアムアウトレット                  ,防災,1,,,,,,,,,,,,
76809,121025,15,泉州防災株式会社                                ,ライオンズマンション和歌山中松江                ,防災,1,,,,,,,,,,,,
76810,121025,15,泉州防災株式会社                                ,ＪＡ和歌山仮事務所                              ,防災,1,,,,,,,,,,,,
76811,121025,15,泉州防災株式会社                                ,１２３岡崎店                                    ,防災,1,,,,,,,,,,,,
76812,121025,15,泉州防災株式会社                                ,八尾総合病院                                    ,防災,1,,,,,,,,,,,,
76814,121025,15,泉州防災株式会社                                ,１２３上板店　設計費                            ,防災,1,,,,,,,,,,,,
76815,121025,15,泉州防災株式会社                                ,美木多小学校 自動火災報知器修理                 ,防災,1,,,,,,,,,,,,
76816,121025,15,泉州防災株式会社                                ,同志社大学　大学院新築工事                      ,防災,1,,,,,,,,,,,,
76817,121025,15,泉州防災株式会社                                ,泉大津アルザ                                    ,防災,1,,,,,,,,,,,,
76802,121024,45,株式会社アイワライフネット                      ,ソファレパークサイド　102号                     ,防災,1,,,,,,,,,,,,
76803,121024,45,株式会社アイワライフネット                      ,プリシェール三樹　102号                         ,防災,1,,,,,,,,,,,,
76804,121024,45,株式会社アイワライフネット                      ,グリーンマンションⅠ　101号                     ,防災,1,,,,,,,,,,,,
76805,121024,45,株式会社アイワライフネット                      ,グリーンマンションⅡ　402号                     ,防災,1,,,,,,,,,,,,
76806,121024,45,株式会社アイワライフネット                      ,オフィスビル21                                  ,防災,1,,,,,,,,,,,,
76885,121024,292,中谷電気工事株式会社                            ,ＪＡ岩出                                        ,防災,1,,,,,,,,,,,,
76856,121022,53,紀北防災                                        ,粉末ABC消火器10型                               ,防災,1,,,,,,,,,,,,
76763,121020,21,有限会社友里園                                  ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
76779,121020,27,有限会社南和酒店                                ,配線材料                                        ,電気,1,,,,,,,,,,,,
76780,121020,27,有限会社南和酒店                                ,ﾀﾞｲｸﾛﾊﾛｹﾞﾝ球                                    ,電気,1,,,,,,,,,,,,
76766,121020,34,有限会社高田産業                                ,下神野小学校                                    ,防災,1,,,,,,,,,,,,
76792,121020,34,有限会社高田産業                                ,聖アンナ                                        ,防災,1,,,,,,,,,,,,
76783,121020,35,株式会社葵消防設備                              ,Seria大浦街道店                                 ,防災,1,,,,,,,,,,,,
76784,121020,35,株式会社葵消防設備                              ,双子島荘                                        ,防災,1,,,,,,,,,,,,
76764,121020,36,有限会社紀州エンジニアリング                    ,Ｐホール１５　消防設備保守点検                  ,防災,1,,,,,,,,,,,,
76782,121020,38,伸和電設株式会社                                ,三菱電機㈱第６工場                              ,防災,1,,,,,,,,,,,,
76789,121020,38,伸和電設株式会社                                ,日高町中紀技能訓練センター                      ,防災,1,,,,,,,,,,,,
76772,121020,42,小笠原電気株式会社                              ,どんどん広場　消防設備保守点検                  ,防災,1,,,,,,,,,,,,
76758,121020,45,株式会社アイワライフネット                      ,メゾンクレセール　305号                         ,防災,1,,,,,,,,,,,,
76863,121020,45,株式会社アイワライフネット                      ,カサミア八幡　301号                             ,防災,1,,,,,,,,,,,,
76767,121020,48,有限会社レインボーシステムズ                    ,エクロールプラザ　電球交換                      ,防災,1,,,,,,,,,,,,
76797,121020,48,有限会社レインボーシステムズ                    ,ダイヤモンドプラザ                              ,電気,1,,,,,,,,,,,,
76798,121020,60,有限会社梶本無線商会                            ,きのくに信用金庫　本店                          ,電気,1,,,,,,,,,,,,
76790,121020,78,塩地電気工業株式会社                            ,ｋｅｉｈｏマンション                            ,防災,1,,,,,,,,,,,,
76786,121020,126,株式会社狩谷電気店                              ,和歌山病院分                                    ,電気,1,,,,,,,,,,,,
76765,121020,140,有限会社三笠屋                                  ,タムラビル　消防設備保守点検                    ,防災,1,,,,,,,,,,,,
76848,121020,149,天海                                            ,消防設備保守点検  他　再請求                    ,電気,1,,,,,,,,,,,,
76785,121020,152,有限会社いわでん                                ,箕島中学校　武道場新築工事                      ,防災,1,,,,,,,,,,,,
76775,121020,171,堀口整形外科病院                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
76781,121020,173,有限会社赤土                                    ,三菱電機㈱第４工場分                            ,防災,1,,,,,,,,,,,,
76793,121020,280,中筋電気商会                                    ,マクドナルド                                    ,防災,1,,,,,,,,,,,,
76847,121020,286,株式会社　東洋エンタープライズ                  ,アバローム紀の国様                              ,電気,1,,,,,,,,,,,,
76776,121020,292,中谷電気工事株式会社                            ,桜ヶ丘マンションⅠ・Ⅱ                          ,防災,1,,,,,,,,,,,,
76787,121020,301,株式会社　小池組                                ,かがやきくらぶ                                  ,電気,1,,,,,,,,,,,,
76801,121020,354,松本電気工事                                    ,処理場点検                                      ,電気,1,,,,,,,,,,,,
76821,121020,378,積和不動産関西株式会社                          ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
76788,121020,433,医療法人三光会　かがやきくらぶ                  ,ブレーカー                                      ,電気,1,,,,,,,,,,,,
76791,121020,437,株式会社　関口建設                              ,ﾋﾀﾞｶﾔ神前店　新築工事に伴う消防設備工事         ,防災,1,,,,,,,,,,,,
76756,121020,579,ＴＫＬＣ株式会社                                ,有田市各施設消防用設備等保守点検                ,防災,1,,,,,,,,,,,,
76846,121020,606,梶建                                            ,１月・５月分　避難ステッカー　他　再請求        ,電気,1,,,,,,,,,,,,
76794,121020,631,有限会社明治冷機工業所                          ,パルファンビル　地下                            ,電気,1,,,,,,,,,,,,
76795,121020,664,株式会社 まえだ住宅設備                         ,太子中学校                                      ,防災,1,,,,,,,,,,,,
76829,121019,291,株式会社　ドゥ・オペレーション                  ,ホテル　サンローラン　消防設備保守点検          ,防災,1,,,,,,,,,,,,
76757,121018,45,株式会社アイワライフネット                      ,ホワイトハウス１号館                            ,防災,1,,,,,,,,,,,,
76762,121018,45,株式会社アイワライフネット                      ,うぐいすの家　306号                             ,防災,1,,,,,,,,,,,,
76753,121016,45,株式会社アイワライフネット                      ,三葛ハイツ　201号                               ,防災,1,,,,,,,,,,,,
76754,121016,45,株式会社アイワライフネット                      ,エパンジェル高松Ａ・Ｂ棟　Ａ棟201号             ,防災,1,,,,,,,,,,,,
76755,121016,45,株式会社アイワライフネット                      ,Ｉｖｙ ｃｏｕｒｔ あら川　205号                 ,防災,1,,,,,,,,,,,,
76750,121015,71,小川電機株式会社　伊都営業所                    ,太子中学校                                      ,電気,1,,,,,,,,,,,,
76751,121015,71,小川電機株式会社　伊都営業所                    ,ＪＡ紀の里                                      ,電気,1,,,,,,,,,,,,
76752,121015,71,小川電機株式会社　伊都営業所                    ,関西医療大学　火災報知設備工事                  ,電気,1,,,,,,,,,,,,
76759,121011,45,株式会社アイワライフネット                      ,ハイツＮ川永　202号                             ,防災,1,,,,,,,,,,,,
76749,121009,325,南出建設株式会社                                ,粉末ABC消火器10型                               ,防災,1,,,,,,,,,,,,
76748,121009,670,三代目やぐら和歌山　中華そば                    ,消防設備保守点検（総合）                        ,防災,1,,,,,,,,,,,,
76760,121005,45,株式会社アイワライフネット                      ,パールハイツ　101号                             ,防災,1,,,,,,,,,,,,
76835,121005,483,株式会社アクセス                                ,アクセス総合学園 神前校                         ,電気,1,,,,,,,,,,,,
76747,121002,45,株式会社アイワライフネット                      ,セジュールあきらⅡ　111号                       ,防災,1,,,,,,,,,,,,
76745,121002,266,興紀防災設備                                    ,差動式ｽﾎﾟｯﾄ型感知器　2種（BV429211）            ,防災,1,,,,,,,,,,,,
76833,121002,438,株式会社　大野建設                              ,消火器詰替え10型                                ,防災,1,,,,,,,,,,,,
76746,121001,579,ＴＫＬＣ株式会社                                ,有田市立病院                                    ,防災,1,,,,,,,,,,,,
76724,120930,149,天海                                            ,消防設備保守点検  他　再請求                    ,防災,1,,,,,,,,,,,,
76734,120930,291,株式会社　ドゥ・オペレーション                  ,ホテル シルフ                                   ,電気,1,,,,,,,,,,,,
76744,120930,291,株式会社　ドゥ・オペレーション                  ,ホテル シルフ                                   ,電気,1,,,,,,,,,,,,
76742,120930,363,ＩＳＥ設計工房                                  ,増田内科トイレ改修工事                          ,電気,1,,,,,,,,,,,,
76743,120930,507,有限会社　西日本マインド                        ,なごみ                                          ,防災,1,,,,,,,,,,,,
76741,120930,624,株式会社アックスプラニング                      ,Ｃアミュー宝塚小林                              ,防災,1,,,,,,,,,,,,
76735,120930,628,興紀消防メンテナンス                            ,光電式ｽﾎﾟｯﾄ型煙感知器2種(ﾍﾞｰｽ共)能美製          ,防災,1,,,,,,,,,,,,
76731,120930,657,株式会社プラス                                  ,よってって阪南店                                ,防災,1,,,,,,,,,,,,
76732,120930,657,株式会社プラス                                  ,よってって貴志川店                              ,防災,1,,,,,,,,,,,,
76761,120929,45,株式会社アイワライフネット                      ,グリーンフル湯川                                ,防災,1,,,,,,,,,,,,
76728,120928,665,株式会社 モデナ                                 ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
76712,120926,45,株式会社アイワライフネット                      ,ヴィブレ大堀　503号                             ,防災,1,,,,,,,,,,,,
76703,120925,15,泉州防災株式会社                                ,ライオンズマンションリバーサイド布施屋          ,防災,1,,,,,,,,,,,,
76704,120925,15,泉州防災株式会社                                ,ライオンズマンション船戸                        ,防災,1,,,,,,,,,,,,
76705,120925,15,泉州防災株式会社                                ,Ｐ＆Ｇ                                          ,防災,1,,,,,,,,,,,,
76708,120925,15,泉州防災株式会社                                ,Ｐ＆Ｇ                                          ,防災,1,,,,,,,,,,,,
76709,120925,15,泉州防災株式会社                                ,(仮称)123松茂店増改築工事                       ,電気,1,,,,,,,,,,,,
76710,120925,15,泉州防災株式会社                                ,123松茂店　消火器追加分                         ,電気,1,,,,,,,,,,,,
76711,120925,15,泉州防災株式会社                                ,123座間店                                       ,防災,1,,,,,,,,,,,,
76716,120925,15,泉州防災株式会社                                ,ライオンズマンション和歌山十番丁                ,防災,1,,,,,,,,,,,,
76718,120925,15,泉州防災株式会社                                ,アウトレット                                    ,防災,1,,,,,,,,,,,,
76721,120925,15,泉州防災株式会社                                ,123東雲店                                       ,防災,1,,,,,,,,,,,,
76730,120925,40,三洋マリン建設株式会社                          ,清和肥料工業株式会社　和歌山工場                ,電気,1,,,,,,,,,,,,
76713,120925,45,株式会社アイワライフネット                      ,リバーコート和歌山　205号                       ,防災,1,,,,,,,,,,,,
76714,120925,45,株式会社アイワライフネット                      ,パレス島橋　203号                               ,防災,1,,,,,,,,,,,,
76715,120925,45,株式会社アイワライフネット                      ,セジュールあきらⅡ　111号                       ,防災,1,,,,,,,,,,,,
76699,120924,71,小川電機株式会社　伊都営業所                    ,６Ｂ－１９５                                    ,防災,1,,,,,,,,,,,,
76698,120924,131,小川電機株式会社　和歌山営業所                  ,赤帽直送費                                      ,電気,1,,,,,,,,,,,,
76725,120920,26,有限会社和歌浦電業                              ,5月29日　パーク建物                             ,電気,1,,,,,,,,,,,,
76668,120920,27,有限会社南和酒店                                ,ランプ交換                                      ,電気,1,,,,,,,,,,,,
76673,120920,36,有限会社紀州エンジニアリング                    ,御坊小学校                                      ,電気,1,,,,,,,,,,,,
76675,120920,37,株式会社阪本電気                                ,三和デイサービス                                ,防災,1,,,,,,,,,,,,
76666,120920,38,伸和電設株式会社                                ,8/26　三菱電機４工場２階                        ,電気,1,,,,,,,,,,,,
76661,120920,45,株式会社アイワライフネット                      ,メゾンベルエール鷹匠　　消防設備保守点検        ,防災,1,,,,,,,,,,,,
76670,120920,46,田上電機システム                                ,共栄フーズ　感知器増設                          ,防災,1,,,,,,,,,,,,
76676,120920,48,有限会社レインボーシステムズ                    ,エクロールプラザ　電球交換                      ,電気,1,,,,,,,,,,,,
76677,120920,48,有限会社レインボーシステムズ                    ,ダイヤモンドプラザ                              ,電気,1,,,,,,,,,,,,
76667,120920,49,株式会社堀田組                                  ,10921-337                                       ,電気,1,,,,,,,,,,,,
76637,120920,53,紀北防災                                        ,小川金物事務所　自動火災報知設備工事            ,電気,1,,,,,,,,,,,,
76638,120920,53,紀北防災                                        ,ニッタン　煙感知器(ベース共）                   ,電気,1,,,,,,,,,,,,
76639,120920,53,紀北防災                                        ,マルス選果場                                    ,電気,1,,,,,,,,,,,,
76674,120920,60,有限会社梶本無線商会                            ,住金ステンレスＡＯＤ休憩室                      ,電気,1,,,,,,,,,,,,
76684,120920,78,塩地電気工業株式会社                            ,Cooperetive　畑屋敷                             ,防災,1,,,,,,,,,,,,
76685,120920,132,大橋建具店                                      ,エアコン取替                                    ,電気,1,,,,,,,,,,,,
76700,120920,146,和歌山ヤナセ株式会社                            ,御社ショールーム                                ,防災,1,,,,,,,,,,,,
76669,120920,148,坂田電工                                        ,新大阪第３ドイビル                              ,電気,1,,,,,,,,,,,,
76672,120920,152,有限会社いわでん                                ,ｵﾘﾛｸ和歌山物流ｾﾝﾀｰ新築工事                      ,防災,1,,,,,,,,,,,,
76680,120920,184,長添電工                                        ,タカショー                                      ,防災,1,,,,,,,,,,,,
76681,120920,184,長添電工                                        ,タカショー中央ロジスティックセンター            ,防災,1,,,,,,,,,,,,
76665,120920,221,有限会社泰洋電機                                ,南紀福祉センター受信機データ変更                ,電気,1,,,,,,,,,,,,
76701,120920,259,アサカワリフォーム株式会社                      ,西浜中学校配膳室整備工事                        ,防災,1,,,,,,,,,,,,
76702,120920,259,アサカワリフォーム株式会社                      ,和歌山高校特別・普通教室棟（2期）               ,防災,1,,,,,,,,,,,,
76722,120920,286,株式会社　東洋エンタープライズ                  ,アバローム紀の国様                              ,防災,1,,,,,,,,,,,,
76689,120920,292,中谷電気工事株式会社                            ,ＪＡ笠田                                        ,防災,1,,,,,,,,,,,,
76671,120920,301,株式会社　小池組                                ,かがやきくらぶ                                  ,電気,1,,,,,,,,,,,,
76683,120920,325,南出建設株式会社                                ,御社　事務所                                    ,防災,1,,,,,,,,,,,,
76720,120920,378,積和不動産関西株式会社                          ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
76690,120920,404,カフェローレクス                                ,レフ電球                                        ,電気,1,,,,,,,,,,,,
76737,120920,437,株式会社　関口建設                              ,ﾋﾀﾞｶﾔ神前店　新築工事に伴う消防設備工事         ,電気,1,,,,,,,,,,,,
76686,120920,556,山東                                            ,アクセス学園                                    ,電気,1,,,,,,,,,,,,
76723,120920,606,梶建                                            ,１月・５月分　避難ステッカー　他　再請求        ,防災,1,,,,,,,,,,,,
76739,120920,625,株式会社コーセイテック                          ,熊取 弁当屋及びラーメン屋改装工事               ,電気,1,,,,,,,,,,,,
76687,120920,663,アバローム紀の国                                ,棚用転落防止金具                                ,防災,1,,,,,,,,,,,,
76688,120920,663,アバローム紀の国                                ,防災管理点検                                    ,防災,1,,,,,,,,,,,,
76692,120920,664,株式会社 まえだ住宅設備                         ,伊都ｼﾙﾊﾞｰﾊｲﾑ及びｹｱｱｲﾗﾝﾄﾞ伊都                    ,防災,1,,,,,,,,,,,,
76663,120919,656,株式会社吉永建設                                ,大阪リハビリテーション                          ,防災,1,,,,,,,,,,,,
76679,120918,35,株式会社葵消防設備                              ,差動式感知器・ドラヤキ　納品                    ,電気,1,,,,,,,,,,,,
76659,120918,45,株式会社アイワライフネット                      ,セジュール・Ｎ　102号                           ,防災,1,,,,,,,,,,,,
76656,120913,45,株式会社アイワライフネット                      ,プレジールファミリー 102号                      ,防災,1,,,,,,,,,,,,
76657,120913,45,株式会社アイワライフネット                      ,グリーンフルゆう 102号                          ,防災,1,,,,,,,,,,,,
76655,120913,71,小川電機株式会社　伊都営業所                    ,伊都ｼﾙﾊﾞｰﾊｲﾑ及びｹｱﾗﾝﾄﾞ伊都改修工事              ,防災,1,,,,,,,,,,,,
76654,120913,131,小川電機株式会社　和歌山営業所                  ,ＶＣ－５７１９                                  ,電気,1,,,,,,,,,,,,
76649,120907,314,和歌山市長　大橋建一                            ,西和佐小学校　消火器納品                        ,防災,1,,,,,,,,,,,,
