売上№,売上日,得意先ｺｰﾄﾞ,得意先名,現場名,売上分類,行№,,,,,,,,,,,,
79808,150117,138,北畑不動産株式会社                              ,コーポラス千舟　消防設備保守点検                ,防災,1,,,,,,,,,,,,
79809,150117,138,北畑不動産株式会社                              ,コーポラス千舟　消火器取替                      ,防災,1,,,,,,,,,,,,
79850,150117,657,株式会社プラス                                  ,よってって泉佐野店                              ,防災,1,,,,,,,,,,,,
79989,150117,793,北新工業株式会社                                ,災害時医療救護拠点整備電気設備工事              ,電気,1,,,,,,,,,,,,
79807,150116,35,株式会社葵消防設備                              ,消火器4型                                       ,防災,1,,,,,,,,,,,,
79872,150116,141,株式会社オーティーエル                          ,現場応援                                        ,防災,1,,,,,,,,,,,,
79776,150116,314,和歌山市長　尾花　正啓                          ,和歌山市立児童女性会館電気配線引替修繕          ,電気,1,,,,,,,,,,,,
79868,150116,628,興紀消防メンテナンス                            ,粉末ABC消火器20型                               ,防災,1,,,,,,,,,,,,
79793,150115,396,大和リビング株式会社　和歌山営業所              ,1月15日　消防設備保守点検                       ,防災,1,,,,,,,,,,,,
79974,150115,751,岡野消防設備株式会社                            ,ＣＩＴＹ！ＷＡＫＡＹＡＭＡ                      ,防災,1,,,,,,,,,,,,
79781,150114,45,株式会社アイワライフネット                      ,ヴァンティアン舟津                              ,防災,1,,,,,,,,,,,,
79782,150114,45,株式会社アイワライフネット                      ,ストリームヴィレッジ　103号室                   ,防災,1,,,,,,,,,,,,
79829,150113,15,泉州防災株式会社                                ,1/10～13　ﾗｲｵﾝｽﾞﾏﾝｼｮﾝ和歌山中松江               ,防災,1,,,,,,,,,,,,
79857,150113,688,株式会社　日紀建設                              ,紀和駅前公園便所整備工事                        ,電気,1,,,,,,,,,,,,
79830,150112,15,泉州防災株式会社                                ,1/12　りんくうエルガビル                        ,防災,1,,,,,,,,,,,,
79835,150112,15,泉州防災株式会社                                ,1/12　ﾗｲｵﾝｽﾞﾏﾝｼｮﾝ和歌山関戸                     ,防災,1,,,,,,,,,,,,
79849,150111,729,綜警ビルサービス株式会社                        ,セキワステージ金池                              ,防災,1,,,,,,,,,,,,
79811,150110,19,身体障害者授産施設小倉園                        ,照明器具取付工事                                ,電気,1,,,,,,,,,,,,
79930,150110,180,成祐設備工業                                    ,菱岡工業                                        ,防災,1,,,,,,,,,,,,
79772,150109,419,綜合警備保障株式会社                            ,アストライン　石津営業所                        ,防災,1,,,,,,,,,,,,
79864,150109,751,岡野消防設備株式会社                            ,大庫洋紙㈱                                      ,防災,1,,,,,,,,,,,,
79836,150108,15,泉州防災株式会社                                ,1/8　123有田店                                  ,防災,1,,,,,,,,,,,,
79837,150108,15,泉州防災株式会社                                ,1/8　ＭＥＧＡドン・キホーテ紀の川店             ,防災,1,,,,,,,,,,,,
79797,150108,65,崇教真光 紀の川準道場                           ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
79841,150107,15,泉州防災株式会社                                ,10/1～1/7　りんくうエルガビル                   ,防災,1,,,,,,,,,,,,
79873,150107,484,仁屋                                            ,尼崎テナント                                    ,防災,1,,,,,,,,,,,,
79813,150107,763,ＭＡＲＵＥＩ                                    ,西和佐小学校3階空調設備工事(2台)                ,電気,1,,,,,,,,,,,,
79803,150106,35,株式会社葵消防設備                              ,消火器4型                                       ,防災,1,,,,,,,,,,,,
79804,150106,35,株式会社葵消防設備                              ,光電式ｽﾎﾟｯﾄ型感知器2種(ﾍﾞｰｽ共)2KH3              ,防災,1,,,,,,,,,,,,
79788,150106,60,有限会社梶本無線商会                            ,ステーキハウス冨士                              ,電気,1,,,,,,,,,,,,
79844,141227,663,アバローム紀の国                                ,4階倉庫　感知器取替工事                         ,防災,1,,,,,,,,,,,,
79818,141226,48,有限会社レインボーシステムズ                    ,パルビル　電球交換                              ,電気,1,,,,,,,,,,,,
79749,141226,259,アサカワリフォーム株式会社                      ,よつば動物病院新築工事                          ,電気,1,,,,,,,,,,,,
79815,141226,374,平林電気工業所                                  ,ガーデンクリエイト                              ,防災,1,,,,,,,,,,,,
79812,141226,494,新栄電気株式会社                                ,岬消防署消防設備保守点検に伴う修理              ,防災,1,,,,,,,,,,,,
79770,141226,751,岡野消防設備株式会社                            ,神戸ポートピアホテル本館客室工事                ,防災,1,,,,,,,,,,,,
79771,141226,751,岡野消防設備株式会社                            ,マスターズゴルフ倶楽部                          ,防災,1,,,,,,,,,,,,
79736,141225,15,泉州防災株式会社                                ,イオンモールりんくう泉南                        ,防災,1,,,,,,,,,,,,
79737,141225,15,泉州防災株式会社                                ,イオンモールりんくう泉南                        ,防災,1,,,,,,,,,,,,
79838,141225,15,泉州防災株式会社                                ,12/24～25　消防設備保守点検                     ,防災,1,,,,,,,,,,,,
79777,141225,45,株式会社アイワライフネット                      ,グリーンプラザ　101号室                         ,防災,1,,,,,,,,,,,,
79720,141225,66,株式会社宮井組                                  ,(仮称)楠見第3介護ｾﾝﾀｰすずらん新築工事           ,防災,1,,,,,,,,,,,,
79721,141225,66,株式会社宮井組                                  ,(仮称)楠見ｼﾙﾊﾞｰﾎｰﾑまごころ新築工事              ,防災,1,,,,,,,,,,,,
79816,141224,140,有限会社三笠屋                                  ,ナビオミカサビル                                ,防災,1,,,,,,,,,,,,
79938,141224,191,アルプデンキ                                    ,カルフールドルポ 2階誤報感知器取替              ,防災,1,,,,,,,,,,,,
79775,141224,314,和歌山市長　大橋建一                            ,災害時医療救護拠点整備電気設備工事              ,電気,1,,,,,,,,,,,,
79778,141222,45,株式会社アイワライフネット                      ,コーポラスフジイ                                ,防災,1,,,,,,,,,,,,
79779,141222,45,株式会社アイワライフネット                      ,グリーンフル湯川　108号室                       ,防災,1,,,,,,,,,,,,
79780,141222,45,株式会社アイワライフネット                      ,コーポサンライズ　101号室                       ,防災,1,,,,,,,,,,,,
79799,141222,49,株式会社堀田組                                  ,三菱電機冷熱応用システム㈱　矢田工場            ,防災,1,,,,,,,,,,,,
79847,141222,53,紀北防災                                        ,ビジネスホテルかなや                            ,防災,1,,,,,,,,,,,,
79791,141222,112,積和不動産関西株式会社                          ,フレグランス打田                                ,防災,1,,,,,,,,,,,,
79765,141222,751,岡野消防設備株式会社                            ,123論田店                                       ,防災,1,,,,,,,,,,,,
79766,141222,751,岡野消防設備株式会社                            ,123田宮店                                       ,防災,1,,,,,,,,,,,,
79817,141221,48,有限会社レインボーシステムズ                    ,12/21　エクロールプラザ　電球交換               ,電気,1,,,,,,,,,,,,
79787,141221,60,有限会社梶本無線商会                            ,ステーキハウス冨士 コンセント増設工事           ,電気,1,,,,,,,,,,,,
79699,141220,38,伸和電設株式会社                                ,見積番号：44                                    ,防災,1,,,,,,,,,,,,
79700,141220,38,伸和電設株式会社                                ,見積番号：42                                    ,防災,1,,,,,,,,,,,,
79701,141220,38,伸和電設株式会社                                ,見積番号：46                                    ,防災,1,,,,,,,,,,,,
79665,141220,45,株式会社アイワライフネット                      ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
79708,141220,48,有限会社レインボーシステムズ                    ,11/27　ダイヤモンドプラザ                       ,電気,1,,,,,,,,,,,,
79709,141220,48,有限会社レインボーシステムズ                    ,ダイヤモンドプラザ　電球交換                    ,電気,1,,,,,,,,,,,,
79710,141220,48,有限会社レインボーシステムズ                    ,ＭＪビル　電球交換                              ,防災,1,,,,,,,,,,,,
79711,141220,48,有限会社レインボーシステムズ                    ,ワールドプラザ南海　電球交換                    ,電気,1,,,,,,,,,,,,
79712,141220,48,有限会社レインボーシステムズ                    ,パルビル　電球交換                              ,電気,1,,,,,,,,,,,,
79716,141220,48,有限会社レインボーシステムズ                    ,エクロールプラザ　電球交換                      ,電気,1,,,,,,,,,,,,
79676,141220,53,紀北防災                                        ,カンナ荘                                        ,防災,1,,,,,,,,,,,,
79707,141220,62,リバーサイドマンション管理組合                  ,リバーサイドマンション                          ,防災,1,,,,,,,,,,,,
79702,141220,76,株式会社キンエイクリエイト                      ,粉末ＡＢＣ消火器10型                            ,防災,1,,,,,,,,,,,,
79670,141220,152,有限会社いわでん                                ,アバンドール泉佐野フロント新築工事              ,防災,1,,,,,,,,,,,,
79695,141220,152,有限会社いわでん                                ,大阪府曽根崎警察署耐震改修工事                  ,防災,1,,,,,,,,,,,,
79698,141220,152,有限会社いわでん                                ,シティライフ21                                  ,防災,1,,,,,,,,,,,,
79856,141220,180,成祐設備工業                                    ,このみ                                          ,防災,1,,,,,,,,,,,,
79931,141220,180,成祐設備工業                                    ,このみ                                          ,防災,1,,,,,,,,,,,,
79932,141220,180,成祐設備工業                                    ,すずらん                                        ,防災,1,,,,,,,,,,,,
79933,141220,180,成祐設備工業                                    ,まごころ                                        ,防災,1,,,,,,,,,,,,
79936,141220,180,成祐設備工業                                    ,このみ                                          ,防災,1,,,,,,,,,,,,
79990,141220,180,成祐設備工業                                    ,このみ                                          ,防災,1,,,,,,,,,,,,
79652,141220,378,積和不動産関西株式会社                          ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
79678,141220,433,医療法人三光会　かがやきくらぶ                  ,南駐車場                                        ,防災,1,,,,,,,,,,,,
79706,141220,433,医療法人三光会　かがやきくらぶ                  ,消防設備保守点検後改修                          ,防災,1,,,,,,,,,,,,
79684,141220,692,医療法人三光会　クリニック三木                  ,駐車場ライン引き                                ,防災,1,,,,,,,,,,,,
79722,141220,763,ＭＡＲＵＥＩ                                    ,中筋様邸照明器具取替工事                        ,電気,1,,,,,,,,,,,,
79753,141220,795,大西電気株式会社                                ,尾崎幼稚園                                      ,防災,1,,,,,,,,,,,,
79666,141220,796,ＩＴＸ和歌山株式会社                            ,解約手数料負担分                                ,電気,1,,,,,,,,,,,,
79733,141219,15,泉州防災株式会社                                ,12/19　イオンモールりんくう泉南                 ,防災,1,,,,,,,,,,,,
79806,141219,35,株式会社葵消防設備                              ,差動式ｽﾎﾟｯﾄ型感知器2種(3線ﾍﾞｰｽ共)BV42208        ,防災,1,,,,,,,,,,,,
79654,141219,45,株式会社アイワライフネット                      ,プレジールファミリー　203号室                   ,防災,1,,,,,,,,,,,,
79655,141219,45,株式会社アイワライフネット                      ,ハイツ彩光　Ａ棟　101号室                       ,防災,1,,,,,,,,,,,,
79773,141219,71,小川電機株式会社　伊都営業所                    ,善の家よしはら（サービス付高齢者住宅）          ,防災,1,,,,,,,,,,,,
79774,141219,71,小川電機株式会社　伊都営業所                    ,善の家よしはら（サービス付高齢者住宅）          ,防災,1,,,,,,,,,,,,
79724,141219,607,シンワシステムズ                                ,消火器処分費                                    ,防災,1,,,,,,,,,,,,
79729,141218,15,泉州防災株式会社                                ,12/18　りんくうﾌﾟﾚﾐｱﾑｱｳﾄﾚｯﾄ                     ,防災,1,,,,,,,,,,,,
79731,141218,15,泉州防災株式会社                                ,12/4～18　イオンモールりんくう泉南              ,防災,1,,,,,,,,,,,,
79657,141218,45,株式会社アイワライフネット                      ,シャルム西ノ庄Ⅲ　105号室                       ,防災,1,,,,,,,,,,,,
79658,141218,45,株式会社アイワライフネット                      ,ストリームヴィレッジ　102号室                   ,防災,1,,,,,,,,,,,,
79735,141217,15,泉州防災株式会社                                ,12/17　イオンモールりんくう泉南                 ,防災,1,,,,,,,,,,,,
79800,141217,551,株式会社ライフガーデン                          ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
79865,141217,751,岡野消防設備株式会社                            ,123三木店                                       ,防災,1,,,,,,,,,,,,
79866,141217,751,岡野消防設備株式会社                            ,123新三田店                                     ,防災,1,,,,,,,,,,,,
79867,141217,751,岡野消防設備株式会社                            ,123五社店                                       ,防災,1,,,,,,,,,,,,
79747,141216,419,綜合警備保障株式会社                            ,和歌山日産自動車㈱                              ,防災,1,,,,,,,,,,,,
79726,141216,799,株式会社ＤＲＰ                                  ,光電式ｽﾎﾟｯﾄ型感知器2種(ﾍｯﾄﾞ共)2KH3              ,防災,1,,,,,,,,,,,,
79719,141215,419,綜合警備保障株式会社                            ,和歌山日産自動車㈱                              ,防災,1,,,,,,,,,,,,
79746,141215,419,綜合警備保障株式会社                            ,カラオケパスティ                                ,防災,1,,,,,,,,,,,,
79834,141214,15,泉州防災株式会社                                ,12/12～14                                       ,防災,1,,,,,,,,,,,,
79745,141213,38,伸和電設株式会社                                ,三菱電機5工場                                   ,防災,1,,,,,,,,,,,,
79762,141213,438,株式会社　大野建設                              ,オーエ消防設備修理                              ,防災,1,,,,,,,,,,,,
79659,141212,45,株式会社アイワライフネット                      ,グリーンフル堂西　Ｃ棟　205号室                 ,防災,1,,,,,,,,,,,,
79660,141212,45,株式会社アイワライフネット                      ,グリーンフルブルーム　103号室                   ,防災,1,,,,,,,,,,,,
79801,141212,135,天理教　箕島分教会                              ,消防設備保守点検（総合）                        ,防災,1,,,,,,,,,,,,
79760,141212,141,株式会社オーティーエル                          ,Ａ－ＳＴＹＬＥ                                  ,防災,1,,,,,,,,,,,,
79734,141211,15,泉州防災株式会社                                ,12/11　イオンモールりんくう泉南                 ,防災,1,,,,,,,,,,,,
79668,141211,19,身体障害者授産施設小倉園                        ,誘導灯バッテリー取替（FK341）                   ,防災,1,,,,,,,,,,,,
79661,141211,45,株式会社アイワライフネット                      ,第2川端マンション　203号室                      ,防災,1,,,,,,,,,,,,
79662,141211,45,株式会社アイワライフネット                      ,松島コーポ　305号室                             ,防災,1,,,,,,,,,,,,
79682,141211,798,旬歓喜　なかむら                                ,エアコン取付                                    ,電気,1,,,,,,,,,,,,
79672,141210,410,岡本電気                                        ,タケヤテック                                    ,防災,1,,,,,,,,,,,,
79860,141210,616,メディカルメイト株式会社                        ,中津病院２階受付電源工事                        ,電気,1,,,,,,,,,,,,
79756,141210,751,岡野消防設備株式会社                            ,永楽福祉会本部棟・ケアハウス永楽                ,防災,1,,,,,,,,,,,,
79723,141210,763,ＭＡＲＵＥＩ                                    ,一体型LEDベースライト(NNL4400ENLE9)             ,電気,1,,,,,,,,,,,,
79732,141209,15,泉州防災株式会社                                ,12/9　ﾗｲｵﾝｽﾞﾏﾝｼｮﾝ和歌山関戸                     ,防災,1,,,,,,,,,,,,
79673,141209,60,有限会社梶本無線商会                            ,住金                                            ,防災,1,,,,,,,,,,,,
79796,141208,152,有限会社いわでん                                ,紀三井寺メトロヒルズ                            ,防災,1,,,,,,,,,,,,
79750,141208,203,紀州住機建設株式会社                            ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
79768,141208,751,岡野消防設備株式会社                            ,空港施設感知器納品                              ,防災,1,,,,,,,,,,,,
79861,141206,616,メディカルメイト株式会社                        ,和歌山県立医科大学付属病院                      ,電気,1,,,,,,,,,,,,
79686,141205,607,シンワシステムズ                                ,ほうらい苑                                      ,防災,1,,,,,,,,,,,,
79727,141204,15,泉州防災株式会社                                ,11/25・12/4　りんくうﾌﾟﾚﾐｱﾑｱｳﾄﾚｯﾄ               ,防災,1,,,,,,,,,,,,
79693,141204,494,新栄電気株式会社                                ,岬消防署                                        ,防災,1,,,,,,,,,,,,
79687,141204,607,シンワシステムズ                                ,今村病院                                        ,防災,1,,,,,,,,,,,,
79798,141204,607,シンワシステムズ                                ,株式会社産九                                    ,防災,1,,,,,,,,,,,,
79667,141203,19,身体障害者授産施設小倉園                        ,カメラ取付工事                                  ,防災,1,,,,,,,,,,,,
79703,141203,27,有限会社南和酒店                                ,ﾗﾋﾟｯﾄ蛍光灯　FLR110W 1本交換                    ,電気,1,,,,,,,,,,,,
79685,141203,126,株式会社狩谷電気店                              ,株式会社平賀                                    ,防災,1,,,,,,,,,,,,
79767,141203,751,岡野消防設備株式会社                            ,(仮称)123泉北店新築工事                         ,防災,1,,,,,,,,,,,,
79675,141202,53,紀北防災                                        ,FK341　交換電池                                 ,防災,1,,,,,,,,,,,,
79757,141202,751,岡野消防設備株式会社                            ,上六三和会館・メディアカフェポパイ上六店        ,防災,1,,,,,,,,,,,,
79769,141202,751,岡野消防設備株式会社                            ,旭物流　第8倉庫                                 ,防災,1,,,,,,,,,,,,
79663,141201,45,株式会社アイワライフネット                      ,中野ハイツ                                      ,防災,1,,,,,,,,,,,,
79637,141130,259,アサカワリフォーム株式会社                      ,よつば動物病院新築工事                          ,電気,1,,,,,,,,,,,,
79651,141130,693,Ｔａｋｕ　Ｐｌａｎｎｉｎｇ                      ,スタジオ改造工事                                ,防災,1,,,,,,,,,,,,
79640,141130,751,岡野消防設備株式会社                            ,延田グループ10店舗                              ,防災,1,,,,,,,,,,,,
79728,141128,15,泉州防災株式会社                                ,11/28　りんくうﾌﾟﾚﾐｱﾑｱｳﾄﾚｯﾄ                     ,防災,1,,,,,,,,,,,,
79730,141128,15,泉州防災株式会社                                ,11/25・28　りんくうﾌﾟﾚﾐｱﾑｱｳﾄﾚｯﾄ                 ,防災,1,,,,,,,,,,,,
79694,141128,286,株式会社　東洋エンタープライズ                  ,シルバーハイム・ケアランド　11件                ,防災,1,,,,,,,,,,,,
79738,141127,15,泉州防災株式会社                                ,11/19　123岡崎店                                ,防災,1,,,,,,,,,,,,
79677,141127,42,小笠原電気株式会社                              ,セレモ湯浅                                      ,防災,1,,,,,,,,,,,,
79674,141127,53,紀北防災                                        ,FK376　交換電池                                 ,防災,1,,,,,,,,,,,,
79697,141127,76,株式会社キンエイクリエイト                      ,消防設備保守点検（総合）                        ,防災,1,,,,,,,,,,,,
79635,141127,291,株式会社　ドゥ・オペレーション                  ,ホテルシルフ                                    ,防災,1,,,,,,,,,,,,
79646,141127,419,綜合警備保障株式会社                            ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
79704,141127,578,中矢電設                                        ,光電式スポット型感知器3種(送料込み)             ,防災,1,,,,,,,,,,,,
79629,141127,660,和歌山市立西和佐小学校                          ,外灯照明取替修繕                                ,防災,1,,,,,,,,,,,,
79839,141126,15,泉州防災株式会社                                ,11/17～26                                       ,防災,1,,,,,,,,,,,,
79669,141126,35,株式会社葵消防設備                              ,光電式ｽﾎﾟｯﾄ型感知器3種(SLV-3RL)ﾍﾞｰｽ共           ,防災,1,,,,,,,,,,,,
79671,141126,35,株式会社葵消防設備                              ,シーサイドホテル観潮                            ,防災,1,,,,,,,,,,,,
79647,141126,419,綜合警備保障株式会社                            ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
79649,141126,751,岡野消防設備株式会社                            ,マスターズゴルフ練習場増築工事                  ,防災,1,,,,,,,,,,,,
79650,141126,751,岡野消防設備株式会社                            ,延田エンタープライズ北野田ビル                  ,防災,1,,,,,,,,,,,,
79617,141125,15,泉州防災株式会社                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
79705,141125,48,有限会社レインボーシステムズ                    ,11/25　ダイヤモンドプラザ                       ,防災,1,,,,,,,,,,,,
79611,141125,66,株式会社宮井組                                  ,(仮称)楠見第3介護ｾﾝﾀｰすずらん新築工事           ,防災,1,,,,,,,,,,,,
79612,141125,66,株式会社宮井組                                  ,(仮称)楠見ｼﾙﾊﾞｰﾎｰﾑまごころ新築工事              ,防災,1,,,,,,,,,,,,
79644,141125,419,綜合警備保障株式会社                            ,アストライン本社                                ,防災,1,,,,,,,,,,,,
79755,141124,751,岡野消防設備株式会社                            ,清水会サニーヴィラ建築・特殊点検                ,防災,1,,,,,,,,,,,,
79605,141120,38,伸和電設株式会社                                ,三菱電機㈱１Ｋ工場食堂化防災設備工事            ,防災,1,,,,,,,,,,,,
79606,141120,38,伸和電設株式会社                                ,三菱電機㈱６工場２階事務所                      ,防災,1,,,,,,,,,,,,
79607,141120,38,伸和電設株式会社                                ,三菱電機㈱１Ｋ工場横プレハブ撤去費              ,防災,1,,,,,,,,,,,,
79608,141120,38,伸和電設株式会社                                ,三菱電機㈱５工場                                ,防災,1,,,,,,,,,,,,
79609,141120,38,伸和電設株式会社                                ,三菱電機㈱５工場                                ,防災,1,,,,,,,,,,,,
79573,141120,45,株式会社アイワライフネット                      ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
79576,141120,45,株式会社アイワライフネット                      ,グリーンフルはるな　201号室                     ,防災,1,,,,,,,,,,,,
79602,141120,152,有限会社いわでん                                ,佐野中学校耐震工事改修工事の内                  ,防災,1,,,,,,,,,,,,
79603,141120,152,有限会社いわでん                                ,アバンドール泉佐野フロント新築工事              ,防災,1,,,,,,,,,,,,
79759,141120,167,建築工房アドミック                              ,伊勢屋ビル                                      ,防災,1,,,,,,,,,,,,
79582,141120,354,松本電気工事                                    ,岡本様邸　自動火災報知設備工事                  ,防災,1,,,,,,,,,,,,
79559,141120,378,積和不動産関西株式会社                          ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
79630,141120,578,中矢電設                                        ,・(仮称)橋本市神野々ﾃﾞｲｻｰﾋﾞｽｾﾝﾀｰ新築工事        ,防災,1,,,,,,,,,,,,
79583,141120,777,株式会社ジェイプランニング                      ,夕凪　電気工事                                  ,電気,1,,,,,,,,,,,,
79584,141120,777,株式会社ジェイプランニング                      ,夕凪　空調設備工事                              ,電気,1,,,,,,,,,,,,
79574,141120,790,就労継続支援Ｂ型事業所                          ,ハオ作業所　様                                  ,防災,1,,,,,,,,,,,,
79625,141119,15,泉州防災株式会社                                ,11/19　ライオンズマンション関戸                 ,防災,1,,,,,,,,,,,,
79575,141119,45,株式会社アイワライフネット                      ,第2川端マンション　106号室                      ,防災,1,,,,,,,,,,,,
79577,141119,48,有限会社レインボーシステムズ                    ,ダイヤモンドプラザ　電球交換                    ,防災,1,,,,,,,,,,,,
79560,141118,45,株式会社アイワライフネット                      ,フリューゲル21　303号室                         ,防災,1,,,,,,,,,,,,
79751,141118,488,株式会社市川ビル                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
79558,141117,131,小川電機株式会社　和歌山営業所                  ,VA1.6-C                                         ,電気,1,,,,,,,,,,,,
79645,141117,419,綜合警備保障株式会社                            ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
79622,141115,15,泉州防災株式会社                                ,11/1・15　八尾総合病院                          ,防災,1,,,,,,,,,,,,
79580,141114,35,株式会社葵消防設備                              ,定温式ｽﾎﾟｯﾄ型感知器特種(ﾍﾞｰｽ込)TCD-60-PH        ,防災,1,,,,,,,,,,,,
79579,141114,126,株式会社狩谷電気店                              ,平賀　様分                                      ,防災,1,,,,,,,,,,,,
79585,141114,565,川崎電器商会                                    ,いちごの里                                      ,防災,1,,,,,,,,,,,,
79763,141114,616,メディカルメイト株式会社                        ,大東中央病院                                    ,防災,1,,,,,,,,,,,,
79764,141114,616,メディカルメイト株式会社                        ,大東中央病院                                    ,防災,1,,,,,,,,,,,,
79643,141114,751,岡野消防設備株式会社                            ,カツラギロジテム                                ,電気,1,,,,,,,,,,,,
79616,141114,754,西城商事                                        ,株式会社島精機製作所                            ,電気,1,,,,,,,,,,,,
79624,141113,15,泉州防災株式会社                                ,11/13　イオンタウン羽倉崎                       ,防災,1,,,,,,,,,,,,
79739,141113,15,泉州防災株式会社                                ,11/4～13　りんくうプレミアムアウトレット        ,防災,1,,,,,,,,,,,,
79626,141113,796,ＩＴＸ和歌山株式会社                            ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
79627,141113,796,ＩＴＸ和歌山株式会社                            ,自動火災報知設備未警戒改修工事                  ,防災,1,,,,,,,,,,,,
79590,141111,19,身体障害者授産施設小倉園                        ,火災通報装置連動停止ｽｲｯﾁ取付工事                ,防災,1,,,,,,,,,,,,
79562,141111,45,株式会社アイワライフネット                      ,グリーンヒルＩ　503号室                         ,防災,1,,,,,,,,,,,,
79563,141111,45,株式会社アイワライフネット                      ,木もれ日館　202号室                             ,防災,1,,,,,,,,,,,,
79634,141111,291,株式会社　ドゥ・オペレーション                  ,ホテルシルフ　205号                             ,電気,1,,,,,,,,,,,,
79604,141111,292,中谷電気工事株式会社                            ,富田病院                                        ,防災,1,,,,,,,,,,,,
79689,141110,47,ビジネスイン南海                                ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
79656,141110,640,太田ビル                                        ,太田ビル様                                      ,防災,1,,,,,,,,,,,,
79688,141110,734,株式会社 山豊産業                               ,パーラーアサヒ様                                ,防災,1,,,,,,,,,,,,
79596,141109,27,有限会社南和酒店                                ,ﾗﾋﾟｯﾄ蛍光灯　FLR110W 1本交換                    ,防災,1,,,,,,,,,,,,
79614,141109,27,有限会社南和酒店                                ,酒樽蛇口                                        ,防災,1,,,,,,,,,,,,
79619,141108,15,泉州防災株式会社                                ,11/7・8　プリマード東岸和田                     ,防災,1,,,,,,,,,,,,
79564,141108,45,株式会社アイワライフネット                      ,シャムール関戸　108号室                         ,防災,1,,,,,,,,,,,,
79648,141108,141,株式会社オーティーエル                          ,近江加工                                        ,防災,1,,,,,,,,,,,,
79561,141107,45,株式会社アイワライフネット                      ,グリーンフル今中　111号室                       ,防災,1,,,,,,,,,,,,
79610,141107,53,紀北防災                                        ,ぶっとく幼稚園                                  ,防災,1,,,,,,,,,,,,
79595,141107,579,ＴＫＬＣ株式会社 工事技術部                     ,有田市役所　消火器取替                          ,防災,1,,,,,,,,,,,,
79638,141107,579,ＴＫＬＣ株式会社 工事技術部                     ,有田福祉会館なごみ                              ,防災,1,,,,,,,,,,,,
79565,141106,45,株式会社アイワライフネット                      ,シティプラザ東紺屋町　202号室                   ,防災,1,,,,,,,,,,,,
79761,141106,141,株式会社オーティーエル                          ,Ａ－ＳＴＹＬＥ                                  ,防災,1,,,,,,,,,,,,
79581,141106,292,中谷電気工事株式会社                            ,差動式ｽﾎﾟｯﾄ型感知器2種                          ,防災,1,,,,,,,,,,,,
