売上№,売上日,得意先ｺｰﾄﾞ,得意先名,現場名,売上分類,行№,,,,,,,,,,,,
72552,90704,48,有限会社レインボーシステムズ                    ,7月4日　ﾜｰﾙﾄﾞﾌﾟﾗｻﾞ南海　電球交換                ,電気,1,,,,,,,,,,,,
72553,90704,48,有限会社レインボーシステムズ                    ,7月4日　ダイヤモンドプラザ電球等交換            ,電気,1,,,,,,,,,,,,
72554,90704,48,有限会社レインボーシステムズ                    ,7月4日　エクロールプラザ電球交換                ,電気,1,,,,,,,,,,,,
72581,90704,49,株式会社堀田組                                  ,三菱電機株式会社冷熱システム製作所              ,防災,1,,,,,,,,,,,,
72555,90703,302,ひらい電気                                      ,田辺駅前テナント                                ,防災,1,,,,,,,,,,,,
72517,90701,15,泉州防災株式会社                                ,りんくうイオン　SPﾌﾚｷ取替　夜間工事             ,防災,1,,,,,,,,,,,,
72636,90701,15,泉州防災株式会社                                ,日根野ジャスコ　放送・排煙口修理                ,防災,1,,,,,,,,,,,,
72585,90701,19,身体障害者収容授産施設小倉園                    ,誘導灯バッテリー交換                            ,防災,1,,,,,,,,,,,,
72518,90701,45,株式会社アイワライフネット                      ,シティライフ21                                  ,防災,1,,,,,,,,,,,,
72586,90630,170,奥村電気設備                                    ,株式会社ホタニ                                  ,防災,1,,,,,,,,,,,,
72640,90629,15,泉州防災株式会社                                ,貝塚感知器増設                                  ,防災,1,,,,,,,,,,,,
72539,90629,71,小川電機株式会社　伊都営業所                    ,JA紀の里東部流通センター                        ,防災,1,,,,,,,,,,,,
72601,90629,300,ドンキー                                        ,エアコン清掃                                    ,電気,1,,,,,,,,,,,,
72639,90626,15,泉州防災株式会社                                ,鴨谷台３丁第２住宅仮設工事                      ,電気,1,,,,,,,,,,,,
72523,90626,38,伸和電設株式会社                                ,牧野倉庫様　設置届作成及消防検査                ,防災,1,,,,,,,,,,,,
72613,90626,38,伸和電設株式会社                                ,三菱電機株式会社冷熱ｼｽﾃﾑ製作所                  ,電気,1,,,,,,,,,,,,
72516,90626,48,有限会社レインボーシステムズ                    ,6月26日　ダイヤモンドプラザ電球等交換           ,電気,1,,,,,,,,,,,,
72510,90625,15,泉州防災株式会社                                ,ケーズデンキ消防設備保守点検                    ,防災,1,,,,,,,,,,,,
72511,90625,15,泉州防災株式会社                                ,初島1.2.3設備点検後改修                         ,防災,1,,,,,,,,,,,,
72512,90625,15,泉州防災株式会社                                ,岸和田ステンレス　消防設備工事                  ,防災,1,,,,,,,,,,,,
72605,90624,61,山本電気株式会社                                ,シャルム・ポンテ重根様                          ,防災,1,,,,,,,,,,,,
72654,90623,27,有限会社南和酒店                                ,防水ｺﾝｾﾝﾄ取替                                   ,電気,1,,,,,,,,,,,,
72508,90623,45,株式会社アイワライフネット                      ,ハイツ坂口Ⅱ　住宅警警器取付                    ,防災,1,,,,,,,,,,,,
72497,90622,15,泉州防災株式会社                                ,シティー和歌山改修工事                          ,防災,1,,,,,,,,,,,,
72493,90622,272,　　山中                                        ,コードレスインターホン                          ,電気,1,,,,,,,,,,,,
72524,90621,48,有限会社レインボーシステムズ                    ,6月20日　エクロールプラザ電球交換               ,電気,1,,,,,,,,,,,,
72600,90621,48,有限会社レインボーシステムズ                    ,6月20日　ワールドプラザ電球交換                 ,電気,1,,,,,,,,,,,,
72541,90621,131,小川電機株式会社　和歌山営業所                  ,新栄電気様                                      ,防災,1,,,,,,,,,,,,
72463,90621,290,ファーストⅡ                                    ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
72488,90620,26,有限会社和歌浦電業                              ,HMスタジオ　5F                                  ,防災,1,,,,,,,,,,,,
72499,90620,38,伸和電設株式会社                                ,三菱電機株式会社冷熱ｼｽﾃﾑ製作所                  ,防災,1,,,,,,,,,,,,
72500,90620,38,伸和電設株式会社                                ,コスモ応援                                      ,電気,1,,,,,,,,,,,,
72501,90620,38,伸和電設株式会社                                ,南海化学　応援                                  ,電気,1,,,,,,,,,,,,
72509,90620,40,三洋マリン建設株式会社                          ,NMｿﾙﾄ乾燥装置室建屋新築工事                     ,防災,1,,,,,,,,,,,,
72537,90620,48,有限会社レインボーシステムズ                    ,６月13日　ダイヤモンドプラザ電球交換            ,防災,1,,,,,,,,,,,,
72514,90620,49,株式会社堀田組                                  ,三菱電機株式会社冷熱システム製作所              ,防災,1,,,,,,,,,,,,
72483,90620,60,有限会社梶本無線商会                            ,煙当番電池式・移報無・音声警報                  ,防災,1,,,,,,,,,,,,
72486,90620,184,長添電工                                        ,オーバエステリア　消防設備保守点検              ,防災,1,,,,,,,,,,,,
72498,90620,264,紀南電設株式会社                                ,下津行政局庁舎建設（電気設備）工事              ,電気,1,,,,,,,,,,,,
72520,90620,286,株式会社　東洋エンタープライズ                  ,きのくにアバローム様　消防設備保守点検          ,防災,1,,,,,,,,,,,,
72521,90620,286,株式会社　東洋エンタープライズ                  ,きのくにアバローム様　消防設備保守点検          ,防災,1,,,,,,,,,,,,
72522,90620,286,株式会社　東洋エンタープライズ                  ,きのくにアバローム様　消防設備保守点検          ,防災,1,,,,,,,,,,,,
72471,90619,15,泉州防災株式会社                                ,国際物流　感知器撤去                            ,防災,1,,,,,,,,,,,,
72485,90619,15,泉州防災株式会社                                ,忠岡役場　消火栓ﾌﾟﾚｰﾄ取替                       ,防災,1,,,,,,,,,,,,
72480,90619,61,山本電気株式会社                                ,ﾄﾞﾗｲﾋﾞﾝｸﾞｽｸｰﾙ海南様                             ,防災,1,,,,,,,,,,,,
72478,90619,141,株式会社オーティーエル                          ,法隆寺グランドホテル様                          ,防災,1,,,,,,,,,,,,
72479,90619,285,中紀住設                                        ,庄公民館　消防設備保守点検                      ,防災,1,,,,,,,,,,,,
72476,90619,287,ヘルパーステーション内原                        ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
72470,90618,148,坂田電工                                        ,和歌山王子コンテナー株式会社様                  ,防災,1,,,,,,,,,,,,
72464,90617,37,株式会社阪本電気                                ,定温式ｽﾎﾟｯﾄ型感知器                             ,防災,1,,,,,,,,,,,,
72461,90616,283,株式会社　鳴良商会                              ,消防設備点検                                    ,防災,1,,,,,,,,,,,,
72496,90615,33,株式会社中井建装                                ,事務所改修工事                                  ,防災,1,,,,,,,,,,,,
72459,90615,37,株式会社阪本電気                                ,差動式ｽﾎﾟｯﾄ型感知器                             ,防災,1,,,,,,,,,,,,
72456,90615,131,小川電機株式会社　和歌山営業所                  ,新栄電気様（社長様依頼分）                      ,電気,1,,,,,,,,,,,,
72460,90615,266,興紀防災設備                                    ,差動式ｽﾎﾟｯﾄ型感知器　1種防水型                  ,防災,1,,,,,,,,,,,,
72455,90613,45,株式会社アイワライフネット                      ,メゾンＭ.Ⅰ                                     ,防災,1,,,,,,,,,,,,
72465,90613,77,株式会社関防                                    ,泉ガーデンパレス 　電極改修工事                 ,電気,1,,,,,,,,,,,,
72466,90612,48,有限会社レインボーシステムズ                    ,6月13日　エクロールプラザ電球交換               ,電気,1,,,,,,,,,,,,
72452,90612,53,紀北防災                                        ,24V　0.225AH                                    ,防災,1,,,,,,,,,,,,
72474,90612,184,長添電工                                        ,オーエース改修                                  ,防災,1,,,,,,,,,,,,
73259,90612,378,積和不動産関西株式会社                          ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
72451,90611,45,株式会社アイワライフネット                      ,住宅警報器                                      ,防災,1,,,,,,,,,,,,
72475,90611,86,株式会社宮本工業                                ,工事名：㈱松源内原店新築工事                    ,防災,1,,,,,,,,,,,,
72453,90610,19,身体障害者収容授産施設小倉園                    ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
72433,90609,15,泉州防災株式会社                                ,初芝1・2・3                                     ,防災,1,,,,,,,,,,,,
72426,90609,45,株式会社アイワライフネット                      ,シティライフ21　　　　消防設備点検              ,防災,1,,,,,,,,,,,,
72432,90609,47,ビジネスイン南海                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
72434,90609,71,小川電機株式会社　伊都営業所                    ,中谷電気工事株式会社様                          ,防災,1,,,,,,,,,,,,
72491,90609,86,株式会社宮本工業                                ,松源貝塚店様                                    ,防災,1,,,,,,,,,,,,
72425,90609,112,積和不動産関西株式会社                          ,ディアス谷口 住宅用火災警報器取付               ,防災,1,,,,,,,,,,,,
72473,90605,76,株式会社キンエイクリエイト                      ,火災報知機　標識板                              ,防災,1,,,,,,,,,,,,
72422,90604,15,泉州防災株式会社                                ,ｺｽﾀﾓｰﾙたばこ屋　SP感知器撤去工事                ,防災,1,,,,,,,,,,,,
72448,90603,64,養護老人ホーム和光院                            ,誘導灯電池取替共                                ,防災,1,,,,,,,,,,,,
72421,90602,45,株式会社アイワライフネット                      ,ミツワハイツ　住宅警警器取付                    ,防災,1,,,,,,,,,,,,
72492,90601,38,伸和電設株式会社                                ,和菱テクニカ　貴志川工場                        ,防災,1,,,,,,,,,,,,
72438,90601,48,有限会社レインボーシステムズ                    ,6月1日　ﾜｰﾙﾄﾞﾌﾟﾗｻﾞ南海　電球交換                ,電気,1,,,,,,,,,,,,
72439,90601,48,有限会社レインボーシステムズ                    ,6月1日　ダイヤモンドプラザ電球等交換            ,電気,1,,,,,,,,,,,,
72419,90601,256,南海化学工業株式会社                            ,消火器　ABC型                                   ,防災,1,,,,,,,,,,,,
72420,90531,182,1.5cafe                                         ,消火器　ABC4型                                  ,防災,1,,,,合計,,,,,,"1,013,961,906","1,044,499,439",
72440,90530,48,有限会社レインボーシステムズ                    ,ダイヤモンドプラザ電球等交換                    ,電気,1,,,,,,,,,,,,
72481,90528,48,有限会社レインボーシステムズ                    ,5月28日 パルビル　電球交換                      ,電気,1,,,,,,,,,,,,
72417,90528,65,崇教真光 紀の川準道場                           ,紀の川準道場                                    ,防災,1,,,,,,,,,,,,
72487,90527,38,伸和電設株式会社                                ,ＪＡ川辺様                                      ,防災,1,,,,,,,,,,,,
72490,90527,141,株式会社オーティーエル                          ,こやす歯科クリニック　工事                      ,防災,1,,,,,,,,,,,,
72441,90527,215,リコー関西株式会社和歌山                        ,誘導灯予備電源ﾊﾞｯﾃﾘｰ交換                        ,電気,1,,,,,,,,,,,,
72444,90527,280,中筋電気商会                                    ,消火器ABC10型                                   ,防災,1,,,,,,,,,,,,
72447,90527,281,有限会社　はなぶさ                              ,電球交換及び軒下照明撤去処分                    ,電気,1,,,,,,,,,,,,
72403,90523,15,泉州防災株式会社                                ,ﾗｲｵﾝｽﾞﾏﾝｼｮﾝ和歌山三木町　消防設備点検           ,防災,1,,,,,,,,,,,,
72402,90523,45,株式会社アイワライフネット                      ,コーポパルファム                                ,防災,1,,,,,,,,,,,,
72436,90522,48,有限会社レインボーシステムズ                    ,5月22日　エクロールプラザ電球交換               ,電気,1,,,,,,,,,,,,
72401,90522,271,医療法人　準心会                                ,消防設備点検に伴う修繕　誘導灯等                ,防災,1,,,,,,,,,,,,
72415,90520,15,泉州防災株式会社                                ,ﾗｲｵﾝｽﾞﾏﾝｼｮﾝ和歌山布施屋　ラッチ交換             ,電気,1,,,,,,,,,,,,
72410,90520,26,有限会社和歌浦電業                              ,黒田デイサービス　消防設備保守点検              ,防災,1,,,,,,,,,,,,
72407,90520,38,伸和電設株式会社                                ,三菱電機株式会社冷熱ｼｽﾃﾑ製作所                  ,電気,1,,,,,,,,,,,,
72408,90520,38,伸和電設株式会社                                ,三菱電機株式会社冷熱ｼｽﾃﾑ製作所                  ,電気,1,,,,,,,,,,,,
72409,90520,38,伸和電設株式会社                                ,コスモ応援分                                    ,電気,1,,,,,,,,,,,,
72416,90520,38,伸和電設株式会社                                ,南海化学応援                                    ,電気,1,,,,,,,,,,,,
72360,90520,45,株式会社アイワライフネット                      ,住宅警報器                                      ,防災,1,,,,,,,,,,,,
72379,90520,48,有限会社レインボーシステムズ                    ,エクロールプラザ電球交換                        ,電気,1,,,,,,,,,,,,
72411,90520,49,株式会社堀田組                                  ,三菱電機株式会社冷熱システム製作所              ,防災,1,,,,,,,,,,,,
72389,90520,64,養護老人ホーム和光院                            ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
72382,90520,73,廣久旅館                                        ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
72367,90520,86,株式会社宮本工業                                ,工事名：㈱松源内原店新築工事                    ,防災,1,,,,,,,,,,,,
72397,90520,116,伊勢屋ビル                                      ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
72383,90520,152,有限会社いわでん                                ,水鉄ｶﾞｰﾃﾞﾝﾊﾟｰｸ　建設設備検査                    ,防災,1,,,,,,,,,,,,
72398,90520,184,長添電工                                        ,オーエクリーンセンター                          ,防災,1,,,,,,,,,,,,
72384,90520,215,リコー関西株式会社和歌山                        ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
72391,90520,269,株式会社　ハナノマンション                      ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
72387,90520,270,モンシェリーハナノ                              ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
72396,90520,271,医療法人　準心会                                ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
72414,90520,272,　　山中                                        ,自宅電気工事                                    ,電気,1,,,,,,,,,,,,
72393,90519,270,モンシェリーハナノ                              ,定温ｽﾎﾟｯﾄ型感知器                               ,防災,1,,,,,,,,,,,,
72358,90518,45,株式会社アイワライフネット                      ,グレイス木ノ本                                  ,防災,1,,,,,,,,,,,,
72363,90518,85,有限会社フジテック                              ,ラヴィーナ和歌山                                ,防災,1,,,,,,,,,,,,
72355,90518,127,三立商事株式会社                                ,ビーンズ２５　エアコン取替                      ,電気,1,,,,,,,,,,,,
72376,90516,48,有限会社レインボーシステムズ                    ,ダイヤモンドプラザ電球等交換                    ,電気,1,,,,,,,,,,,,
72352,90515,45,株式会社アイワライフネット                      ,フォーゲルネスト                                ,防災,1,,,,,,,,,,,,
72351,90515,131,小川電機株式会社　和歌山営業所                  ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
72371,90514,21,有限会社友里園                                  ,ひだまり荘　誘導灯　移設工事                    ,防災,1,,,,,,,,,,,,
72565,90514,131,小川電機株式会社　和歌山営業所                  ,自動火災警報設備　1F既存倉庫                    ,防災,1,,,,,,,,,,,,
72348,90513,256,南海化学工業株式会社                            ,消火ホース　50*20                               ,防災,1,,,,,,,,,,,,
72339,90511,19,身体障害者収容授産施設小倉園                    ,ヘルメット                                      ,防災,1,,,,,,,,,,,,
72340,90511,45,株式会社アイワライフネット                      ,ヴェルセンチュリー　住宅警警器取付              ,防災,1,,,,,,,,,,,,
72345,90511,71,小川電機株式会社　伊都営業所                    ,使用開始届作成費                                ,防災,1,,,,,,,,,,,,
72347,90511,78,塩地電気工業株式会社                            ,消火器詰替　10型                                ,防災,1,,,,,,,,,,,,
73258,90510,378,積和不動産関西株式会社                          ,消防設備点検                                    ,防災,1,,,,,,,,,,,,
72338,90508,45,株式会社アイワライフネット                      ,カーサグランデ                                  ,防災,1,,,,,,,,,,,,
72341,90508,45,株式会社アイワライフネット                      ,江原様                                          ,防災,1,,,,,,,,,,,,
72342,90508,45,株式会社アイワライフネット                      ,江原様                                          ,防災,1,,,,,,,,,,,,
72334,90507,45,株式会社アイワライフネット                      ,住宅警報器　薄型2種（SH38455）                  ,防災,1,,,,,,,,,,,,
72373,90502,66,株式会社宮井組                                  ,火報設備工事                                    ,防災,1,,,,,,,,,,,,
72368,90501,35,葵消防設備                                      ,煙感知器　光電式ｽﾎﾟｯﾄ型　3種                    ,防災,1,,,,,,,,,,,,
72361,90501,157,ビジネスホテルカンヌ海南                        ,誘導灯                                          ,防災,1,,,,,,,,,,,,
72374,90428,60,有限会社梶本無線商会                            ,工事件名：住金構内                              ,電気,1,,,,,,,,,,,,
72343,90428,128,小川電機株式会社　御坊営業所                    ,近畿日本ツーリスト様                            ,防災,1,,,,,,,,,,,,
72405,90425,38,伸和電設株式会社                                ,三菱電機株式会社冷熱ｼｽﾃﾑ製作所                  ,電気,1,,,,,,,,,,,,
72406,90425,38,伸和電設株式会社                                ,三菱電機株式会社冷熱ｼｽﾃﾑ製作所                  ,電気,1,,,,,,,,,,,,
72370,90425,173,有限会社赤土                                    ,三菱電機株式会社 　1工場撤去作業                ,防災,1,,,,,,,,,,,,
72364,90424,33,株式会社中井建装                                ,本町ディサービスしあわせ                        ,電気,1,,,,,,,,,,,,
72369,90423,36,有限会社紀州エンジニアリング                    ,パチンコ　プラチナ                              ,防災,1,,,,,,,,,,,,
72323,90423,45,株式会社アイワライフネット                      ,プライムハウス　感知器取付                      ,防災,1,,,,,,,,,,,,
72303,90422,45,株式会社アイワライフネット                      ,住宅警報器                                      ,防災,1,,,,,,,,,,,,
72400,90422,45,株式会社アイワライフネット                      ,サンルーカス　消防設備点検                      ,防災,1,,,,,,,,,,,,
72302,90422,263,本渡東自治会                                    ,住宅警報器                                      ,防災,1,,,,,,,,,,,,
72317,90422,266,興紀防災設備                                    ,光電式ｽﾎﾟｯﾄ型煙感知器（ﾍﾞｰｽ共）                 ,防災,1,,,,,,,,,,,,
72366,90421,35,葵消防設備                                      ,ベル　BD-6-24-11                                ,防災,1,,,,,,,,,,,,
72399,90421,45,株式会社アイワライフネット                      ,グリーンフル根来　消防設備点検                  ,防災,1,,,,,,,,,,,,
72328,90420,15,泉州防災株式会社                                ,クロスタワー大阪ベイ改修工事                    ,電気,1,,,,,,,,,,,,
72329,90420,15,泉州防災株式会社                                ,パチンコ1・2・3塩屋店                           ,防災,1,,,,,,,,,,,,
72324,90420,38,伸和電設株式会社                                ,コスモ応援分                                    ,電気,1,,,,,,,,,,,,
72325,90420,38,伸和電設株式会社                                ,コスモ応援分                                    ,電気,1,,,,,,,,,,,,
72326,90420,112,積和不動産関西株式会社                          ,ディアス藤本 住宅用火災警報器取付               ,防災,1,,,,,,,,,,,,
72327,90420,112,積和不動産関西株式会社                          ,ディアス藤本Ⅱ　住宅用火災警報器取付            ,防災,1,,,,,,,,,,,,
72295,90420,131,小川電機株式会社　和歌山営業所                  ,新栄電気　様                                    ,防災,1,,,,,,,,,,,,
72313,90420,157,ビジネスホテルカンヌ海南                        ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
72306,90420,264,紀南電設株式会社                                ,下津行政局庁舎建設（電気設備）工事              ,電気,1,,,,,,,,,,,,
72316,90420,265,朱ビル                                          ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
72346,90418,71,小川電機株式会社　伊都営業所                    ,MC-2用　架台                                    ,防災,1,,,,,,,,,,,,
72281,90417,60,有限会社梶本無線商会                            ,消火器ABC4型                                    ,防災,1,,,,,,,,,,,,
72293,90417,60,有限会社梶本無線商会                            ,ステーキ割烹　富士                              ,防災,1,,,,,,,,,,,,
72288,90417,261,多国籍料理　穴倉                                ,消防設備点検（総合点検）                        ,電気,1,,,,,,,,,,,,
72249,90416,71,小川電機株式会社　伊都営業所                    ,橋本警察署                                      ,防災,1,,,,,,,,,,,,
72330,90415,15,泉州防災株式会社                                ,東岸和田（テナント）消防設備工事                ,防災,1,,,,,,,,,,,,
72259,90415,45,株式会社アイワライフネット                      ,住宅警報器                                      ,防災,1,,,,,,,,,,,,
72256,90414,45,株式会社アイワライフネット                      ,グリーンフルカルム                              ,防災,1,,,,,,,,,,,,
72254,90414,128,小川電機株式会社　御坊営業所                    ,粉末消火薬剤（処分）                            ,防災,1,,,,,,,,,,,,
72264,90414,259,アサカワリフォーム株式会社                      ,光電式ｽﾎﾟｯﾄ型煙感知器　２種                     ,電気,1,,,,,,,,,,,,
72241,90413,45,株式会社アイワライフネット                      ,パティオス　消防設備点検                        ,防災,1,,,,,,,,,,,,
72242,90413,45,株式会社アイワライフネット                      ,マリンハイツＡ棟・Ｂ棟　消防設備点検            ,防災,1,,,,,,,,,,,,
72243,90413,45,株式会社アイワライフネット                      ,グリーンフル今中                                ,防災,1,,,,,,,,,,,,
72244,90413,45,株式会社アイワライフネット                      ,セトレ岩出                                      ,防災,1,,,,,,,,,,,,
72331,90411,15,泉州防災株式会社                                ,ﾗｲｵﾝｽﾞﾏﾝｼｮﾝ十番町　消防設備点検                 ,防災,1,,,,,,,,,,,,
72247,90411,258,本多                                            ,ボイラー工事                                    ,電気,1,,,,,,,,,,,,
72272,90410,19,身体障害者収容授産施設小倉園                    ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
72239,90410,27,有限会社南和酒店                                ,店内ｽﾎﾟｯﾄﾗｲﾄ交換                                ,電気,1,,,,,,,,,,,,
72240,90410,53,紀北防災                                        ,FK376　誘導灯                                   ,電気,1,,,,,,,,,,,,
72269,90410,140,有限会社三笠屋                                  ,ナビオミカサビル　消防設備保守点検              ,防災,1,,,,,,,,,,,,
72271,90410,148,坂田電工                                        ,ニシコーダンボール消防設備保守点検              ,防災,1,,,,,,,,,,,,
72275,90410,152,有限会社いわでん                                ,きらくゆ                                        ,防災,1,,,,,,,,,,,,
72276,90410,152,有限会社いわでん                                ,ｼﾃｨﾗｲﾌ21　非常照明点検及び書類作成費            ,防災,1,,,,,,,,,,,,
72270,90410,171,堀口整形外科病院                                ,消防設備保守点検（総合点検）                    ,防災,1,,,,,,,,,,,,
73257,90410,378,積和不動産関西株式会社                          ,消防設備点検                                    ,防災,1,,,,,,,,,,,,
72265,90408,19,身体障害者収容授産施設小倉園                    ,地区音響ベル                                    ,電気,1,,,,,,,,,,,,
72285,90408,21,有限会社友里園                                  ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
72231,90408,45,株式会社アイワライフネット                      ,グリーンフル今中                                ,防災,1,,,,,,,,,,,,
72229,90408,112,積和不動産関西株式会社                          ,ディアス藤本                                    ,防災,1,,,,,,,,,,,,
72230,90408,112,積和不動産関西株式会社                          ,ディアス藤本Ⅱ                                  ,防災,1,,,,,,,,,,,,
72261,90408,152,有限会社いわでん                                ,ディサービスつばき　　消防設備点検              ,防災,1,,,,,,,,,,,,
72312,90407,67,株式会社セフティーシステム                      ,消防設備保守点検                                ,防災,1,,,,,,,,,,,,
72225,90407,256,南海化学工業株式会社                            ,消火器　ABC型                                   ,防災,1,,,,,,,,,,,,
72234,90407,257,駒澤電気工事                                    ,妙寺保育園 　工事                               ,電気,1,,,,,,,,,,,,
